,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
46,2002106491,3,5,2007/06/27,2414,44,6,11,15,14,21.0,5.0,1,1,817,57.0,2,2000,4,124.3,37.3,481,1,1,0,0,0,1,0,0,7000.0
13,2000107570,3,7,2007/06/27,2414,44,6,11,15,8,1.5,1.0,0,1,732,57.0,2,2000,4,124.5,37.4,508,-2,1,0,0,0,1,0,0,2450.0
18,2002106896,3,5,2007/06/27,2414,44,6,11,15,6,5.5,3.0,0,1,945,57.0,2,2000,4,124.7,37.5,491,9,1,0,0,0,1,0,0,1400.0
15,2003104288,3,4,2007/06/27,2414,44,6,11,15,3,142.2,13.0,0,0,5328,57.0,2,2000,4,125.0,37.8,504,-15,1,0,0,0,1,0,0,700.0
3,2001110220,3,6,2007/06/27,2414,44,6,11,15,12,4.6,2.0,0,0,666,57.0,2,2000,4,125.1,38.3,495,9,1,0,0,0,1,0,0,350.0
7,2002110108,3,5,2007/06/27,2414,44,6,11,15,4,93.8,10.0,0,0,5386,57.0,2,2000,4,125.3,38.1,509,-18,1,0,0,0,1,0,0,0.0
5,1999101279,3,8,2007/06/27,2414,44,6,11,15,13,72.5,9.0,0,0,1018,57.0,2,2000,4,125.8,39.2,532,-6,1,0,0,0,1,0,0,0.0
29,2000102789,3,7,2007/06/27,2414,44,6,11,15,10,192.2,15.0,0,0,5349,57.0,2,2000,4,125.8,38.3,445,-7,1,0,0,0,1,0,0,0.0
7,2002102589,1,5,2007/06/27,2414,44,6,11,15,1,117.7,12.0,0,0,5420,55.0,2,2000,4,126.1,38.4,473,6,1,0,0,0,1,0,0,0.0
4,2001101225,1,6,2007/06/27,2414,44,6,11,15,5,14.4,4.0,0,0,422,55.0,2,2000,4,126.3,39.9,533,-1,1,0,0,0,1,0,0,0.0
34,2002102938,3,5,2007/06/27,2414,44,6,11,15,9,27.2,6.0,0,0,5404,57.0,2,2000,4,126.5,39.3,473,-4,1,0,0,0,1,0,0,0.0
50,2002100584,3,5,2007/06/27,2414,44,6,11,15,15,46.7,7.0,0,0,426,57.0,2,2000,4,126.5,39.6,531,1,1,0,0,0,1,0,0,0.0
22,2000105456,3,7,2007/06/27,2414,44,6,11,15,11,69.4,8.0,0,0,5161,57.0,2,2000,4,126.8,39.8,513,-11,1,0,0,0,1,0,0,0.0
12,2002105358,3,5,2007/06/27,2414,44,6,11,15,2,112.2,11.0,0,0,5000,57.0,2,2000,4,126.8,39.6,497,-2,1,0,0,0,1,0,0,0.0
12,1998105857,3,9,2007/06/27,2414,44,6,11,15,7,154.9,14.0,0,0,5230,57.0,2,2000,4,128.4,41.9,512,3,1,0,0,0,1,0,0,0.0
