,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
2,2005100097,3,6,2011/11/03,4033,44,5,11.0,12,10,1.2,1.0,1,1,666,57.0,2,2000,4,122.1,37.3,510,3,1,0,0,0,1,0,0,8000.0
3,2005100097,3,6,2011/09/23,3991,43,5,11.0,12,12,1.0,1.0,1,1,666,58.0,2,1800,2,110.6,37.8,507,0,0,0,0,0,0,1,0,4000.0
4,2005100097,3,6,2011/06/29,3904,44,6,11.0,11,6,1.2,1.0,1,1,666,57.0,2,2000,4,121.1,36.0,507,7,1,0,0,0,1,0,0,6000.0
5,2005100097,3,6,2011/05/02,3846,43,6,10.0,14,5,1.0,1.0,1,1,666,56.0,2,2400,4,153.2,39.8,500,-2,0,0,0,0,0,1,0,4000.0
6,2005100097,3,5,2010/12/29,3718,44,6,10.0,14,13,2.5,1.0,1,1,666,57.0,2,2000,4,120.4,37.3,502,2,1,0,0,0,1,0,0,8000.0
26,2006106794,3,5,2011/12/04,4065,9,6,11.0,16,9,19.0,5.0,0,1,1018,57.0,2,1800,4,110.9,36.8,518,14,0,0,0,0,1,0,0,5299.6
27,2006106794,3,5,2011/11/06,4036,8,5,11.0,15,8,6.3,2.0,0,0,1018,58.0,2,1800,3,109.2,37.1,504,0,0,0,0,0,0,0,1,570.0
28,2006106794,3,5,2011/05/22,3866,8,5,11.0,14,8,4.8,2.0,1,1,1018,57.0,2,1900,1,113.7,35.1,504,2,0,0,0,0,0,1,0,5416.2
29,2006106794,3,5,2011/04/24,3837,8,6,11.0,13,2,2.4,1.0,0,1,1018,56.0,2,1800,2,108.4,35.8,502,-3,0,0,0,0,0,0,1,1517.0
30,2006106794,3,5,2011/03/21,3803,48,5,10.0,12,7,4.2,2.0,0,1,1018,57.0,2,1900,1,118.8,38.1,505,-3,0,0,0,0,0,0,1,546.0
16,2006110130,3,5,2011/12/04,4065,9,6,11.0,16,5,28.7,7.0,0,0,700,57.0,2,1800,4,111.6,37.9,500,6,0,0,0,0,1,0,0,0.0
17,2006110130,3,5,2011/11/13,4043,5,6,11.0,16,11,15.3,5.0,0,0,5528,58.0,2,1600,3,95.8,35.5,494,2,0,0,0,0,0,0,1,0.0
18,2006110130,3,5,2011/07/17,3923,2,6,11.0,11,9,5.1,3.0,0,1,700,58.0,2,1700,3,103.5,37.2,492,-6,0,0,0,0,0,0,0,847.0
19,2006110130,3,5,2011/07/02,3908,2,6,11.0,13,11,2.2,1.0,0,0,700,58.5,2,1700,4,105.1,37.9,498,2,0,0,0,0,0,0,0,0.0
20,2006110130,3,5,2011/05/22,3866,8,5,11.0,14,9,6.5,4.0,0,0,1014,58.0,2,1900,1,114.3,35.8,496,6,0,0,0,0,0,1,0,800.0
19,2005102317,3,6,2011/11/24,4054,42,6,10.0,11,3,1.2,1.0,0,1,733,57.0,2,2000,4,128.6,38.6,474,2,0,0,0,0,0,1,0,1400.0
20,2005102317,3,6,2011/11/03,4033,44,5,11.0,12,1,29.2,3.0,0,1,733,57.0,2,2000,4,123.0,37.2,472,7,1,0,0,0,1,0,0,1600.0
21,2005102317,3,6,2011/10/04,4003,46,6,10.0,12,2,3.4,3.0,1,1,733,57.0,2,2100,4,134.3,38.4,465,-3,0,0,0,0,0,0,1,3100.0
22,2005102317,3,6,2011/08/11,3948,30,6,11.0,12,12,6.2,3.0,1,1,733,56.0,2,2000,4,125.0,36.9,468,-2,0,0,0,0,0,1,0,3200.0
23,2005102317,3,6,2011/05/22,3866,8,5,11.0,14,1,155.8,11.0,0,0,705,57.0,2,1900,1,115.0,35.5,470,0,0,0,0,0,0,1,0,0.0
16,2006110050,3,5,2011/11/06,4036,8,5,11.0,15,2,125.3,11.0,0,0,705,56.0,2,1800,3,109.8,37.0,464,2,0,0,0,0,0,0,1,0.0
17,2006110050,3,5,2011/09/19,3987,1,5,11.0,13,12,20.3,6.0,0,0,1019,56.0,2,1700,4,105.2,37.0,462,8,0,0,0,0,0,0,1,0.0
18,2006110050,3,5,2011/08/27,3964,1,6,11.0,13,5,4.9,2.0,1,1,660,54.0,2,1700,4,104.5,37.3,454,-8,0,0,0,0,0,0,0,2128.7
19,2006110050,3,5,2011/07/17,3923,2,6,11.0,11,10,12.5,4.0,0,1,5203,56.0,2,1700,3,103.5,37.1,462,0,0,0,0,0,0,0,0,533.5
20,2006110050,3,5,2011/07/02,3908,2,6,11.0,13,1,5.2,2.0,0,0,5203,54.0,2,1700,4,104.9,37.5,462,-4,0,0,0,0,0,0,0,320.0
13,2005105360,3,6,2011/12/04,4065,9,6,11.0,16,14,13.8,3.0,0,0,5212,57.0,2,1800,4,111.1,37.0,506,6,0,0,0,0,1,0,0,0.0
14,2005105360,3,6,2011/10/01,4000,9,6,11.0,12,4,10.6,5.0,1,1,666,56.0,2,2000,4,124.3,36.5,500,6,0,0,0,0,0,0,1,3842.7
15,2005105360,3,6,2011/09/10,3978,9,6,11.0,9,8,10.7,5.0,0,0,666,58.0,1,2000,4,119.6,34.5,494,0,0,0,0,0,0,0,1,620.0
16,2005105360,3,6,2011/08/28,3965,4,6,11.0,11,4,6.5,4.0,0,0,684,56.0,1,2000,4,120.3,34.4,494,4,0,0,0,0,0,0,1,0.0
17,2005105360,3,6,2011/07/31,3937,10,6,11.0,18,4,8.8,5.0,0,0,637,56.0,1,2000,4,117.7,36.4,490,-4,0,0,0,0,0,0,1,650.0
35,2006106201,3,5,2011/11/30,4060,44,6,11.0,14,10,1.7,1.0,0,1,5352,58.0,2,1800,4,112.4,37.3,430,-1,1,0,0,0,0,0,0,260.0
36,2006106201,3,5,2011/10/19,4018,42,5,10.0,11,6,1.6,1.0,0,1,5352,58.0,2,1900,3,122.3,37.5,431,6,0,0,0,0,0,0,0,420.0
37,2006106201,3,5,2011/09/23,3991,43,5,11.0,12,7,14.3,2.0,0,1,5352,56.0,2,1800,2,111.6,38.5,425,-1,0,0,0,0,0,1,0,800.0
38,2006106201,3,5,2011/08/03,3940,44,5,11.0,16,7,5.5,3.0,1,1,5352,58.0,2,1800,4,111.8,38.1,426,-1,1,0,0,0,0,0,0,1300.0
39,2006106201,3,5,2011/06/22,3897,43,6,10.0,13,12,3.6,3.0,0,1,5342,56.0,2,1600,4,101.2,38.9,427,-1,0,0,0,0,0,0,0,420.0
11,2007106062,3,4,2011/11/30,4060,44,6,11.0,14,7,9.5,3.0,1,1,0,55.0,2,1800,4,112.3,37.2,445,-2,1,0,0,0,0,0,0,1300.0
12,2007106062,3,4,2011/11/04,4034,44,6,10.0,14,13,7.0,4.0,1,1,5404,57.0,2,2000,4,125.9,38.4,447,1,1,0,0,0,0,0,0,370.0
13,2007106062,3,4,2011/10/13,4012,44,5,10.0,8,7,2.1,1.0,0,0,5404,53.0,2,1600,3,99.7,38.5,446,3,1,0,0,0,0,0,0,57.6
14,2007106062,3,4,2011/09/16,3984,44,6,11.0,14,1,2.5,2.0,1,1,5404,55.0,2,1600,4,99.4,36.9,443,-3,1,0,0,0,0,0,0,370.0
15,2007106062,3,4,2011/08/30,3967,44,6,12.0,11,1,2.3,1.0,1,1,5404,57.0,2,1600,4,100.2,38.4,446,1,1,0,0,0,0,0,0,320.0
14,2007200019,3,4,2011/11/30,4060,44,6,11.0,14,1,2.9,2.0,0,1,5455,58.0,2,1800,4,112.3,37.0,547,6,1,0,0,0,0,0,0,455.0
15,2007200019,3,4,2011/11/02,4032,44,6,10.0,16,13,7.0,5.0,0,1,5455,58.0,2,1600,4,98.9,38.5,541,1,1,0,0,0,0,0,0,500.0
16,2007200019,3,4,2011/05/25,3869,44,6,11.0,16,7,4.8,3.0,0,1,5352,55.0,2,2600,3,165.0,36.7,540,2,1,0,0,0,0,0,0,770.0
17,2007200019,3,4,2011/04/21,3834,44,5,11.0,16,6,3.8,1.0,1,1,5455,56.0,2,1800,2,111.1,37.1,538,-1,1,0,0,0,0,0,0,720.0
18,2007200019,3,4,2011/02/16,3767,44,6,11.0,16,4,8.6,4.0,0,0,5455,53.0,2,2000,1,123.5,38.8,539,3,1,0,0,0,0,0,0,250.0
38,2004104533,3,7,2011/12/17,4078,54,6,9.0,9,2,1.2,1.0,0,1,655958,55.0,2,1600,3,109.1,39.7,510,3,0,0,0,0,0,0,0,1.8
39,2004104533,3,7,2011/12/02,4063,54,5,10.0,7,2,4.6,3.0,0,1,655958,56.0,2,1400,3,93.1,39.2,507,1,0,0,0,0,0,0,0,4.5
