,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
5,2015104879,3,5,2020/12/06,7415,7,6,11.0,16,11,13.3,4.0,1,1,5386,57.0,2,1800,4,109.3,36.4,486,3,0,0,0,0,1,0,0,10336.0
0,2013106119,3,7,2020/12/06,7415,7,6,11.0,16,2,9.9,3.0,0,1,1018,57.0,2,1800,4,109.7,36.6,532,2,0,0,0,0,1,0,0,4096.0
7,2014104052,3,6,2020/12/06,7415,7,6,11.0,16,13,57.5,10.0,0,1,666,57.0,2,1800,4,109.7,37.4,518,7,0,0,0,0,1,0,0,2548.0
1,2016104458,3,4,2020/12/06,7415,7,6,11.0,16,15,1.4,1.0,0,0,1088,57.0,2,1800,4,109.9,37.3,554,12,0,0,0,0,1,0,0,1500.0
0,2014110031,3,6,2020/12/06,7415,7,6,11.0,16,12,67.9,11.0,0,0,1170,57.0,2,1800,4,110.0,36.4,492,2,0,0,0,0,1,0,0,1000.0
9,2017110151,3,3,2020/12/06,7415,7,6,11.0,16,7,6.0,2.0,0,0,5339,56.0,2,1800,4,110.2,37.1,504,-6,0,0,0,0,1,0,0,0.0
11,2013105399,3,7,2020/12/06,7415,7,6,11.0,16,6,91.0,12.0,0,0,1014,57.0,2,1800,4,110.2,36.6,492,-2,0,0,0,0,1,0,0,0.0
17,2015104107,3,5,2020/12/06,7415,7,6,11.0,16,1,36.6,7.0,0,0,1093,57.0,2,1800,4,110.3,37.1,482,6,0,0,0,0,1,0,0,0.0
6,2015100318,3,5,2020/12/06,7415,7,6,11.0,16,9,51.5,9.0,0,0,1075,57.0,2,1800,4,110.3,37.4,544,2,0,0,0,0,1,0,0,0.0
13,2015110086,3,5,2020/12/06,7415,7,6,11.0,16,4,38.9,8.0,0,0,1126,57.0,2,1800,4,110.4,38.1,494,-4,0,0,0,0,1,0,0,0.0
10,2014100656,3,6,2020/12/06,7415,7,6,11.0,16,5,19.9,5.0,0,0,1122,57.0,2,1800,4,110.5,37.2,494,4,0,0,0,0,1,0,0,0.0
12,2014106474,3,6,2020/12/06,7415,7,6,11.0,16,8,22.9,6.0,0,0,1154,57.0,2,1800,4,110.9,37.0,534,4,0,0,0,0,1,0,0,0.0
18,2014104259,2,6,2020/12/06,7415,7,6,11.0,16,10,91.1,13.0,0,0,5212,57.0,2,1800,4,111.1,38.4,486,-7,0,0,0,0,1,0,0,0.0
1,2013106094,3,7,2020/12/06,7415,7,6,11.0,16,16,546.9,16.0,0,0,1116,57.0,2,1800,4,111.6,37.8,592,8,0,0,0,0,1,0,0,0.0
29,2015103248,3,5,2020/12/06,7415,7,6,11.0,16,3,371.5,15.0,0,0,1130,57.0,2,1800,4,112.8,39.6,542,6,0,0,0,0,1,0,0,0.0
8,2013103671,3,7,2020/12/06,7415,7,6,11.0,16,14,313.0,14.0,0,0,1176,57.0,2,1800,4,112.8,39.9,490,4,0,0,0,0,1,0,0,0.0
