,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
17,2009100921,3,4,2013/10/14,4757,35,6,11.0,13,12,1.3,1.0,0,1,732,57.0,2,1600,4,95.3,35.1,499,-2,0,0,0,0,1,0,0,1035.0
18,2009100921,3,4,2013/06/26,4645,44,3,11.0,12,8,4.1,3.0,1,1,732,57.0,2,2000,1,123.0,36.7,501,12,0,0,0,0,1,0,0,6000.0
19,2009100921,3,4,2013/05/06,4594,43,6,11.0,11,7,2.4,2.0,1,1,732,57.0,2,1600,4,97.8,37.3,489,-9,0,0,0,0,1,0,0,6000.0
20,2009100921,3,4,2013/04/13,4570,9,6,11.0,16,10,2.8,1.0,1,1,5203,57.0,2,1800,4,109.7,35.5,498,2,0,0,0,0,0,0,1,3556.7
21,2009100921,3,4,2013/03/20,4546,48,3,9.0,12,5,1.2,1.0,1,1,732,55.0,2,1900,2,119.8,36.9,496,4,0,0,0,0,0,0,1,2100.0
22,2009100921,3,4,2013/02/11,4506,55,6,11.0,12,9,1.5,1.0,1,1,732,56.0,2,2000,3,125.7,35.9,492,-2,0,0,0,0,0,0,1,2300.0
23,2009100921,3,4,2013/01/20,4484,7,6,11.0,16,6,2.8,1.0,0,1,732,55.0,2,1800,4,111.6,38.2,494,8,0,0,0,0,0,1,0,1316.8
15,2006106794,3,7,2013/09/23,4735,43,5,11.0,12,11,1.3,1.0,1,1,666,58.0,2,1800,4,110.3,37.0,502,-12,0,0,0,0,0,1,0,3200.0
16,2006106794,3,7,2013/06/26,4645,44,3,11.0,12,3,6.6,4.0,0,1,666,57.0,2,2000,1,123.5,37.3,514,-4,0,0,0,0,1,0,0,1200.0
17,2006106794,3,7,2013/02/17,4512,5,6,11.0,16,10,9.2,7.0,0,1,1018,57.0,2,1600,4,95.3,35.9,518,0,0,0,0,0,1,0,0,2448.6
18,2006106794,3,7,2013/01/30,4494,45,6,11.0,11,11,1.3,1.0,0,1,1018,57.0,2,2100,3,135.5,37.3,518,2,0,0,0,0,1,0,0,2100.0
19,2006106794,3,6,2012/12/29,4462,44,5,10.0,12,2,1.8,1.0,0,1,1018,57.0,2,2000,2,126.0,38.4,516,-6,0,0,0,0,1,0,0,1400.0
20,2006106794,3,6,2012/12/02,4435,9,5,11.0,16,12,6.2,3.0,0,1,1018,57.0,2,1800,4,109.4,36.4,522,21,0,0,0,0,1,0,0,5296.0
21,2006106794,3,6,2012/11/05,4407,45,5,11.0,13,9,10.5,5.0,1,1,1018,57.0,2,2100,4,132.5,38.6,501,-21,0,0,0,0,1,0,0,8000.0
17,2007103215,3,6,2013/09/23,4735,43,5,11.0,12,6,3.1,2.0,0,1,1014,57.0,2,1800,4,110.3,37.2,458,-4,0,0,0,0,0,1,0,1120.0
18,2007103215,3,6,2013/07/15,4665,35,5,10.0,12,3,6.8,4.0,1,1,1014,57.0,2,2000,2,123.1,36.8,462,-8,0,0,0,0,0,0,1,2300.0
19,2007103215,3,6,2013/05/18,4606,8,6,11.0,16,10,12.6,4.0,0,0,1115,58.0,2,1900,4,118.1,37.1,470,0,0,0,0,0,0,0,1,0.0
20,2007103215,3,6,2013/04/13,4570,9,6,11.0,16,15,28.3,8.0,0,0,1115,58.0,2,1800,4,110.4,35.3,470,15,0,0,0,0,0,0,1,530.0
21,2007103215,3,6,2013/03/13,4539,43,6,11.0,14,10,4.4,2.0,0,1,422,56.0,2,2400,4,156.0,38.3,455,-15,0,0,0,0,0,1,0,640.0
22,2007103215,3,6,2013/01/20,4484,7,6,11.0,16,1,19.7,7.0,0,0,1115,57.0,2,1800,4,111.6,37.6,470,4,0,0,0,0,0,1,0,770.0
23,2007103215,3,5,2012/12/02,4435,9,5,11.0,16,15,56.2,10.0,0,0,1115,57.0,2,1800,4,110.6,37.0,466,1,0,0,0,0,1,0,0,0.0
32,2006102942,3,7,2013/10/08,4751,46,5,10.0,12,6,91.7,7.0,0,0,5332,54.0,2,2100,4,136.6,39.0,481,-7,0,0,0,0,0,0,1,0.0
33,2006102942,3,7,2013/09/22,4734,46,5,11.0,6,1,1.2,1.0,1,1,5332,56.0,2,1500,4,96.3,37.9,488,-7,0,0,0,0,0,0,0,70.0
34,2006102942,3,7,2013/08/11,4692,46,5,12.0,5,1,1.1,1.0,0,1,5299,56.0,2,1500,4,96.5,37.7,495,7,0,0,0,0,0,0,0,14.0
35,2006102942,3,7,2013/07/14,4664,46,5,9.0,8,7,1.1,1.0,1,1,5299,56.0,2,1700,1,109.5,39.0,488,4,0,0,0,0,0,0,0,70.0
36,2006102942,3,7,2013/06/16,4635,46,6,11.0,12,8,7.0,2.0,0,1,5299,56.0,2,2300,4,153.6,42.0,484,3,0,0,0,0,0,0,0,60.0
37,2006102942,3,7,2013/05/05,4593,46,6,10.0,11,5,6.7,2.0,0,1,5299,56.0,2,2300,4,154.6,42.9,481,-6,0,0,0,0,0,0,0,27.0
38,2006102942,3,7,2013/04/23,4580,47,5,11.0,10,7,7.0,3.0,0,1,5299,56.0,2,2500,4,163.2,39.1,487,-5,0,0,0,0,0,0,0,125.0
28,2010104098,3,3,2013/07/10,4660,44,5,11.0,16,5,2.2,1.0,1,1,422,56.0,2,2000,4,124.8,37.4,493,-5,0,1,0,0,0,0,0,4500.0
29,2010104098,3,3,2013/05/19,4607,8,3,10.0,15,2,2.6,1.0,1,1,1102,56.0,2,1800,4,111.6,36.8,498,6,0,0,0,0,0,0,0,1836.4
30,2010104098,3,3,2013/04/06,4563,9,3,6.0,11,3,1.5,1.0,1,1,5115,56.0,2,1800,3,111.2,37.1,492,10,0,0,0,0,0,0,0,700.0
31,2010104098,3,3,2013/01/13,4477,6,6,9.0,16,3,1.7,1.0,0,1,1085,56.0,2,1800,4,116.0,37.9,482,0,0,0,0,0,0,0,0,391.4
32,2010104098,3,2,2012/12/23,4456,9,5,9.0,14,11,1.4,1.0,0,1,1102,55.0,2,1800,2,112.7,37.8,482,-2,0,0,0,0,0,0,0,390.2
33,2010104098,3,2,2012/11/17,4419,8,3,9.0,14,10,1.8,1.0,0,1,5271,55.0,2,1800,1,112.1,37.4,484,2,0,0,0,0,0,0,0,388.6
34,2010104098,3,2,2012/10/13,4384,5,6,9.0,16,6,2.7,1.0,0,1,1085,55.0,2,1600,4,98.9,36.5,482,4,0,0,0,0,0,0,0,390.2
