,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
11,1999107052,3,4,2003/10/13,1036,35,5,10,14,13,---,1.0,1,1,945,57.0,2,1600,1,95.4,,458,0,0,0,0,0,1,0,0,6000.0
12,1999107052,3,4,2003/09/06,998,1,6,11,13,10,2.7,1.0,1,1,945,59.0,2,1700,4,103.8,36.4,458,10,0,0,0,0,0,0,1,4249.7
13,1999107052,3,4,2003/02/23,798,6,5,11,16,16,3.7,2.0,0,0,705,56.0,2,1800,3,113.5,39.3,448,-6,0,0,0,0,1,0,0,0.0
14,1999107052,3,3,2002/11/23,705,6,5,11,16,2,2.2,1.0,0,1,705,55.0,2,1800,4,112.4,38.6,454,3,0,0,0,0,1,0,0,3352.8
15,1999107052,3,3,2002/11/04,686,35,5,9,14,2,---,2.0,1,1,705,55.0,2,2000,4,125.6,,451,-5,0,0,0,0,1,0,0,10000.0
16,1999107052,3,3,2002/10/20,671,8,3,11,18,3,11.4,5.0,0,0,705,57.0,1,3000,4,186.4,35.6,456,-4,0,0,0,0,1,0,0,1700.0
17,1999107052,3,3,2002/08/18,607,1,6,11,16,15,6.1,3.0,0,0,705,53.0,1,2000,4,119.8,34.6,460,20,0,0,0,0,0,1,0,960.0
20,1999110010,3,4,2003/10/13,1036,35,5,10,14,6,---,3.0,0,1,666,57.0,2,1600,1,96.2,,478,3,0,0,0,0,1,0,0,1020.0
21,1999110010,3,4,2003/09/15,1007,43,6,10,14,14,---,2.0,1,1,666,56.0,2,1800,4,111.4,36.8,475,-2,0,0,0,0,0,1,0,4000.0
22,1999110010,3,4,2003/08/15,976,35,4,10,14,11,---,1.0,0,1,666,56.0,2,1200,4,71.0,,477,-5,0,0,0,0,0,0,1,900.0
23,1999110010,3,4,2003/06/22,921,9,5,11,16,6,5.4,2.0,0,0,1031,56.0,2,1400,4,84.0,37.5,482,4,0,0,0,0,0,0,1,0.0
24,1999110010,3,4,2003/05/31,899,5,3,11,16,2,4.2,1.0,1,1,1031,55.0,2,1400,1,83.8,36.6,478,0,0,0,0,0,0,0,0,2435.7
25,1999110010,3,4,2003/05/11,879,5,4,10,16,8,16.9,6.0,1,1,1031,55.0,2,1600,4,96.6,35.9,478,4,0,0,0,0,0,0,0,2438.5
26,1999110010,3,4,2003/04/19,856,6,6,10,14,10,8.1,4.0,0,0,1031,55.0,2,1200,4,71.8,36.3,474,0,0,0,0,0,0,0,0,0.0
28,1997106891,3,6,2003/10/13,1036,35,5,10,14,8,---,6.0,0,1,422,57.0,2,1600,1,96.0,,484,5,0,0,0,0,1,0,0,1800.0
29,1997106891,3,6,2003/07/30,960,44,5,9,15,14,---,2.0,1,1,422,57.0,2,1590,1,98.5,38.6,479,-4,0,0,0,0,0,0,0,2000.0
30,1997106891,3,6,2003/04/24,861,44,5,10,11,3,---,1.0,0,1,422,57.0,2,1590,4,100.5,40.0,483,-1,0,0,0,0,0,0,0,900.0
31,1997106891,3,6,2003/03/05,811,44,6,10,12,9,---,3.0,1,1,422,55.5,2,2000,2,125.5,37.8,484,3,0,0,0,0,0,0,0,3000.0
32,1997106891,3,5,2002/12/29,742,44,6,9,16,16,---,13.0,0,0,5404,57.0,2,2000,4,127.1,39.6,481,1,0,0,0,0,1,0,0,0.0
33,1997106891,3,5,2002/11/21,703,44,5,10,16,1,---,1.0,0,0,817,57.0,2,2400,4,157.4,40.0,480,0,0,0,0,0,0,0,0,0.0
34,1997106891,3,5,2002/10/31,682,44,5,9,10,6,---,2.0,1,1,817,57.0,2,2000,4,125.6,38.2,480,2,0,0,0,0,0,0,0,2000.0
3,1998104591,1,5,2003/09/30,1022,44,6,10,16,12,---,1.0,1,1,863,57.0,2,2400,4,153.7,37.5,502,-3,0,0,0,0,0,0,0,3200.0
4,1998104591,1,5,2003/06/25,924,44,5,9,15,9,---,4.0,1,1,441,55.0,2,2000,1,124.6,37.8,505,1,0,0,0,0,1,0,0,8000.0
5,1998104591,1,5,2003/05/28,896,44,6,9,15,3,---,2.0,1,1,863,56.0,2,2600,4,169.0,37.7,504,-1,0,0,0,0,0,0,0,3200.0
6,1998104591,1,5,2003/04/28,865,43,6,10,11,4,---,1.0,0,0,441,56.0,2,1600,4,101.3,38.7,505,-1,0,0,0,0,0,0,1,300.0
7,1998104591,1,5,2003/03/26,832,43,6,11,8,6,---,3.0,0,1,441,54.0,2,2400,1,150.3,37.3,506,8,0,0,0,0,0,1,0,900.0
8,1998104591,1,5,2003/02/26,801,45,6,10,10,10,---,1.0,0,1,441,55.0,2,2100,3,136.7,38.0,498,-1,0,0,0,0,0,1,0,800.0
9,1998104591,1,5,2003/02/05,780,44,6,10,13,2,---,1.0,1,1,441,54.0,2,2000,4,126.7,37.3,499,8,0,0,0,0,0,0,1,3500.0
35,2000105456,3,3,2003/10/15,1038,47,6,10,10,9,---,1.0,1,1,5161,56.0,2,1900,3,121.3,,519,13,0,0,0,0,0,0,0,450.0
36,2000105456,3,3,2003/09/23,1015,35,6,10,14,7,---,6.0,0,1,5161,56.0,2,2000,4,128.8,,506,-2,0,0,0,0,1,0,0,1020.0
37,2000105456,3,3,2003/09/02,994,46,6,7,11,5,---,4.0,0,0,410,56.0,2,2000,3,130.7,,508,-6,0,0,0,0,0,0,1,330.0
38,2000105456,3,3,2003/06/18,917,48,3,10,12,4,---,6.0,0,0,410,55.0,2,1900,1,119.4,,514,4,0,0,0,0,0,0,1,330.0
39,2000105456,3,3,2003/05/25,893,7,5,7,16,2,7.5,6.0,0,0,410,56.0,2,1700,4,108.4,38.2,510,2,0,0,0,0,0,0,0,110.0
40,2000105456,3,3,2003/04/30,867,50,5,11,12,7,---,6.0,0,0,5243,55.0,2,1870,1,121.2,,508,-4,0,0,0,0,0,0,1,0.0
41,2000105456,3,3,2003/03/01,807,9,3,7,16,10,27.6,7.0,0,0,410,56.0,2,1800,2,112.9,38.7,512,-3,0,0,0,0,0,0,0,110.0
10,1999106849,3,4,2003/10/14,1037,46,5,10,11,6,---,1.0,1,1,945,58.0,2,2100,2,134.6,,507,3,0,0,0,0,0,0,1,3000.0
11,1999106849,3,4,2003/08/14,975,34,3,10,11,3,---,2.0,1,1,5091,57.0,2,2300,1,150.7,,504,-4,0,0,0,0,0,1,0,4000.0
12,1999106849,3,4,2003/05/04,872,8,6,11,18,3,12.8,5.0,0,0,712,58.0,1,3200,4,198.1,37.0,508,-8,0,0,0,0,1,0,0,0.0
13,1999106849,3,4,2003/03/29,835,6,5,11,10,8,16.8,5.0,1,1,712,56.0,1,2500,4,151.3,36.1,516,0,0,0,0,0,0,1,0,6477.0
14,1999106849,3,4,2003/02/16,791,6,3,11,13,3,22.4,8.0,1,1,712,52.0,1,3200,3,203.7,37.5,516,-4,0,0,0,0,0,0,1,4346.9
15,1999106849,3,4,2003/01/25,769,6,6,11,16,4,27.7,8.0,0,0,712,55.0,2,1800,3,114.8,39.7,520,12,0,0,0,0,0,0,0,0.0
16,1999106849,3,3,2002/11/30,712,6,6,11,11,9,53.2,9.0,0,0,712,55.0,1,3600,4,225.8,35.1,508,-2,0,0,0,0,0,1,0,960.0
7,1997104910,3,6,2003/04/29,866,47,5,10,10,5,---,1.0,1,1,657,58.0,2,2500,4,159.5,,549,5,0,0,0,0,0,1,0,4000.0
