,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
1,1998101683,3,8,2006/10/09,2148,35,6,10,14,12,41.5,5.0,0,0,5203,57.0,2,1600,4,97.1,,459,-3,0,0,0,0,1,0,0,600.0
2,1998101683,3,8,2006/09/18,2126,1,3,11,13,5,33.3,11.0,0,0,5243,59.0,2,1700,4,104.5,37.3,462,10,0,0,0,0,0,0,1,0.0
3,1998101683,3,8,2006/06/28,2043,44,6,11,13,7,17.7,4.0,0,0,945,57.0,2,2000,4,124.1,37.8,452,-10,0,0,0,0,1,0,0,700.0
4,1998101683,3,8,2006/03/15,1937,43,6,10,10,1,---,2.0,0,0,666,56.0,2,2400,4,156.5,39.7,462,2,0,0,0,0,0,1,0,400.0
5,1998101683,3,8,2006/02/19,1910,5,5,11,16,13,58.4,12.0,0,0,0,57.0,2,1600,4,96.4,36.9,460,-2,0,0,0,0,1,0,0,0.0
6,1998101683,3,8,2006/01/25,1885,45,6,10,10,7,---,3.0,0,1,666,57.0,2,2100,3,133.2,39.5,462,0,0,0,0,0,1,0,0,1200.0
7,1998101683,3,7,2005/12/29,1858,44,6,10,15,15,---,1.0,0,1,666,57.0,2,2000,4,124.1,37.4,462,0,0,0,0,0,1,0,0,1600.0
54,2002106491,3,4,2006/10/05,2144,44,3,10,8,3,1.6,1.0,0,1,817,58.0,2,2400,1,154.9,39.9,481,8,0,0,0,0,0,0,0,1050.0
55,2002106491,3,4,2006/08/02,2079,44,6,11,12,12,5.0,3.0,1,1,817,56.5,2,1600,4,98.7,37.3,473,5,0,0,0,0,0,0,0,1500.0
56,2002106491,3,4,2006/06/28,2043,44,6,11,13,12,54.1,7.0,0,0,817,57.0,2,2000,4,124.1,37.1,468,1,0,0,0,0,1,0,0,350.0
