,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
9,2014105019,3,6,2020/10/07,7354,44,3,11.0,14,14,5.5,4.0,0,0,5380,56.0,2,1200,4,71.2,36.1,536,-5,0,0,0,0,0,1,0,175.0
10,2014105019,3,6,2020/09/08,7324,44,5,11.0,14,1,2.3,1.0,1,1,5380,57.0,2,1200,2,71.7,35.8,541,13,0,0,0,0,0,0,0,1300.0
11,2014105019,3,6,2020/07/09,7263,44,3,11.0,12,11,1.4,1.0,1,1,5380,57.0,2,1200,1,71.7,36.3,528,-5,0,0,0,0,0,0,0,610.0
12,2014105019,3,6,2020/04/30,7191,44,6,11.0,10,2,1.5,1.0,1,1,5380,57.0,2,1200,3,71.0,35.6,533,4,0,0,0,0,0,0,0,610.0
13,2014105019,3,6,2020/04/08,7169,44,6,11.0,13,8,18.8,5.0,0,1,5380,56.0,2,1200,4,71.1,36.0,529,5,0,0,0,0,0,0,1,945.0
2,2014110060,3,6,2020/10/07,7354,44,3,11.0,14,11,4.1,2.0,0,0,5339,56.0,2,1200,4,72.1,36.6,528,5,0,0,0,0,0,1,0,0.0
3,2014110060,3,6,2020/08/10,7295,35,5,10.0,13,9,2.1,1.0,1,1,666,55.0,2,1200,4,68.5,34.6,523,-5,0,0,0,0,0,0,1,2300.0
4,2014110060,3,6,2020/06/04,7227,30,5,11.0,14,9,2.0,1.0,0,1,666,57.0,2,1200,4,72.8,38.0,528,0,0,0,0,0,0,0,1,539.0
5,2014110060,3,5,2019/09/08,6952,9,6,11.0,13,2,8.1,5.0,0,0,666,56.0,1,1200,4,67.6,34.6,518,6,0,0,0,0,0,1,0,0.0
6,2014110060,3,5,2019/07/07,6889,7,6,11.0,15,9,2.4,1.0,0,0,666,57.0,2,1400,3,81.8,37.5,512,0,0,0,0,0,0,0,1,360.0
2,2012105931,3,8,2020/10/07,7354,44,3,11.0,14,5,9.4,7.0,0,1,5404,58.0,2,1200,4,70.8,36.0,520,10,0,0,0,0,0,1,0,1225.0
3,2012105931,3,8,2020/08/10,7295,35,5,10.0,13,3,8.2,4.0,0,1,5404,59.0,2,1200,4,69.0,34.0,510,-15,0,0,0,0,0,0,1,368.0
4,2012105931,3,8,2020/07/01,7255,42,5,11.0,9,2,1.3,1.0,1,1,5404,57.0,2,1400,1,87.0,37.8,525,-4,0,0,0,0,0,0,0,600.0
5,2012105931,3,8,2020/05/27,7219,42,6,11.0,12,9,3.9,2.0,0,1,5404,58.0,2,1400,4,86.0,37.6,529,7,0,0,0,0,0,1,0,1085.0
6,2012105931,3,8,2020/04/08,7169,44,6,11.0,13,7,9.7,4.0,0,0,5404,58.0,2,1200,4,71.6,36.1,522,8,0,0,0,0,0,0,1,270.0
