,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
18,2009100921,3,4,2013/06/26,4645,44,3,11.0,12,8,4.1,3.0,1,1,732,57.0,2,2000,1,123.0,36.7,501,12,1,0,0,0,1,0,0,6000.0
17,2007100191,3,6,2013/06/26,4645,44,3,11.0,12,11,2.6,1.0,0,1,1034,57.0,2,2000,1,123.2,36.9,532,-6,1,0,0,0,1,0,0,2100.0
16,2006106794,3,7,2013/06/26,4645,44,3,11.0,12,3,6.6,4.0,0,1,666,57.0,2,2000,1,123.5,37.3,514,-4,1,0,0,0,1,0,0,1200.0
3,2009102350,3,4,2013/06/26,4645,44,3,11.0,12,2,9.2,5.0,0,0,700,57.0,2,2000,1,124.0,37.4,502,4,1,0,0,0,1,0,0,600.0
4,2006110130,3,7,2013/06/26,4645,44,3,11.0,12,9,20.8,6.0,0,0,5386,57.0,2,2000,1,124.6,38.1,510,0,1,0,0,0,1,0,0,300.0
14,2008102944,3,5,2013/06/26,4645,44,3,11.0,12,6,2.7,2.0,0,0,5203,57.0,2,2000,1,125.1,38.6,501,0,1,0,0,0,1,0,0,0.0
6,2006104773,3,7,2013/06/26,4645,44,3,11.0,12,12,317.9,10.0,0,0,5230,57.0,2,2000,1,125.3,39.0,556,-2,1,0,0,0,1,0,0,0.0
23,2005103453,3,8,2013/06/26,4645,44,3,11.0,12,1,85.8,7.0,0,0,5365,57.0,2,2000,1,126.1,39.1,511,0,1,0,0,0,1,0,0,0.0
2,2005103581,3,8,2013/06/26,4645,44,3,11.0,12,10,490.4,12.0,0,0,5396,57.0,2,2000,1,128.3,39.8,480,-1,1,0,0,0,1,0,0,0.0
0,2006110132,3,7,2013/06/26,4645,44,3,11.0,12,5,177.1,8.0,0,0,655943,57.0,2,2000,1,129.3,42.2,489,-3,1,0,0,0,1,0,0,0.0
41,2006100953,1,7,2013/06/26,4645,44,3,11.0,12,4,270.6,9.0,0,0,5268,55.0,2,2000,1,129.9,42.0,445,-9,1,0,0,0,1,0,0,0.0
89,2006100005,3,7,2013/06/26,4645,44,3,11.0,12,7,362.6,11.0,0,0,5328,57.0,2,2000,1,131.1,42.0,514,1,1,0,0,0,1,0,0,0.0
