,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
11,2004106867,3,6,2010/05/05,3477,43,6,10.0,14.0,7,37.6,5.0,0,1,5386,57.0,2,1600,4,97.0,36.6,503,-7,0,0,0,0,1,0,0,2100.0
12,2004106867,3,6,2010/03/10,3420,43,6,10.0,14.0,4,1.7,1.0,0,0,5386,56.0,2,2400,1,152.5,39.1,510,7,0,0,0,0,0,1,0,200.0
13,2004106867,3,6,2010/01/27,3375,45,6,11.0,11.0,3,5.7,3.0,0,1,5212,57.0,2,2100,4,132.8,37.1,503,6,0,0,0,0,1,0,0,2100.0
14,2004106867,3,5,2009/12/29,3346,44,6,10.0,14.0,10,11.0,4.0,0,0,5386,57.0,2,2000,4,126.8,37.9,497,-13,1,0,0,0,1,0,0,0.0
15,2004106867,3,5,2009/08/13,3206,30,3,10.0,15.0,6,1.9,1.0,0,0,5386,58.0,2,2000,2,122.8,38.4,510,-1,0,0,0,0,0,1,0,400.0
3,2002100978,3,7,2009/05/05,3105,43,3,10.0,13.0,11,1.8,1.0,0,1,422,57.0,2,1600,2,96.0,36.0,523,-7,0,0,0,0,1,0,0,2100.0
4,2002100978,3,7,2009/02/22,3029,5,6,11.0,16.0,2,2.7,1.0,0,1,5339,57.0,2,1600,3,94.6,35.3,530,-3,0,0,0,0,1,0,0,2449.2
5,2002100978,3,7,2009/01/28,3004,45,5,10.0,13.0,3,1.1,1.0,1,1,5339,57.0,2,2100,3,133.3,36.5,533,5,0,0,0,0,1,0,0,6000.0
6,2002100978,3,6,2008/12/29,2974,44,6,10.0,10.0,9,3.1,2.0,1,1,5339,57.0,2,2000,4,124.5,35.1,528,-2,1,0,0,0,1,0,0,8000.0
7,2002100978,3,6,2008/12/07,2952,9,6,11.0,15.0,10,9.8,4.0,1,1,5339,57.0,2,1800,4,109.2,36.4,530,-4,0,0,0,0,1,0,0,13357.0
24,2002106491,3,8,2010/05/19,3491,44,3,11.0,16.0,9,6.2,3.0,0,1,817,58.0,2,2600,4,167.7,37.8,488,-8,1,0,0,0,0,0,0,875.0
25,2002106491,3,8,2010/01/27,3375,45,6,11.0,11.0,11,46.9,6.0,0,0,817,57.0,2,2100,4,133.7,37.1,496,-5,0,0,0,0,1,0,0,0.0
26,2002106491,3,7,2009/12/29,3346,44,6,10.0,14.0,9,68.7,8.0,0,0,817,57.0,2,2000,4,126.6,37.2,501,11,1,0,0,0,1,0,0,0.0
27,2002106491,3,7,2009/12/06,3323,9,6,11.0,16.0,10,133.7,15.0,0,0,817,57.0,2,1800,4,111.3,37.7,490,3,0,0,0,0,1,0,0,0.0
28,2002106491,3,7,2009/10/12,3267,35,5,10.0,15.0,4,16.9,4.0,0,0,5203,57.0,2,1600,4,101.0,,487,-4,0,0,0,0,1,0,0,0.0
6,2003102080,3,7,2010/05/05,3477,43,6,10.0,14.0,11,21.3,4.0,0,1,1025,57.0,2,1600,4,97.9,37.0,504,-10,0,0,0,0,1,0,0,1200.0
7,2003102080,3,7,2010/03/17,3427,48,6,10.0,12.0,7,2.0,1.0,0,1,1025,57.0,2,1900,3,122.5,38.4,514,-4,0,0,0,0,0,0,1,650.0
8,2003102080,3,6,2009/12/06,3323,9,6,11.0,16.0,3,51.1,13.0,0,0,1025,57.0,2,1800,4,110.7,37.3,518,1,0,0,0,0,1,0,0,1300.0
9,2003102080,3,6,2009/11/03,3289,48,6,9.0,11.0,5,3.2,3.0,0,1,1025,57.0,2,1400,4,86.0,36.7,517,0,0,0,0,0,1,0,0,2080.0
10,2003102080,3,6,2009/10/06,3261,46,5,10.0,9.0,9,2.2,2.0,1,1,1025,56.0,2,2100,4,133.5,,517,5,0,0,0,0,0,0,1,2500.0
6,2005105680,3,5,2010/05/19,3491,44,3,11.0,16.0,1,2.4,1.0,1,1,863,56.0,2,2600,4,167.3,37.7,448,-3,1,0,0,0,0,0,0,2500.0
7,2005105680,3,5,2010/05/05,3477,43,6,10.0,14.0,10,46.5,6.0,0,0,863,57.0,2,1600,4,98.6,36.9,451,-3,0,0,0,0,1,0,0,0.0
8,2005105680,3,5,2010/03/10,3420,43,6,10.0,14.0,5,10.8,5.0,0,0,863,56.0,2,2400,1,152.2,37.8,454,2,0,0,0,0,0,1,0,400.0
9,2005105680,3,5,2010/02/03,3382,44,6,11.0,11.0,3,1.1,1.0,0,1,863,56.0,2,2000,1,126.2,38.3,452,1,1,0,0,0,0,0,0,875.0
10,2005105680,3,4,2009/12/29,3346,44,6,10.0,14.0,2,14.9,5.0,0,0,863,57.0,2,2000,4,126.2,36.5,451,2,1,0,0,0,1,0,0,800.0
11,2005100097,3,5,2010/05/26,3498,42,5,11.0,12.0,9,1.3,1.0,1,1,5203,58.0,2,1400,3,86.2,38.0,494,-13,0,0,0,0,0,0,1,3000.0
12,2005100097,3,5,2010/05/03,3475,48,6,10.0,12.0,4,2.3,2.0,1,1,5203,58.0,2,1400,4,85.3,36.7,507,9,0,0,0,0,0,0,1,2100.0
13,2005100097,3,4,2009/11/25,3311,42,6,10.0,11.0,8,1.4,1.0,0,0,5203,57.0,2,2000,2,130.0,42.8,498,-10,0,0,0,0,0,1,0,0.0
14,2005100097,3,4,2009/08/13,3206,30,3,10.0,15.0,11,2.2,2.0,1,1,5203,57.0,2,2000,2,122.2,37.8,508,4,0,0,0,0,0,1,0,4000.0
15,2005100097,3,4,2009/07/20,3182,35,6,9.0,13.0,4,1.1,1.0,0,1,5203,58.0,2,2000,4,124.6,,504,20,0,0,0,0,0,0,1,575.0
4,2004103984,3,6,2010/05/23,3495,8,3,10.0,15.0,5,10.8,5.0,0,0,1019,58.0,2,1900,1,116.1,36.4,518,2,0,0,0,0,0,1,0,800.0
5,2004103984,3,6,2010/05/05,3477,43,6,10.0,14.0,6,12.7,3.0,0,0,945,57.0,2,1600,4,98.5,37.0,516,4,0,0,0,0,1,0,0,300.0
6,2004103984,3,6,2010/03/28,3438,6,5,11.0,16.0,12,6.3,4.0,1,1,711,58.0,2,1800,3,111.7,37.6,512,2,0,0,0,0,0,0,1,3858.1
7,2004103984,3,6,2010/03/10,3420,43,6,10.0,14.0,9,5.6,3.0,0,1,945,56.0,2,2400,1,152.0,38.2,510,-9,0,0,0,0,0,1,0,800.0
8,2004103984,3,5,2009/12/23,3340,48,4,10.0,12.0,12,1.9,1.0,1,1,945,57.0,2,2500,4,164.2,36.9,519,-3,0,0,0,0,0,1,0,3500.0
2,2005106204,3,5,2010/05/05,3477,43,6,10.0,14.0,4,5.7,2.0,0,0,422,57.0,2,1600,4,97.9,37.0,525,-7,0,0,0,0,1,0,0,600.0
3,2005106204,3,5,2010/02/21,3400,5,6,11.0,15.0,6,6.4,2.0,0,1,422,57.0,2,1600,4,95.9,36.5,532,11,0,0,0,0,1,0,0,2449.2
4,2005106204,3,4,2009/12/29,3346,44,6,10.0,14.0,14,2.9,2.0,1,1,422,57.0,2,2000,4,125.9,36.7,521,-5,1,0,0,0,1,0,0,8000.0
5,2005106204,3,4,2009/12/06,3323,9,6,11.0,16.0,2,9.2,4.0,0,0,422,57.0,2,1800,4,110.7,37.6,526,0,0,0,0,0,1,0,0,2000.0
6,2005106204,3,4,2009/11/07,3293,5,6,11.0,16.0,12,3.8,1.0,0,0,422,59.0,2,1600,4,96.4,37.5,526,6,0,0,0,0,0,0,1,0.0
2,2002100877,3,8,2010/01/27,3375,45,6,11.0,11.0,2,1.3,1.0,1,1,666,57.0,2,2100,4,132.7,36.8,514,-5,0,0,0,0,1,0,0,6000.0
3,2002100877,3,7,2009/12/29,3346,44,6,10.0,14.0,13,2.0,1.0,0,1,666,57.0,2,2000,4,125.9,36.9,519,-1,1,0,0,0,1,0,0,2800.0
4,2002100877,3,7,2009/12/06,3323,9,6,11.0,16.0,4,3.7,2.0,0,0,666,57.0,2,1800,4,111.1,37.6,520,9,0,0,0,0,1,0,0,0.0
5,2002100877,3,7,2009/11/03,3289,48,6,10.0,12.0,5,1.3,1.0,1,1,666,57.0,2,1900,4,120.2,36.7,511,-4,0,0,0,0,1,0,0,10000.0
6,2002100877,3,7,2009/06/24,3155,44,5,11.0,13.0,4,1.6,1.0,1,1,666,57.0,2,2000,1,123.6,36.1,515,-7,1,0,0,0,1,0,0,7000.0
23,2004103126,3,6,2010/06/09,3512,43,5,10.0,13.0,9,3.4,1.0,0,1,5396,56.0,2,1600,3,99.2,38.9,504,2,0,0,0,0,0,0,0,420.0
24,2004103126,3,6,2010/02/13,3392,8,6,11.0,16.0,11,19.7,6.0,0,0,5203,55.0,2,1900,2,117.1,37.5,502,-4,0,0,0,0,0,0,0,0.0
25,2004103126,3,6,2010/01/24,3372,8,6,11.0,12.0,1,8.9,6.0,0,0,700,56.0,2,1800,4,111.8,37.2,506,8,0,0,0,0,0,0,1,380.0
26,2004103126,3,5,2009/12/12,3329,9,4,11.0,12.0,10,24.4,7.0,0,0,700,55.0,2,2000,2,124.2,36.7,498,0,0,0,0,0,0,0,0,0.0
27,2004103126,3,5,2009/11/21,3307,8,5,11.0,16.0,12,40.2,8.0,0,1,700,56.0,2,1800,4,110.5,37.8,498,-4,0,0,0,0,0,0,0,585.2
56,2005104916,3,5,2010/04/29,3470,47,6,9.0,10.0,8,2.3,1.0,0,0,5074,56.0,2,2500,3,164.1,39.0,495,-5,0,0,0,0,0,0,0,30.0
57,2005104916,3,5,2010/03/22,3432,54,6,6.0,12.0,5,33.8,6.0,0,0,5074,56.0,2,1400,1,91.1,,500,2,0,0,0,0,0,0,1,0.0
58,2005104916,3,5,2010/02/20,3399,54,6,10.0,9.0,5,1.2,1.0,1,1,5074,56.0,2,1600,2,105.9,,498,-11,0,0,0,0,0,0,0,18.0
59,2005104916,3,5,2010/02/07,3386,54,6,10.0,10.0,4,1.2,1.0,1,1,5074,56.0,2,1600,3,106.4,,509,25,0,0,0,0,0,0,0,15.0
60,2005104916,3,5,2010/01/03,3351,45,5,11.0,14.0,12,25.8,8.0,0,1,5074,55.0,2,2100,4,135.0,38.7,484,0,0,0,0,0,0,0,0,525.0
72,2006104877,3,4,2010/06/09,3512,43,5,10.0,13.0,8,64.9,10.0,0,0,5222,56.0,2,1600,3,100.5,38.3,480,-4,0,0,0,0,0,0,0,0.0
73,2006104877,3,4,2010/05/19,3491,44,3,11.0,16.0,14,51.6,11.0,0,0,423,58.0,2,2600,4,170.8,40.9,484,8,1,0,0,0,0,0,0,0.0
74,2006104877,3,4,2010/04/14,3455,43,6,11.0,12.0,8,8.2,4.0,0,0,5420,57.0,2,1800,2,116.4,41.8,476,-3,0,0,0,0,0,0,0,0.0
75,2006104877,3,4,2010/03/10,3420,43,6,10.0,14.0,8,175.8,8.0,0,0,5222,55.0,2,2400,1,153.8,38.0,479,-4,0,0,0,0,0,1,0,0.0
76,2006104877,3,4,2010/02/03,3382,44,6,11.0,11.0,8,36.6,6.0,0,0,5222,58.0,2,2000,1,127.9,38.8,483,-5,1,0,0,0,0,0,0,0.0
113,2006100953,1,4,2010/06/11,3514,47,6,10.0,10.0,2,5.3,3.0,0,1,5408,55.0,2,1400,4,87.2,37.3,436,5,0,0,0,0,0,0,0,23.1
114,2006100953,1,4,2010/05/26,3498,42,5,11.0,12.0,12,395.2,11.0,0,0,5488,54.0,2,1400,3,87.3,36.7,431,-4,0,0,0,0,0,0,1,300.0
115,2006100953,1,4,2010/05/14,3486,47,6,12.0,10.0,4,12.4,4.0,0,0,5451,54.0,2,1400,4,88.0,38.4,435,4,0,0,0,0,0,0,0,7.0
116,2006100953,1,4,2010/05/05,3477,43,6,10.0,14.0,8,551.1,13.0,0,0,5488,55.0,2,1600,4,100.3,37.8,431,-8,0,0,0,0,1,0,0,0.0
117,2006100953,1,4,2010/04/29,3470,47,6,9.0,10.0,2,43.8,9.0,0,0,5408,54.0,2,2500,3,165.8,39.9,439,9,0,0,0,0,0,0,0,0.0
9,2002102277,3,8,2010/06/03,3506,51,6,10.0,8.0,3,6.1,3.0,1,1,5127,56.0,2,1800,4,118.7,38.2,521,-3,0,0,0,0,0,0,0,140.0
10,2002102277,3,8,2010/04/29,3470,50,6,10.0,10.0,2,4.3,3.0,1,1,5127,55.0,2,1400,3,88.3,38.7,524,0,0,0,0,0,0,0,0,140.0
11,2002102277,3,8,2010/04/07,3448,50,5,11.0,10.0,9,37.1,8.0,0,0,5228,55.0,2,1400,4,90.5,40.0,524,-11,0,0,0,0,0,0,0,3.6
12,2002102277,3,8,2010/02/17,3396,50,5,7.0,7.0,5,3.3,3.0,0,0,5127,55.0,2,1700,2,112.9,41.6,535,21,0,0,0,0,0,0,0,0.0
