,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
8,2005100097,3,5,2010/11/03,3661,43,6,10.0,13,13,16.1,4.0,1,1,666,57.0,2,1800,4,109.9,39.3,499,-2,0,0,0,0,1,0,0,10000.0
8,2004106867,3,6,2010/11/03,3661,43,6,10.0,13,3,1.7,1.0,0,1,5386,57.0,2,1800,4,111.2,40.2,507,-3,0,0,0,0,1,0,0,3500.0
3,2003102080,3,7,2010/11/03,3661,43,6,10.0,13,4,45.3,7.0,0,1,894,57.0,2,1800,4,111.5,40.5,506,-12,0,0,0,0,1,0,0,2000.0
10,2006106156,3,4,2010/11/03,3661,43,6,10.0,13,10,2.9,2.0,0,0,1104,57.0,2,1800,4,111.7,39.8,492,0,0,0,0,0,1,0,0,1000.0
20,2002106491,3,8,2010/11/03,3661,43,6,10.0,13,12,87.7,9.0,0,0,817,57.0,2,1800,4,112.4,39.7,481,-3,0,0,0,0,1,0,0,500.0
3,2005105680,3,5,2010/11/03,3661,43,6,10.0,13,9,28.8,6.0,0,0,5352,57.0,2,1800,4,113.2,40.6,455,6,0,0,0,0,1,0,0,0.0
51,2005104916,3,5,2010/11/03,3661,43,6,10.0,13,8,329.4,11.0,0,0,5074,57.0,2,1800,4,113.2,41.0,485,7,0,0,0,0,1,0,0,0.0
10,2006110090,1,4,2010/11/03,3661,43,6,10.0,13,5,16.7,5.0,0,0,1018,55.0,2,1800,4,113.6,42.3,521,-1,0,0,0,0,1,0,0,0.0
64,2006102942,3,4,2010/11/03,3661,43,6,10.0,13,6,192.8,10.0,0,0,5299,57.0,2,1800,4,113.9,42.2,488,4,0,0,0,0,1,0,0,0.0
9,2005102102,3,5,2010/11/03,3661,43,6,10.0,13,11,6.3,3.0,0,0,733,57.0,2,1800,4,114.3,43.0,512,7,0,0,0,0,1,0,0,0.0
104,2004103601,3,6,2010/11/03,3661,43,6,10.0,13,1,432.9,12.0,0,0,5199,57.0,2,1800,4,115.6,42.9,455,1,0,0,0,0,1,0,0,0.0
85,2007102895,3,3,2010/11/03,3661,43,6,10.0,13,2,47.8,8.0,0,0,5230,55.0,2,1800,4,116.4,44.0,528,14,0,0,0,0,1,0,0,0.0
