,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
2,2005102837,3,8,2013/10/14,4757,35,6,11.0,13.0,8,4.5,2.0,1,1,711,57.0,2,1600,4,95.1,35.1,500,-11,0,0,0,0,1,0,0,4500.0
3,2005102837,3,8,2013/05/06,4594,43,6,11.0,11.0,1,4.1,3.0,0,1,1115,57.0,2,1600,4,98.1,37.9,511,7,0,0,0,0,1,0,0,2100.0
4,2005102837,3,8,2013/02/17,4512,5,6,11.0,16.0,6,26.3,9.0,0,1,1085,57.0,2,1600,4,95.2,36.5,504,3,0,0,0,0,1,0,0,3897.2
5,2005102837,3,7,2012/12/29,4462,44,5,10.0,12.0,7,10.5,4.0,0,0,1085,57.0,2,2000,2,127.6,39.6,501,-5,1,0,0,0,1,0,0,350.0
6,2005102837,3,7,2012/12/02,4435,9,5,11.0,16.0,4,6.0,2.0,0,0,666,57.0,2,1800,4,110.4,38.0,506,9,0,0,0,0,1,0,0,0.0
7,2005102837,3,7,2012/10/08,4379,35,6,11.0,13.0,10,1.1,1.0,1,1,682,57.0,2,1600,4,95.9,35.5,497,-7,0,0,0,0,1,0,0,4500.0
8,2005102837,3,7,2012/08/25,4334,1,6,11.0,11.0,11,3.8,2.0,0,1,682,59.0,2,1700,4,102.2,36.2,504,2,0,0,0,0,0,0,1,1411.8
25,2007104877,3,6,2013/09/29,4741,6,6,11.0,16.0,6,17.2,5.0,0,0,1126,57.0,1,1200,4,67.5,34.0,488,-2,0,0,0,0,1,0,0,0.0
26,2007104877,3,6,2013/09/08,4720,9,5,11.0,13.0,4,10.5,3.0,0,1,1126,56.0,1,1200,4,68.1,33.8,490,-2,0,0,0,0,0,1,0,1414.2
27,2007104877,3,6,2013/06/16,4635,2,5,11.0,16.0,12,2.1,1.0,0,0,1126,59.0,1,1200,4,68.7,34.2,492,0,0,0,0,0,0,0,1,0.0
28,2007104877,3,6,2013/03/24,4550,7,6,11.0,17.0,12,9.4,2.0,0,1,1126,57.0,1,1200,4,68.3,33.3,492,-2,0,0,0,0,1,0,0,3904.4
