,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
8,2009100921,3,6,2015/01/28,5236,45,6,11.0,12,5,1.0,1.0,1,1,732,57.0,2,2100,2,136.9,39.4,507,6,0,0,0,0,1,0,0,6000.0
9,2009100921,3,5,2014/12/29,5206,44,5,10.0,16,6,1.7,1.0,1,1,732,57.0,2,2000,2,123.0,36.9,501,-7,0,0,0,0,1,0,0,7000.0
10,2009100921,3,5,2014/12/07,5184,7,6,11.0,16,8,5.9,2.0,1,1,732,57.0,2,1800,4,111.0,36.4,508,2,0,0,0,0,1,0,0,9740.2
11,2009100921,3,5,2014/11/03,5149,35,5,10.0,16,7,5.7,4.0,0,0,732,57.0,2,2000,2,121.6,36.3,506,0,0,0,0,0,1,0,0,720.0
12,2009100921,3,5,2014/02/23,4890,5,6,11.0,16,15,3.6,2.0,0,1,732,57.0,2,1600,4,96.1,35.1,506,0,0,0,0,0,1,0,0,3897.2
13,2009100921,3,5,2014/01/29,4865,45,6,11.0,11,5,1.1,1.0,1,1,732,57.0,2,2100,4,133.8,38.4,506,5,0,0,0,0,1,0,0,6000.0
14,2009100921,3,4,2013/12/29,4834,44,6,10.0,9,5,1.6,1.0,1,1,732,57.0,2,2000,4,126.6,36.0,501,-5,0,0,0,0,1,0,0,7000.0
15,2010104098,3,5,2015/05/05,5337,43,6,11.0,10,5,3.7,3.0,0,0,666,57.0,2,1600,4,98.8,38.4,492,-2,0,0,0,0,1,0,0,600.0
16,2010104098,3,5,2015/03/11,5281,43,6,11.0,12,4,2.8,2.0,1,1,666,56.0,2,2400,1,153.6,39.5,494,11,0,0,0,0,0,1,0,3200.0
17,2010104098,3,4,2014/12/29,5206,44,5,10.0,16,2,14.0,5.0,0,0,5386,57.0,2,2000,2,125.2,38.7,483,-15,0,0,0,0,1,0,0,0.0
18,2010104098,3,4,2014/12/07,5184,7,6,11.0,16,3,12.1,6.0,0,0,5495,57.0,2,1800,4,112.9,38.1,498,5,0,0,0,0,1,0,0,0.0
19,2010104098,3,4,2014/11/03,5149,35,5,10.0,16,6,2.8,1.0,0,1,5339,57.0,2,2000,2,121.3,35.7,493,8,0,0,0,0,1,0,0,1840.0
20,2010104098,3,4,2014/09/23,5107,43,6,11.0,10,8,1.4,1.0,1,1,5386,57.0,2,1800,4,110.1,36.9,485,-4,0,0,0,0,0,1,0,3200.0
21,2010104098,3,4,2014/07/21,5043,35,6,9.0,13,11,7.7,3.0,0,1,422,59.0,2,2000,4,122.0,37.8,489,-11,0,0,0,0,0,0,1,529.0
20,2011102947,3,4,2015/05/05,5337,43,6,11.0,10,6,19.8,5.0,0,1,5089,57.0,2,1600,4,97.9,37.7,525,-1,0,0,0,0,1,0,0,1200.0
21,2011102947,3,4,2015/02/22,5261,5,5,11.0,16,6,27.9,8.0,0,0,5299,57.0,2,1600,4,96.9,36.2,526,0,0,0,0,0,1,0,0,0.0
22,2011102947,3,4,2015/01/28,5236,45,6,11.0,12,1,13.5,2.0,0,0,5299,56.0,2,2100,2,138.2,40.6,526,-2,0,0,0,0,1,0,0,600.0
23,2011102947,3,3,2014/12/29,5206,44,5,10.0,16,12,43.0,6.0,0,0,5299,55.0,2,2000,2,124.4,37.7,528,-2,0,0,0,0,1,0,0,700.0
24,2011102947,3,3,2014/11/26,5172,44,3,11.0,15,1,1.3,1.0,0,0,5299,56.0,2,1800,1,113.7,40.0,530,6,0,0,0,0,0,0,0,65.0
25,2011102947,3,3,2014/07/09,5031,44,3,11.0,13,9,1.4,1.0,0,1,5299,56.0,2,2000,3,123.9,37.2,524,4,0,1,0,0,0,0,0,1575.0
26,2011102947,3,3,2014/06/04,4995,44,5,11.0,15,15,1.1,1.0,1,1,5299,56.0,2,2000,4,125.9,37.0,520,-3,0,0,0,0,0,0,0,4200.0
25,2009105650,2,6,2015/05/20,5352,44,6,11.0,15,2,13.2,5.0,0,1,5299,57.0,2,2000,4,126.1,38.9,548,3,0,0,0,0,0,0,0,770.0
26,2009105650,2,6,2015/04/30,5331,47,6,10.0,10,2,1.4,1.0,0,0,5299,56.0,2,2500,4,166.3,38.7,545,6,0,0,0,0,0,0,0,0.0
27,2009105650,2,5,2014/11/26,5172,44,3,11.0,15,10,5.5,2.0,0,0,5420,58.0,2,1800,1,114.5,40.7,539,0,0,0,0,0,0,0,0,0.0
28,2009105650,2,5,2014/10/08,5123,42,5,11.0,11,6,1.1,1.0,0,0,5420,58.0,2,1900,3,122.9,39.6,539,4,0,0,0,0,0,0,0,120.0
29,2009105650,2,5,2014/09/15,5099,44,5,11.0,12,7,2.8,2.0,1,1,5420,56.0,2,2400,4,153.4,37.5,535,-5,0,0,0,0,0,0,0,2200.0
30,2009105650,2,5,2014/08/15,5068,44,6,9.0,12,9,1.5,1.0,1,1,5420,57.0,2,2000,2,126.6,37.1,540,6,0,0,0,0,0,0,0,460.0
31,2009105650,2,5,2014/05/25,4985,5,6,12.0,16,7,8.1,5.0,0,0,1075,57.0,2,2100,4,130.7,36.8,534,0,0,0,0,0,0,0,0,179.0
5,2007100191,3,8,2015/05/23,5355,8,5,11.0,16,7,42.8,11.0,0,0,1034,58.0,2,1900,4,115.9,37.1,522,-18,0,0,0,0,0,0,1,0.0
6,2007100191,3,8,2015/01/25,5233,7,6,11.0,14,5,17.3,5.0,0,0,1018,57.0,2,1800,4,112.9,39.5,540,-7,0,0,0,0,0,1,0,0.0
7,2007100191,3,7,2014/12/23,5200,48,6,10.0,10,6,2.5,1.0,0,1,1034,58.0,2,2500,3,163.6,40.8,547,9,0,0,0,0,0,1,0,806.0
8,2007100191,3,7,2014/12/07,5184,7,6,11.0,16,10,33.3,12.0,0,0,1034,57.0,2,1800,4,112.4,37.5,538,-2,0,0,0,0,1,0,0,0.0
9,2007100191,3,7,2014/11/09,5155,8,5,11.0,16,7,6.5,3.0,0,0,1034,58.0,2,1800,4,110.8,36.8,540,10,0,0,0,0,0,0,1,0.0
10,2007100191,3,7,2014/06/25,5016,44,5,12.0,11,2,4.1,2.0,0,0,1034,57.0,2,2000,1,124.6,37.0,530,-4,0,0,0,0,1,0,0,600.0
