,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
2,2005100097,3,6,2011/11/03,4033,44,5,11.0,12,10,1.2,1.0,1,1,666,57.0,2,2000,4,122.1,37.3,510,3,1,0,0,0,1,0,0,8000.0
5,2006104736,3,5,2011/11/03,4033,44,5,11.0,12,9,2.4,2.0,0,1,705,57.0,2,2000,4,122.3,37.3,521,3,1,0,0,0,1,0,0,2800.0
20,2005102317,3,6,2011/11/03,4033,44,5,11.0,12,1,29.2,3.0,0,1,733,57.0,2,2000,4,123.0,37.2,472,7,1,0,0,0,1,0,0,1600.0
38,2005104916,3,6,2011/11/03,4033,44,5,11.0,12,11,270.9,8.0,0,0,5488,57.0,2,2000,4,125.3,36.5,496,-5,1,0,0,0,1,0,0,800.0
4,2007100428,3,4,2011/11/03,4033,44,5,11.0,12,12,59.8,4.0,0,0,5230,57.0,2,2000,4,125.4,37.8,514,3,1,0,0,0,1,0,0,400.0
0,2002101312,3,9,2011/11/03,4033,44,5,11.0,12,3,298.5,9.0,0,0,1034,57.0,2,2000,4,125.7,37.1,509,1,1,0,0,0,1,0,0,0.0
11,2002106491,3,9,2011/11/03,4033,44,5,11.0,12,5,111.7,5.0,0,0,817,57.0,2,2000,4,125.9,36.9,492,9,1,0,0,0,1,0,0,0.0
60,2006104877,3,5,2011/11/03,4033,44,5,11.0,12,2,541.3,10.0,0,0,5222,57.0,2,2000,4,126.9,37.4,497,5,1,0,0,0,1,0,0,0.0
1,2003106685,3,8,2011/11/03,4033,44,5,11.0,12,6,257.5,7.0,0,0,5259,57.0,2,2000,4,127.0,37.8,499,-10,1,0,0,0,1,0,0,0.0
46,2007102919,1,4,2011/11/03,4033,44,5,11.0,12,7,237.5,6.0,0,0,5640,55.0,2,2000,4,128.6,39.7,480,-4,1,0,0,0,1,0,0,0.0
61,2007103950,1,4,2011/11/03,4033,44,5,11.0,12,8,638.1,11.0,0,0,5451,55.0,2,2000,4,129.7,39.8,472,8,1,0,0,0,1,0,0,0.0
2,2004105184,3,7,2011/11/03,4033,44,5,11.0,12,4,740.2,12.0,0,0,5536,57.0,2,2000,4,129.7,40.5,464,-8,1,0,0,0,1,0,0,0.0
