,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
19,2007104877,3,7,2014/10/01,5116,44,5,11.0,11.0,1,6.5,2.0,0,1,5203,56.0,2,1200,4,70.3,35.8,494,5,1,0,0,0,0,1,0,1225.0
20,2007104877,3,7,2014/03/18,4916,54,5,4.0,12.0,7,1.2,1.0,0,1,5336,57.0,2,1400,2,88.0,37.4,489,-1,0,0,0,0,0,0,1,485.0
21,2007104877,3,7,2014/02/23,4890,5,6,11.0,16.0,10,94.8,13.0,0,0,5203,57.0,2,1600,4,96.7,35.5,490,0,0,0,0,0,1,0,0,0.0
22,2007104877,3,7,2014/02/02,4869,5,6,11.0,16.0,8,4.0,2.0,0,0,422,57.0,2,1400,4,83.8,36.4,490,-3,0,0,0,0,0,0,1,0.0
23,2007104877,3,6,2013/12/28,4833,50,6,10.0,11.0,10,2.7,2.0,1,1,5203,59.0,2,1400,2,85.5,37.1,493,2,0,0,0,0,0,0,1,2100.0
24,2007104877,3,6,2013/11/04,4778,46,5,9.0,12.0,7,10.0,5.0,0,1,5212,57.0,2,1400,1,87.4,37.3,491,3,0,0,0,0,1,0,0,1380.0
25,2007104877,3,6,2013/09/29,4741,6,6,11.0,16.0,6,17.2,5.0,0,0,1126,57.0,1,1200,4,67.5,34.0,488,-2,0,0,0,0,1,0,0,0.0
48,2008102951,3,6,2014/10/01,5116,44,5,11.0,11.0,2,15.1,5.0,0,0,5199,56.0,2,1200,4,71.1,37.3,473,1,1,0,0,0,0,1,0,0.0
49,2008102951,3,6,2014/08/27,5080,44,3,11.0,12.0,6,5.5,3.0,1,1,5299,58.0,2,1200,4,70.8,36.4,472,2,1,0,0,0,0,0,0,1300.0
50,2008102951,3,6,2014/07/30,5052,44,6,11.0,16.0,16,8.6,5.0,0,0,5299,57.0,2,1600,4,100.0,39.9,470,-5,1,0,0,0,0,0,0,0.0
51,2008102951,3,6,2014/05/21,4981,45,5,10.0,11.0,11,10.1,4.0,1,1,5455,57.0,2,1600,1,98.4,38.2,475,-4,0,0,0,0,0,0,0,1200.0
52,2008102951,3,6,2014/04/29,4958,42,5,11.0,12.0,8,6.2,5.0,0,1,5455,57.0,2,1400,4,87.7,38.0,479,2,0,0,0,0,0,0,0,150.0
53,2008102951,3,6,2014/04/01,4930,44,6,11.0,15.0,2,46.6,9.0,0,0,5455,57.0,2,2000,3,127.0,39.8,477,3,1,0,0,0,0,0,0,57.6
54,2008102951,3,6,2014/02/15,4882,8,5,11.0,16.0,11,86.0,12.0,0,0,1108,53.0,2,1900,1,119.3,39.1,474,-2,0,0,0,0,0,0,0,0.0
6,2007103199,3,7,2014/10/01,5116,44,5,11.0,11.0,11,7.3,3.0,0,0,1075,58.0,2,1200,4,71.9,38.0,536,-6,1,0,0,0,0,1,0,0.0
7,2007103199,3,7,2014/08/13,5066,35,5,9.0,14.0,1,7.7,5.0,0,0,422,60.0,2,1200,3,70.3,35.5,542,4,0,0,0,0,0,0,1,0.0
8,2007103199,3,6,2013/11/04,4778,46,5,9.0,12.0,1,3.4,2.0,0,0,422,57.0,2,1400,1,89.0,39.1,538,15,0,0,0,0,1,0,0,0.0
9,2007103199,3,6,2013/10/02,4745,44,6,10.0,15.0,14,2.2,1.0,1,1,422,58.0,2,1200,1,71.0,36.6,523,1,1,0,0,0,0,1,0,3500.0
10,2007103199,3,6,2013/09/12,4724,42,6,11.0,12.0,7,3.6,3.0,0,1,422,59.0,2,1400,4,87.3,38.4,522,-2,0,0,0,0,0,0,1,735.0
11,2007103199,3,6,2013/08/14,4695,35,6,9.0,14.0,5,5.2,5.0,0,1,422,59.0,2,1200,4,69.6,35.0,524,0,0,0,0,0,0,0,1,529.0
12,2007103199,3,6,2013/02/17,4512,5,6,11.0,16.0,5,107.5,14.0,0,0,1075,57.0,2,1600,4,96.9,38.3,532,4,0,0,0,0,1,0,0,0.0
3,2006100106,3,8,2014/10/01,5116,44,5,11.0,11.0,4,17.7,6.0,0,1,5386,57.0,2,1200,4,70.7,35.8,492,-32,1,0,0,0,0,1,0,700.0
4,2006100106,3,8,2014/06/12,5003,30,3,11.0,14.0,1,3.5,2.0,0,0,5203,58.0,2,1200,1,71.9,37.7,524,10,0,0,0,0,0,0,1,110.0
5,2006100106,3,8,2014/05/28,4988,42,6,11.0,12.0,1,3.1,2.0,0,1,5203,57.0,2,1400,2,87.2,38.1,514,0,0,0,0,0,0,1,0,620.0
6,2006100106,3,8,2014/05/05,4965,43,5,11.0,8.0,2,17.5,4.0,0,1,5386,57.0,2,1600,4,99.6,37.0,514,3,0,0,0,0,1,0,0,2100.0
7,2006100106,3,8,2014/04/02,4931,44,5,11.0,16.0,11,3.2,2.0,0,1,5203,57.0,2,1200,4,71.3,36.2,511,-3,1,0,0,0,0,0,1,945.0
8,2006100106,3,8,2014/03/18,4916,54,5,4.0,12.0,5,3.3,2.0,1,1,5203,58.0,2,1400,2,87.6,37.5,514,0,0,0,0,0,0,0,1,2100.0
9,2006100106,3,8,2014/02/02,4869,5,6,11.0,16.0,16,43.7,9.0,0,0,1043,57.0,2,1400,4,84.1,36.3,514,0,0,0,0,0,0,0,1,0.0
5,2008103212,3,6,2014/10/01,5116,44,5,11.0,11.0,5,1.4,1.0,1,1,663,57.0,2,1200,4,70.2,35.1,484,4,1,0,0,0,0,1,0,3500.0
6,2008103212,3,6,2014/07/13,5035,7,5,11.0,16.0,13,7.2,3.0,0,0,663,58.0,2,1400,3,82.8,35.9,480,5,0,0,0,0,0,0,1,530.0
7,2008103212,3,6,2014/05/28,4988,42,6,11.0,12.0,3,1.8,1.0,1,1,663,56.0,2,1400,2,86.7,37.5,475,-10,0,0,0,0,0,1,0,3100.0
8,2008103212,3,6,2014/04/29,4958,48,3,11.0,12.0,8,1.2,1.0,0,1,663,56.0,2,1400,1,87.2,36.8,485,2,0,0,0,0,0,0,1,546.0
9,2008103212,3,6,2014/04/02,4931,44,5,11.0,16.0,13,1.5,1.0,1,1,663,56.0,2,1200,4,70.7,35.9,483,3,1,0,0,0,0,0,1,2700.0
10,2008103212,3,6,2014/02/23,4890,5,6,11.0,16.0,6,74.5,11.0,0,0,5386,57.0,2,1600,4,96.4,35.4,480,0,0,0,0,0,1,0,0,1400.0
11,2008103212,3,6,2014/02/02,4869,5,6,11.0,16.0,9,19.7,8.0,0,1,663,57.0,2,1400,4,83.5,35.8,480,2,0,0,0,0,0,0,1,1516.4
3,2006100405,3,8,2014/04/02,4931,44,5,11.0,16.0,12,70.3,8.0,0,0,1077,56.0,2,1200,4,72.9,37.7,531,-2,1,0,0,0,0,0,1,0.0
4,2006100405,3,8,2014/03/18,4916,54,5,4.0,12.0,8,37.0,6.0,0,0,1077,57.0,2,1400,2,88.9,38.9,533,-1,0,0,0,0,0,0,1,0.0
5,2006100405,3,8,2014/02/02,4869,5,6,11.0,16.0,12,516.3,16.0,0,0,1077,57.0,2,1400,4,85.0,37.0,534,0,0,0,0,0,0,0,1,0.0
6,2006100405,3,7,2013/12/28,4833,50,6,10.0,11.0,4,10.3,3.0,0,0,1077,59.0,2,1400,2,87.0,38.7,534,0,0,0,0,0,0,0,1,168.0
7,2006100405,3,7,2013/12/08,4813,6,6,11.0,16.0,9,22.1,9.0,0,0,1077,57.0,2,1200,4,71.4,36.8,534,0,0,0,0,0,0,0,1,0.0
8,2006100405,3,7,2013/11/10,4784,5,5,11.0,16.0,14,219.6,16.0,0,0,1077,57.0,2,1600,4,97.0,38.0,534,0,0,0,0,0,0,0,1,0.0
9,2006100405,3,7,2013/10/19,4762,8,5,11.0,16.0,6,13.4,4.0,0,0,1032,59.0,2,1200,3,70.5,35.6,534,-6,0,0,0,0,0,0,0,0.0
3,2006106709,3,8,2014/10/01,5116,44,5,11.0,11.0,8,327.0,9.0,0,0,5507,56.0,2,1200,4,72.3,36.6,490,0,1,0,0,0,0,1,0,0.0
4,2006106709,3,8,2014/08/27,5080,44,3,11.0,12.0,3,80.3,10.0,0,0,5507,58.0,2,1200,4,71.5,36.8,490,-2,1,0,0,0,0,0,0,130.0
5,2006106709,3,8,2014/08/13,5066,35,5,9.0,14.0,8,625.4,13.0,0,0,0,54.0,2,1200,3,70.9,34.9,492,-3,0,0,0,0,0,0,1,0.0
6,2006106709,3,8,2014/05/15,4975,44,5,11.0,16.0,13,57.2,11.0,0,0,5507,57.0,2,1200,3,73.1,36.5,495,-2,1,0,0,0,0,0,0,0.0
7,2006106709,3,8,2014/02/26,4893,44,6,11.0,15.0,15,171.7,14.0,0,0,5507,58.0,2,1400,4,87.7,38.9,497,10,1,0,0,0,0,0,0,0.0
8,2006106709,3,8,2014/01/23,4859,44,6,11.0,12.0,4,43.7,9.0,0,1,5507,57.0,2,1200,4,73.1,37.8,487,-1,1,0,0,0,0,0,0,144.0
9,2006106709,3,8,2014/01/08,4844,43,4,11.0,13.0,5,81.0,10.0,0,0,5352,57.0,2,1000,4,60.4,36.7,488,8,0,0,0,0,0,0,0,0.0
12,2010102670,1,4,2014/10/01,5116,44,5,11.0,11.0,3,262.1,8.0,0,0,5365,54.0,2,1200,4,71.6,37.3,475,-10,1,0,0,0,0,1,0,0.0
13,2010102670,1,4,2014/08/27,5080,44,3,11.0,12.0,11,16.6,7.0,0,0,5365,56.0,2,1200,4,72.8,38.4,485,13,1,0,0,0,0,0,0,0.0
14,2010102670,1,4,2014/07/21,5043,43,5,11.0,14.0,12,87.3,10.0,0,0,5365,54.0,2,1000,2,59.7,36.0,472,10,0,0,0,0,0,0,0,50.0
15,2010102670,1,4,2014/04/30,4959,42,3,11.0,12.0,6,30.5,9.0,0,0,5365,57.0,2,1400,1,89.7,39.4,462,-5,0,0,0,0,0,0,0,0.0
16,2010102670,1,4,2014/04/02,4931,44,5,11.0,16.0,16,237.0,13.0,0,0,5365,54.0,2,1200,4,73.0,37.8,467,3,1,0,0,0,0,0,1,0.0
17,2010102670,1,4,2014/02/26,4893,44,6,11.0,15.0,6,74.6,11.0,0,0,5365,56.0,2,1400,4,87.1,37.9,464,3,1,0,0,0,0,0,0,0.0
18,2010102670,1,4,2014/01/23,4859,44,6,11.0,12.0,1,3.3,2.0,0,0,5365,56.0,2,1200,4,73.6,38.3,461,-3,1,0,0,0,0,0,0,0.0
41,2006105830,3,8,2014/10/13,5128,35,5,11.0,15.0,1,301.2,9.0,0,0,5294,57.0,2,1600,4,98.6,37.7,488,7,0,0,0,0,1,0,0,0.0
42,2006105830,3,8,2014/09/27,5111,35,6,11.0,12.0,2,1.6,1.0,1,1,5294,57.0,2,1200,4,72.1,36.8,481,-6,0,0,0,0,0,0,0,150.0
43,2006105830,3,8,2014/09/14,5098,36,6,11.0,9.0,9,5.1,3.0,0,1,5294,57.0,2,1600,4,103.5,38.6,487,7,0,0,0,0,0,0,0,39.0
44,2006105830,3,8,2014/08/13,5066,35,5,9.0,14.0,6,243.4,7.0,0,0,5294,54.0,2,1200,3,71.3,35.6,480,0,0,0,0,0,0,0,1,0.0
45,2006105830,3,8,2014/08/02,5055,35,6,10.0,11.0,2,3.2,2.0,1,1,5294,58.0,2,1600,4,96.7,36.2,480,-2,0,0,0,0,0,0,0,150.0
46,2006105830,3,8,2014/07/06,5028,36,6,10.0,12.0,10,5.5,2.0,0,0,655825,57.0,2,1400,4,90.3,41.7,482,1,0,0,0,0,0,0,0,0.0
47,2006105830,3,8,2014/06/08,4999,35,5,10.0,11.0,11,3.1,2.0,1,1,5294,58.0,2,1200,4,73.0,37.2,481,-4,0,0,0,0,0,0,0,150.0
4,2008100726,1,6,2014/09/15,5099,48,6,10.0,11.0,3,5.1,2.0,0,0,5171,56.0,2,1400,4,89.3,39.0,448,-15,0,0,0,0,0,0,0,20.0
5,2008100726,1,6,2014/08/12,5065,44,5,10.0,11.0,6,17.1,5.0,0,0,5342,55.0,2,1600,3,100.6,39.7,463,-3,1,0,0,0,0,0,0,78.0
6,2008100726,1,6,2014/07/21,5043,43,5,11.0,14.0,1,42.4,7.0,0,0,5342,55.0,2,1000,2,60.5,36.4,466,6,0,0,0,0,0,0,0,0.0
7,2008100726,1,6,2014/07/01,5023,46,6,11.0,12.0,11,6.4,4.0,0,1,5342,56.0,2,1500,4,96.3,40.0,460,-3,0,0,0,0,0,0,0,21.0
8,2008100726,1,6,2014/06/12,5003,45,5,10.0,9.0,6,15.5,5.0,0,0,5342,55.0,2,900,1,52.7,35.5,463,-5,0,0,0,0,0,0,0,0.0
