,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
4,2005106204,3,4,2009/12/29,3346,44,6,10.0,14,14,2.9,2.0,1,1,422,57.0,2,2000,4,125.9,36.7,521,-5,1,0,0,0,1,0,0,8000.0
3,2002100877,3,7,2009/12/29,3346,44,6,10.0,14,13,2.0,1.0,0,1,666,57.0,2,2000,4,125.9,36.9,519,-1,1,0,0,0,1,0,0,2800.0
15,2005102426,3,4,2009/12/29,3346,44,6,10.0,14,3,48.1,7.0,0,1,5212,57.0,2,2000,4,126.2,37.0,461,1,1,0,0,0,1,0,0,1600.0
10,2005105680,3,4,2009/12/29,3346,44,6,10.0,14,2,14.9,5.0,0,0,863,57.0,2,2000,4,126.2,36.5,451,2,1,0,0,0,1,0,0,800.0
7,2006102877,3,3,2009/12/29,3346,44,6,10.0,14,4,4.1,3.0,0,0,5339,55.0,2,2000,4,126.4,37.4,479,1,1,0,0,0,1,0,0,400.0
26,2002106491,3,7,2009/12/29,3346,44,6,10.0,14,9,68.7,8.0,0,0,817,57.0,2,2000,4,126.6,37.2,501,11,1,0,0,0,1,0,0,0.0
14,2004106867,3,5,2009/12/29,3346,44,6,10.0,14,10,11.0,4.0,0,0,5386,57.0,2,2000,4,126.8,37.9,497,-13,1,0,0,0,1,0,0,0.0
77,2006104877,3,3,2009/12/29,3346,44,6,10.0,14,5,187.3,10.0,0,0,5222,55.0,2,2000,4,127.4,37.4,488,-4,1,0,0,0,1,0,0,0.0
32,2006102651,3,3,2009/12/29,3346,44,6,10.0,14,1,25.6,6.0,0,0,5230,55.0,2,2000,4,128.0,38.9,461,3,1,0,0,0,1,0,0,0.0
4,2003104871,1,6,2009/12/29,3346,44,6,10.0,14,11,146.4,9.0,0,0,722,55.0,2,2000,4,128.2,38.7,469,-2,1,0,0,0,1,0,0,0.0
127,2006100953,1,3,2009/12/29,3346,44,6,10.0,14,12,358.5,12.0,0,0,5488,53.0,2,2000,4,129.0,38.3,431,3,1,0,0,0,1,0,0,0.0
8,2004105764,3,5,2009/12/29,3346,44,6,10.0,14,6,486.5,14.0,0,0,5064,57.0,2,2000,4,131.0,40.3,495,-10,1,0,0,0,1,0,0,0.0
3,2001104249,2,8,2009/12/29,3346,44,6,10.0,14,8,365.0,13.0,0,0,5536,57.0,2,2000,4,131.4,40.6,487,-1,1,0,0,0,1,0,0,0.0
23,2006109244,3,3,2009/12/29,3346,44,6,10.0,14,7,241.9,11.0,0,0,5332,55.0,2,2000,4,133.8,43.4,513,-7,1,0,0,0,1,0,0,0.0
