,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
6,2002100978,3,6,2008/12/29,2974,44,6,10.0,10,9,3.1,2.0,1,1,5339,57.0,2,2000,4,124.5,35.1,528,-2,1,0,0,0,1,0,0,8000.0
8,2002100877,3,6,2008/12/29,2974,44,6,10.0,10,1,1.6,1.0,0,1,666,57.0,2,2000,4,124.5,35.0,522,-2,1,0,0,0,1,0,0,2800.0
10,2005106204,3,3,2008/12/29,2974,44,6,10.0,10,8,5.6,3.0,0,1,422,55.0,2,2000,4,125.0,35.8,512,-10,1,0,0,0,1,0,0,1600.0
3,2000107570,3,8,2008/12/29,2974,44,6,10.0,10,10,28.7,6.0,0,0,732,57.0,2,2000,4,125.4,35.6,512,2,1,0,0,0,1,0,0,800.0
20,2004106867,3,4,2008/12/29,2974,44,6,10.0,10,7,12.6,4.0,0,0,5386,57.0,2,2000,4,125.5,35.6,508,0,1,0,0,0,1,0,0,400.0
33,2002106491,3,6,2008/12/29,2974,44,6,10.0,10,2,21.8,5.0,0,0,817,57.0,2,2000,4,125.6,36.2,497,3,1,0,0,0,1,0,0,0.0
1,2004105924,3,4,2008/12/29,2974,44,6,10.0,10,3,43.9,7.0,0,0,5396,57.0,2,2000,4,125.7,36.6,538,-5,1,0,0,0,1,0,0,0.0
127,2004103601,3,4,2008/12/29,2974,44,6,10.0,10,6,167.6,8.0,0,0,426,57.0,2,2000,4,126.3,36.2,462,1,1,0,0,0,1,0,0,0.0
17,2005102945,3,3,2008/12/29,2974,44,6,10.0,10,5,193.9,10.0,0,0,5203,55.0,2,2000,4,128.9,38.1,451,1,1,0,0,0,1,0,0,0.0
15,2003106669,3,5,2008/12/29,2974,44,6,10.0,10,4,184.6,9.0,0,0,5411,57.0,2,2000,4,130.1,39.7,461,-5,1,0,0,0,1,0,0,0.0
