,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
0,2008102895,3,9,2017/12/29,44,6,10,16,14,774.3,16.0,0,5553,57.0,2,2000,4,131.9,42.6,453,-9,1,0,0,0,1,0,0,0.0
1,2008102895,3,9,2017/12/20,42,6,10,12,6,377.9,11.0,0,5553,58.0,2,1400,3,90.3,38.7,462,11,0,0,0,0,0,0,0,0.0
2,2008102895,3,9,2017/11/28,44,5,11,11,2,177.0,11.0,0,5553,57.0,2,1200,3,74.7,38.4,451,2,1,0,0,0,0,0,0,0.0
3,2008102895,3,9,2017/11/03,44,6,9,13,11,710.6,12.0,0,5553,57.0,2,2000,2,131.0,41.9,449,-10,1,0,0,0,1,0,0,0.0
4,2008102895,3,9,2017/10/18,42,5,11,11,1,139.2,10.0,0,5553,58.0,2,1900,2,128.4,44.3,459,9,0,0,0,0,0,0,0,0.0
