,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
15,2008101041,3,6,2014/09/15,44,5,11.0,12,1,1.5,1,0,5352,58,2,2400,4,153.5,38.0,560,2,1,0,0,0,0,0,0,770.0
16,2008101041,0,0,2014/07/21,0,6,9.0,13,7,0,0,0,0,0,2,2000,4,0,38.2,0,0,0,0,0,0,0,0,0,207.0
23,2011102947,3,3,2014/12/29,44,5,10.0,16,12,43.0,6,0,5299,55,2,2000,2,124.4,37.7,528,-2,1,0,0,0,1,0,0,700.0
24,2011102947,3,3,2014/11/26,44,3,11.0,15,1,1.3,1,0,5299,56,2,1800,1,113.7,40.0,530,6,1,0,0,0,0,0,0,65.0
25,2011102947,3,3,2014/07/09,44,3,11.0,13,9,1.4,1,0,5299,56,2,2000,3,123.9,37.2,524,4,1,1,0,0,0,0,0,1575.0
26,2011102947,3,3,2014/06/04,44,5,11.0,15,15,1.1,1.0,1,5299,56,2,2000,4,125.9,37.0,520,-3,1,0,0,0,0,0,0,4200.0
27,2011102947,3,3,2014/04/23,44,6,11.0,14,12,1.1,1.0,1,5299,56,2,1800,3,112.6,37.4,523,1,1,0,0,0,0,0,0,3500.0
8,2008102944,3,6,2014/12/29,44,5,10.0,16,16,6.8,4.0,0,5203,57,2,2000,2,124.7,38.4,501,-9,1,0,0,0,1,0,0,350.0
9,2008102944,3,6,2014/12/07,7,6,11.0,16,12,7.1,3.0,0,5203,57,2,1800,4,111.2,36.6,510,0,0,0,0,0,1,0,0,2448.6
10,2008102944,3,6,2014/07/27,1,3,11.0,13,8,5.2,3.0,1,5203,58,2,1700,1,101.9,36.2,510,7,0,0,0,0,0,0,0,3545.5
11,2008102944,3,5,2013/12/29,44,6,10.0,9,7,8.1,4.0,0,5203,57,2,2000,4,129.6,38.4,503,-9,1,0,0,0,1,0,0,0.0
12,2008102944,3,5,2013/12/01,9,6,11.0,16,1,6.3,2.0,0,5203,57,2,1800,4,111.8,37.4,512,-2,0,0,0,0,1,0,0,0.0
18,2007103394,3,7,2014/12/29,44,5,10.0,16,9,526.6,14,0,426,57,2,2000,2,124.8,38.1,478,-6,1,0,0,0,1,0,0,0.0
19,2007103394,3,7,2014/11/19,42,6,10.0,11,4,27.5,7,0,426,56,2,2000,4,127.9,38.6,484,5,0,0,0,0,0,1,1,700.0
20,2007103394,3,7,2014/09/23,43,6,11.0,10,6,26.3,5,0,426,56,2,1800,4,111.8,38.3,479,-5,0,0,0,0,0,1,1,320.0
21,2007103394,3,7,2014/09/11,42,5,11.0,11,3,20.1,5,0,426,54,2,1400,1,87.1,38.2,484,9,0,0,0,0,0,0,0,210.0
22,2007103394,3,7,2014/08/20,45,6,10.0,13,6,20.6,6.0,1,426,57,2,1600,4,100.7,39.2,475,-9,0,0,0,0,0,0,0,1200.0
6,2006106794,3,8,2014/12/29,44,5,10.0,16,14,6.6,3,0,666,57,2,2000,2,124.9,38.6,516,-6,1,0,0,0,1,0,0,0.0
7,2006106794,3,8,2014/12/07,7,6,11.0,16,11,10.9,5,0,666,57,2,1800,4,111.5,35.9,522,13,0,0,0,0,1,0,0,940.0
8,2006106794,0,0,2014/11/03,0,5,10.0,16,4,0,0,0,0,0,2,2000,2,0,35.9,0,0,0,0,0,0,1,0,0,1040.0
9,2006106794,3,8,2014/06/25,44,5,12.0,11,10,4.4,3,1,666,57,2,2000,1,123.5,35.8,513,4,1,0,0,0,1,0,0,6000.0
10,2006106794,3,8,2014/05/05,43,5,11.0,8,7,1.8,1,0,666,57,2,1600,4,99.6,37.0,509,-7,0,0,0,0,1,0,0,1200.0
17,2010104098,3,4,2014/12/29,44,5,10.0,16,2,14.0,5,0,5386,57,2,2000,2,125.2,38.7,483,-15,1,0,0,0,1,0,0,0.0
18,2010104098,3,4,2014/12/07,7,6,11.0,16,3,12.1,6,0,5495,57,2,1800,4,112.9,38.1,498,5,0,0,0,0,1,0,0,0.0
19,2010104098,0,0,2014/11/03,0,5,10.0,16,6,0,0,0,0,0,2,2000,2,0,35.7,0,0,0,0,0,0,1,0,0,1840.0
20,2010104098,3,4,2014/09/23,43,6,11.0,10,8,1.4,1,1,5386,57,2,1800,4,110.1,36.9,485,-4,0,0,0,0,0,1,1,3200.0
21,2010104098,0,0,2014/07/21,0,6,9.0,13,11,0,0,0,0,0,2,2000,4,0,37.8,0,0,0,0,0,0,0,0,0,529.0
9,2009102405,3,5,2014/12/29,44,5,10.0,16,15,770.6,16,0,5488,57,2,2000,2,125.8,37.7,461,-7,1,0,0,0,1,0,0,0.0
10,2009102405,3,5,2014/11/09,5,5,11.0,18,10,298.7,18,0,1140,52,1,2500,4,152.7,35.6,468,-6,0,0,0,0,0,1,1,0.0
11,2009102405,3,5,2014/10/14,8,5,11.0,12,4,136.8,12,0,1015,56,1,2400,4,146.6,34.8,474,0,0,0,0,0,0,1,1,0.0
12,2009102405,3,5,2014/09/20,4,6,11.0,12,3,95.5,9,0,1075,56,2,1800,4,113.8,37.2,474,6,0,0,0,0,0,0,0,0.0
13,2009102405,3,5,2014/04/01,44,6,11.0,15,4,20.5,5,0,5380,59,2,2000,3,127.6,38.0,468,3,1,0,0,0,0,0,0,0.0
10,2005103453,3,9,2014/12/29,44,5,10.0,16,8,604.3,15.0,0,5380,57.0,2,2000,2,126.0,38.7,536,6,1,0,0,0,1,0,0,0.0
11,2005103453,3,9,2014/11/26,44,3,11.0,15,2,209.6,13.0,0,655758,58.0,2,1800,1,114.7,40.5,530,1,1,0,0,0,0,0,0,0.0
12,2005103453,3,9,2014/10/28,43,6,10.0,11,3,9.5,5.0,0,655758,58.0,2,1700,2,109.3,38.3,529,4,0,0,0,0,0,0,0,40.0
13,2005103453,3,9,2014/09/15,44,5,11.0,12,11,36.2,5.0,0,5404,58.0,2,2400,4,156.6,40.3,525,4,1,0,0,0,0,0,0,0.0
14,2005103453,3,9,2014/07/30,44,6,11.0,16,1,103.7,14.0,0,5230,57.0,2,1600,4,99.7,39.0,521,-2,1,0,0,0,0,0,0,0.0
2,2006106156,3,8,2014/12/29,44,5,10.0,16,11,451.3,12,0,5411,57,2,2000,2,126.6,39.6,493,-17,1,0,0,0,1,0,0,0.0
3,2006106156,0,0,2014/11/13,0,1,12.0,16,10,0,0,0,0,0,2,2000,2,0,40.2,0,0,0,0,0,0,0,0,0,0.0
4,2006106156,0,0,2014/08/19,0,3,11.0,10,5,0,0,0,0,0,2,1800,1,0,39.3,0,0,0,0,0,0,0,0,0,12.0
5,2006106156,0,0,2013/08/21,0,6,12.0,12,8,0,0,0,0,0,2,1700,3,0,38.6,0,0,0,0,0,0,0,0,0,80.0
6,2006106156,3,5,2011/05/22,8,5,11.0,14,2,8.9,5.0,0,666,58,2,1900,1,114.2,35.3,496,2,0,0,0,0,0,1,1,1316.6
12,2008105433,3,6,2014/12/29,44,5,10.0,16,5,153.0,9.0,0,1015,57.0,2,2000,2,126.7,40.6,526,6,1,0,0,0,1,0,0,0.0
13,2008105433,3,6,2014/11/15,5,6,11.0,16,16,11.2,8.0,0,1015,56.0,2,1600,4,97.1,38.2,520,-2,0,0,0,0,0,0,0,0.0
14,2008105433,3,6,2014/07/13,2,5,11.0,13,2,3.2,1.0,1,1015,56.5,2,1700,4,103.4,37.3,522,2,0,0,0,0,0,0,0,2029.4
15,2008105433,3,6,2014/06/29,2,5,11.0,13,12,14.1,7.0,1,1015,56.0,2,1700,4,104.0,37.0,520,4,0,0,0,0,0,0,0,2028.7
16,2008105433,3,6,2014/02/08,8,5,11.0,15,1,15.3,6.0,0,1062,56.0,2,1400,2,82.9,36.3,516,-10,0,0,0,0,0,0,0,0.0
12,2010103370,3,4,2014/12/29,44,5,10.0,16,4,395.0,11.0,0,5199,57,2,2000,2,127.2,38.5,544,-2,1,0,0,0,1,0,0,0.0
13,2010103370,3,4,2014/11/26,44,3,11.0,15,11,128.0,11.0,1,5199,53,2,1800,1,113.0,37.9,546,10,1,0,0,0,0,0,0,1300.0
14,2010103370,3,4,2014/10/23,44,5,11.0,16,5,5.2,2.0,0,5199,55,2,1800,1,115.3,37.8,536,-6,1,0,0,0,0,0,0,0.0
15,2010103370,3,4,2014/08/15,44,6,9.0,12,10,9.8,4.0,0,5488,55,2,2000,2,127.8,37.7,542,11,1,0,0,0,0,0,0,92.0
16,2010103370,3,4,2014/06/26,44,6,12.0,12,3,2.5,1.0,0,5420,57,2,1800,2,113.9,38.6,531,-6,1,0,0,0,0,0,0,64.0
1,2006100953,1,8,2014/12/29,44,5,10.0,16,3,522.5,13,0,655992,55,2,2000,2,127.6,40.3,449,7,1,0,0,0,1,0,0,0.0
2,2006100953,1,8,2014/12/03,43,6,10.0,14,2,208.3,9,0,5541,51,2,1800,2,114.1,39.3,442,-6,0,0,0,0,0,0,0,105.0
3,2006100953,0,0,2014/11/27,0,6,10.0,10,7,0,0,0,0,0,2,1400,2,0,37.3,0,0,0,0,0,0,0,0,0,0.0
4,2006100953,0,0,2014/11/03,0,5,10.0,16,11,0,0,0,0,0,2,2000,2,0,37.8,0,0,0,0,0,0,1,0,0,0.0
5,2006100953,0,0,2014/10/13,0,5,11.0,15,6,0,0,0,0,0,2,1600,4,0,36.2,0,0,0,0,0,0,1,0,0,0.0
97,2010100898,3,4,2014/12/29,44,5,10.0,16,1,383.8,10,0,5089,57,2,2000,2,127.9,40.9,516,4,1,0,0,0,1,0,0,0.0
98,2010100898,0,0,2014/11/13,0,1,12.0,16,15,0,0,0,0,0,2,2000,2,0,39.0,0,0,0,0,0,0,0,0,0,200.0
99,2010100898,0,0,2014/10/14,0,5,12.0,7,7,0,0,0,0,0,2,1800,1,0,36.0,0,0,0,0,0,0,0,0,0,100.0
100,2010100898,0,0,2014/10/02,0,5,10.0,12,1,0,0,0,0,0,2,2000,4,0,38.8,0,0,0,0,0,0,0,0,0,50.0
101,2010100898,0,0,2014/09/18,0,6,11.0,12,9,0,0,0,0,0,2,1800,3,0,37.6,0,0,0,0,0,0,0,0,0,50.0
