,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
7,2016100617,3,6,2022/05/21,7,5,11.0,16,10,54.8,11.0,0,1157,56.0,2,1900,4,118.0,36.3,514,6,0,0,0,0,0,0,0,570.0
5,2019101623,3,3,2022/12/04,7,6,11.0,16,9,14.3,5.0,0,666,56.0,2,1800,4,112.6,37.1,516,-13,0,0,0,0,1,0,0,0.0
6,2019101623,3,3,2022/09/28,43,6,11.0,13,3,5.3,4.0,0,1126,55.0,2,1800,4,114.6,41.2,529,3,0,0,0,0,0,1,1,0.0
7,2019101623,3,3,2022/07/13,44,5,11.0,14,14,5.6,4.0,1,666,56.0,2,2000,1,124.6,38.3,526,9,1,1,0,0,0,0,0,6000.0
8,2019101623,3,3,2022/05/04,50,6,8.0,12,3,3.9,2.0,0,666,56.0,2,1870,4,122.7,39.5,517,9,0,0,0,0,0,1,1,1400.0
9,2019101623,3,3,2022/03/26,6,5,10.0,8,8,4.1,2.0,0,666,56.0,2,1800,3,112.2,37.9,508,-2,0,0,0,0,0,0,0,725.0
6,2016101455,3,6,2022/12/04,7,6,11.0,16,7,38.7,9.0,0,5339,57.0,2,1800,4,112.6,37.2,480,4,0,0,0,0,1,0,0,0.0
7,2016101455,3,6,2022/11/03,35,4,12.0,15,12,13.7,6.0,0,1088,57.0,2,2000,4,123.3,37.2,476,2,0,0,0,0,1,0,0,0.0
8,2016101455,3,6,2022/10/01,7,6,11.0,16,3,18.0,7.0,0,1180,58.0,2,1900,4,118.1,38.3,474,4,0,0,0,0,0,0,0,958.5
9,2016101455,3,6,2022/06/29,44,6,11.0,9,5,54.1,7.0,0,1014,57.0,2,2000,4,126.6,40.7,470,-8,1,0,0,0,1,0,0,0.0
10,2016101455,3,6,2022/05/21,7,5,11.0,16,2,5.3,2.0,0,1014,57.0,2,1900,4,118.3,36.9,478,0,0,0,0,0,0,0,0,0.0
5,2017101719,3,5,2022/12/04,7,6,11.0,16,14,130.2,12.0,0,1077,57.0,2,1800,4,112.7,36.8,520,0,0,0,0,0,1,0,0,0.0
6,2017101719,3,5,2022/11/12,5,6,11.0,16,9,16.2,6.0,0,1077,56.0,2,1600,4,96.2,35.1,520,2,0,0,0,0,0,0,0,0.0
7,2017101719,3,5,2022/10/10,5,5,11.0,16,14,9.6,4.0,0,1077,58.0,2,1600,2,94.2,34.4,518,-2,0,0,0,0,0,0,0,586.3
8,2017101719,3,5,2022/06/25,9,4,11.0,16,15,4.4,2.0,0,1077,58.0,2,1400,4,84.2,36.2,520,4,0,0,0,0,0,0,0,330.0
9,2017101719,3,5,2022/05/28,5,6,11.0,16,10,5.1,2.0,0,1077,58.0,2,1400,3,83.3,34.7,516,-6,0,0,0,0,0,0,0,890.4
2,2015104417,3,7,2022/12/04,7,6,11.0,16,6,189.2,13.0,0,1178,57.0,2,1800,4,112.9,36.9,520,0,0,0,0,0,1,0,0,0.0
3,2015104417,3,7,2022/10/30,5,6,11.0,15,11,279.7,14.0,0,1140,58.0,1,2000,4,118.7,33.4,520,6,0,0,0,0,1,0,0,0.0
4,2015104417,3,7,2022/10/10,9,5,11.0,14,5,28.3,13.0,0,5203,56.0,1,2400,3,145.3,34.1,514,-4,0,0,0,0,0,1,1,0.0
5,2015104417,3,7,2022/08/21,1,6,11.0,16,13,32.3,9.0,0,5203,57.0,1,2000,4,122.1,37.0,518,0,0,0,0,0,0,1,1,0.0
6,2015104417,3,7,2022/05/08,4,6,11.0,15,14,14.2,7.0,1,5203,57.5,1,2000,4,117.7,34.9,518,0,0,0,0,0,0,0,0,4356.0
2,2018105251,3,4,2022/12/04,7,6,11.0,16,1,7.7,2.0,0,5366,57.0,2,1800,4,113.0,37.1,504,8,0,0,0,0,1,0,0,0.0
3,2018105251,3,4,2022/06/26,9,6,11.0,17,16,142.3,13.0,0,1014,58.0,1,2200,4,131.9,37.1,496,0,0,0,0,0,1,0,0,0.0
4,2018105251,3,4,2022/04/17,9,6,11.0,16,13,3.6,1.0,0,1163,56.0,2,1800,4,110.6,36.9,496,-8,0,0,0,0,0,0,0,1516.4
5,2018105251,3,4,2022/03/21,7,6,11.0,16,13,1.9,1.0,1,1014,57.0,2,1800,3,111.8,37.0,504,2,0,0,0,0,0,0,0,2234.3
6,2018105251,3,4,2022/01/10,7,6,10.0,10,7,4.3,2.0,1,5473,56.0,2,1800,4,110.9,37.1,502,8,0,0,0,0,0,0,0,1866.6
3,2015105868,3,7,2022/12/04,7,6,11.0,16,15,355.6,16.0,0,1034,57.0,2,1800,4,113.2,37.5,484,0,0,0,0,0,1,0,0,0.0
4,2015105868,3,7,2022/11/06,9,6,11.0,16,1,74.4,10.0,0,1116,56.0,2,1800,4,112.3,37.1,484,0,0,0,0,0,0,0,0,0.0
5,2015105868,3,7,2022/10/01,7,6,11.0,16,11,28.9,8.0,0,1174,55.0,2,1900,4,118.5,37.9,484,6,0,0,0,0,0,0,0,380.0
6,2015105868,3,7,2022/07/10,10,6,11.0,16,9,45.7,12.0,0,1116,56.0,2,1700,3,103.9,37.6,478,-8,0,0,0,0,0,0,0,958.1
7,2015105868,3,7,2022/06/18,5,5,11.0,12,6,30.7,9.0,0,1150,57.0,2,2100,4,128.7,36.0,486,2,0,0,0,0,0,0,0,889.8
0,2014106474,3,8,2022/12/04,7,6,11.0,16,8,239.6,14.0,0,1154,57.0,2,1800,4,113.4,37.2,532,0,0,0,0,0,1,0,0,0.0
1,2014106474,3,8,2022/11/12,5,6,11.0,16,5,69.4,13.0,0,1154,58.0,2,1600,4,96.9,35.4,532,-4,0,0,0,0,0,0,0,0.0
2,2014106474,3,8,2022/10/10,35,5,12.0,16,7,47.3,9.0,0,5445,57.0,2,1600,1,95.9,37.1,536,2,0,0,0,0,1,0,0,0.0
3,2014106474,3,8,2022/07/10,10,6,11.0,16,2,13.5,7.0,0,1154,58.0,2,1700,3,104.7,37.9,534,3,0,0,0,0,0,0,0,0.0
4,2014106474,3,8,2022/05/05,43,6,11.0,14,11,23.4,7.0,0,5585,57.0,2,1600,3,101.1,39.9,531,-5,0,0,0,0,1,0,0,0.0
5,2018105365,2,4,2022/12/04,7,6,11.0,16,16,267.1,15.0,0,1127,57.0,2,1800,4,114.6,39.6,502,4,0,0,0,0,1,0,0,0.0
6,2018105365,2,4,2022/10/23,5,6,11.0,15,2,8.5,5.0,0,1096,55.0,2,2100,4,130.9,36.9,498,8,0,0,0,0,0,0,0,230.0
7,2018105365,2,4,2022/08/27,4,5,11.0,15,8,7.2,5.0,0,1180,55.0,2,1800,3,112.8,39.2,490,-2,0,0,0,0,0,0,0,0.0
8,2018105365,2,4,2022/06/18,5,5,11.0,12,7,7.5,3.0,0,1180,56.0,2,2100,4,128.9,36.6,492,-2,0,0,0,0,0,0,0,330.0
9,2018105365,2,4,2022/03/13,9,5,10.0,16,14,3.9,1.0,1,1180,57.0,2,2000,4,125.3,38.9,494,-4,0,0,0,0,0,0,0,1874.3
