,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
16,2012104019,3,7,2019/07/23,45,5,11.0,8,3,1.3,1.0,0,5199,57.0,2,2000,3,132.4,37.2,535,-2,0,0,0,0,0,0,0,200.0
18,2013104246,3,6,2019/11/04,42,6,10.0,11,10,50.7,8.0,0,5380,57.0,2,2000,2,127.0,37.6,475,-9,0,0,0,0,1,0,0,800.0
19,2013104246,3,6,2019/10/12,8,3,11.0,16,9,15.5,8.0,0,1014,57.0,2,1800,1,110.0,37.1,484,14,0,0,0,0,0,0,0,0.0
20,2013104246,3,6,2019/04/20,5,6,11.0,16,15,3.5,1.0,0,700,57.0,2,1600,4,98.5,37.0,470,-6,0,0,0,0,0,0,0,0.0
21,2013104246,3,6,2019/02/17,5,6,11.0,14,1,61.3,10.0,0,700,57.0,2,1600,4,97.4,36.2,476,0,0,0,0,0,1,0,0,0.0
22,2013104246,3,6,2019/01/27,5,6,11.0,16,1,13.7,5.0,0,700,56.0,2,1400,4,83.9,35.6,476,-6,0,0,0,0,0,0,0,958.2
17,2013109025,3,6,2019/11/04,42,6,10.0,11,4,33.8,5.0,0,5299,57.0,2,2000,2,127.1,38.0,513,1,0,0,0,0,1,0,0,400.0
18,2013109025,3,6,2019/09/18,44,3,11.0,15,6,5.6,3.0,1,5299,56.0,2,2400,1,156.2,40.5,512,-4,1,0,0,0,0,0,0,3200.0
19,2013109025,3,6,2019/08/13,44,6,10.0,14,12,3.3,1.0,0,5380,55.0,2,2400,4,155.3,38.9,516,18,1,0,0,0,0,0,0,244.0
20,2013109025,3,6,2019/06/01,5,6,11.0,16,7,35.5,10.0,0,1096,56.0,2,2100,4,132.0,37.5,498,-4,0,0,0,0,0,0,0,0.0
21,2013109025,3,6,2019/05/05,5,6,10.0,16,9,32.9,13.0,0,422,54.0,2,2100,2,128.7,36.2,502,4,0,0,0,0,0,0,0,0.0
26,2015105608,3,4,2019/11/04,42,6,10.0,11,11,43.9,7.0,0,5524,57.0,2,2000,2,127.7,38.8,460,2,0,0,0,0,1,0,0,0.0
27,2015105608,3,4,2019/10/16,44,5,11.0,16,8,14.2,5.0,1,5524,57.0,2,1600,2,99.7,38.3,458,-2,1,0,0,0,0,0,0,2500.0
28,2015105608,3,4,2019/09/19,44,6,11.0,15,11,16.7,5.0,1,5524,55.0,2,1600,2,101.2,39.8,460,-6,1,0,0,0,0,0,0,610.0
29,2015105608,3,4,2019/08/27,44,5,11.0,14,5,7.8,4.0,0,5171,57.0,2,1800,4,115.8,39.5,466,-3,1,0,0,0,0,0,0,0.0
30,2015105608,3,4,2019/07/30,44,6,11.0,16,2,4.9,3.0,0,5074,57.0,2,2000,3,129.2,40.9,469,-7,1,0,0,0,0,0,0,0.0
23,2015102374,3,4,2019/11/04,42,6,10.0,11,9,7.4,3.0,0,1093,57.0,2,2000,2,128.4,38.8,465,-7,0,0,0,0,1,0,0,0.0
24,2015102374,3,4,2019/09/28,9,6,11.0,14,6,11.7,6.0,1,1093,55.0,2,2000,4,123.5,36.4,472,-2,0,0,0,0,0,0,0,3651.1
25,2015102374,3,4,2019/07/15,35,6,10.0,14,14,4.3,2.0,0,1093,54.0,2,2000,4,123.9,38.2,474,2,0,0,0,0,0,0,0,230.0
26,2015102374,3,4,2019/06/22,2,3,11.0,14,4,3.3,1.0,0,1093,56.0,2,1700,3,102.8,36.9,472,-2,0,0,0,0,0,0,0,928.6
27,2015102374,3,4,2019/03/24,6,6,11.0,16,4,6.3,3.0,0,1093,55.0,2,1800,4,112.6,37.2,474,2,0,0,0,0,0,0,0,0.0
3,2014106448,1,5,2019/11/04,42,6,10.0,11,7,15.9,4.0,0,1126,55.0,2,2000,2,128.6,38.9,502,0,0,0,0,0,1,0,0,0.0
4,2014106448,1,5,2019/10/03,44,5,11.0,12,2,5.2,3.0,1,5386,55.0,2,1800,4,113.2,38.2,502,-6,1,0,0,0,0,1,1,3100.0
5,2014106448,1,5,2019/08/15,30,5,11.0,11,11,3.0,2.0,1,5386,55.0,2,2000,3,126.2,38.0,508,6,0,0,0,0,0,0,0,3100.0
6,2014106448,1,5,2019/07/14,7,4,11.0,11,5,18.8,6.0,0,1126,54.0,2,1800,2,108.6,36.1,502,0,0,0,0,0,0,0,0,350.0
7,2014106448,1,5,2019/06/01,5,6,11.0,16,13,13.5,7.0,0,5386,54.0,2,2100,4,131.5,37.1,502,4,0,0,0,0,0,0,0,889.6
4,2011104326,3,8,2019/11/04,42,6,10.0,11,1,100.0,9.0,0,817,57.0,2,2000,2,130.0,41.0,472,2,0,0,0,0,1,0,0,0.0
5,2011104326,3,8,2019/10/24,45,5,11.0,13,6,4.4,2.0,0,655943,57.0,2,2000,2,132.2,42.8,470,-5,0,0,0,0,0,0,0,75.0
6,2011104326,3,8,2019/09/18,44,3,11.0,15,12,6.9,4.0,0,5199,56.0,2,2400,1,160.8,45.1,475,2,1,0,0,0,0,0,0,0.0
7,2011104326,3,8,2019/08/22,45,5,11.0,14,6,55.9,9.0,0,655943,57.0,2,1600,4,101.3,39.5,473,-3,0,0,0,0,0,0,0,280.0
8,2011104326,3,8,2019/06/26,44,6,11.0,14,13,532.9,13.0,0,655943,57.0,2,2000,2,128.7,42.3,476,-3,1,0,0,0,1,0,0,0.0
