,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,order_complex,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
3,2005100097,3,6,2011/09/23,3991,43,5,11.0,12,12,1.0,1.0,1,1,666,58.0,2,1800,2,110.6,37.8,507,0,0,0,0,0,0,1,1,4000.0
4,2005100097,3,6,2011/06/29,3904,44,6,11.0,11,6,1.2,1.0,1,1,666,57.0,2,2000,4,121.1,36.0,507,7,1,0,0,0,1,0,0,6000.0
5,2005100097,3,6,2011/05/02,3846,43,6,10.0,14,5,1.0,1.0,1,1,666,56.0,2,2400,4,153.2,39.8,500,-2,0,0,0,0,0,1,1,4000.0
6,2005100097,3,5,2010/12/29,3718,44,6,10.0,14,13,2.5,1.0,1,1,666,57.0,2,2000,4,120.4,37.3,502,2,1,0,0,0,1,0,0,8000.0
7,2005100097,3,5,2010/11/24,3682,42,6,10.0,10,6,1.1,1.0,1,1,666,58.0,2,2000,3,125.8,36.7,500,1,0,0,0,0,0,1,1,4000.0
6,2006104736,3,5,2011/10/10,4009,5,6,11.0,15,11,1.6,1.0,1,1,705,57.0,2,1600,4,94.8,36.8,518,0,0,0,0,0,1,0,0,4831.8
7,2006104736,3,5,2011/02/20,3771,5,5,11.0,16,12,3.5,1.0,1,1,705,57.0,2,1600,4,96.4,36.3,514,2,0,0,0,0,1,0,0,9748.6
8,2006104736,3,4,2010/12/05,3694,9,6,11.0,16,3,3.5,1.0,1,1,705,57.0,2,1800,3,108.9,36.6,512,-2,0,0,0,0,1,0,0,13348.6
9,2006104736,3,4,2010/11/07,3665,8,5,11.0,16,2,3.1,2.0,1,1,705,56.0,2,1800,4,109.8,36.8,514,6,0,0,0,0,0,0,0,3862.3
10,2006104736,3,4,2010/09/23,3619,43,3,11.0,14,7,3.0,2.0,0,1,705,56.0,2,1800,3,109.3,36.8,508,0,0,0,0,0,0,1,1,1400.0
21,2005102317,3,6,2011/10/04,4003,46,6,10.0,12,2,3.4,3.0,1,1,733,57.0,2,2100,4,134.3,38.4,465,-3,0,0,0,0,0,0,0,3100.0
22,2005102317,3,6,2011/08/11,3948,30,6,11.0,12,12,6.2,3.0,1,1,733,56.0,2,2000,4,125.0,36.9,468,-2,0,0,0,0,0,1,1,3200.0
23,2005102317,3,6,2011/05/22,3866,8,5,11.0,14,1,155.8,11.0,0,0,705,57.0,2,1900,1,115.0,35.5,470,0,0,0,0,0,0,1,1,0.0
24,2005102317,3,6,2011/05/08,3852,5,6,10.0,16,7,10.9,5.0,0,0,733,57.0,2,2100,4,132.3,35.8,470,2,0,0,0,0,0,0,0,320.0
25,2005102317,3,6,2011/04/10,3823,9,6,12.0,16,12,61.2,14.0,0,0,663,57.0,2,1800,3,111.3,36.2,468,-4,0,0,0,0,0,0,0,0.0
39,2005104916,3,6,2011/10/22,4021,54,5,10.0,7,2,1.2,1.0,1,1,0,56.0,2,1600,1,104.2,39.0,501,10,0,0,0,0,0,0,0,18.0
40,2005104916,3,6,2011/09/23,3991,43,5,11.0,12,8,136.7,6.0,0,0,5488,56.0,2,1800,2,113.9,38.7,491,2,0,0,0,0,0,1,1,200.0
41,2005104916,3,6,2011/09/08,3976,42,6,11.0,12,4,137.2,8.0,0,0,5488,54.0,2,1400,4,87.9,38.0,489,-2,0,0,0,0,0,0,0,0.0
42,2005104916,3,6,2011/08/19,3956,45,3,10.0,13,12,13.0,4.0,0,0,5269,56.0,2,1600,1,101.1,40.6,491,0,0,0,0,0,0,0,0,0.0
43,2005104916,3,6,2011/07/18,3924,35,6,10.0,8,8,103.2,5.0,0,0,0,54.0,2,2000,4,126.4,37.7,491,-2,0,0,0,0,0,0,0,207.0
5,2007100428,3,4,2011/09/14,3982,44,6,11.0,16,9,3.5,3.0,1,1,5230,56.0,2,2400,4,153.2,37.1,511,1,1,0,0,0,0,0,0,2200.0
6,2007100428,3,4,2011/08/15,3952,44,6,9.0,9,8,1.5,1.0,1,1,5230,55.0,2,1600,4,99.4,38.2,510,-5,1,0,0,0,0,0,0,460.0
7,2007100428,3,4,2011/07/13,3919,44,6,12.0,14,8,2.1,1.0,1,1,5230,56.0,2,1800,4,113.3,37.5,515,-6,1,0,0,0,0,0,0,340.0
8,2007100428,3,4,2011/05/24,3868,44,5,11.0,13,11,3.7,2.0,1,1,5230,56.0,2,1800,1,113.2,37.7,521,2,1,0,0,0,0,0,0,340.0
9,2007100428,3,4,2011/04/19,3832,44,5,11.0,16,2,1.7,1.0,1,1,5230,57.0,2,1800,1,113.9,38.5,519,-6,1,0,0,0,0,0,0,270.0
1,2002101312,3,9,2011/06/29,3904,44,6,11.0,11,2,127.4,8.0,0,0,1034,57.0,2,2000,4,124.3,37.0,508,2,1,0,0,0,1,0,0,300.0
2,2002101312,3,6,2008/11/26,2940,42,6,10.0,11,4,2.6,2.0,0,0,660,58.0,2,2000,2,126.3,38.6,488,-11,0,0,0,0,0,1,1,400.0
3,2002101312,3,6,2008/11/03,2917,50,5,10.0,12,5,14.9,5.0,0,0,5203,57.0,2,1870,4,118.3,36.3,499,1,0,0,0,0,1,0,0,500.0
4,2002101312,3,6,2008/01/30,2634,45,6,10.0,10,1,1.8,1.0,1,1,660,57.0,2,2100,3,133.1,36.4,496,-4,0,0,0,0,1,0,0,6000.0
5,2002101312,3,5,2007/12/24,2597,48,6,10.0,12,10,1.6,1.0,1,1,660,56.0,2,2500,1,161.0,36.8,500,4,0,0,0,0,0,1,1,4000.0
12,2002106491,3,9,2011/09/14,3982,44,6,11.0,16,15,5.8,4.0,0,0,817,56.0,2,2400,4,154.3,38.0,483,3,1,0,0,0,0,0,0,220.0
13,2002106491,3,9,2011/08/03,3940,44,5,11.0,16,8,4.9,2.0,0,1,817,58.0,2,1800,4,112.8,37.7,480,-2,1,0,0,0,0,0,0,260.0
14,2002106491,3,9,2011/06/29,3904,44,6,11.0,11,4,64.0,4.0,0,0,817,57.0,2,2000,4,123.9,36.4,482,-1,1,0,0,0,1,0,0,600.0
15,2002106491,3,9,2011/05/25,3869,44,6,11.0,16,2,5.9,4.0,0,0,817,58.0,2,2600,3,166.0,37.1,483,-4,1,0,0,0,0,0,0,0.0
16,2002106491,3,9,2011/04/21,3834,44,5,11.0,16,16,5.1,4.0,0,0,817,57.0,2,1800,2,112.2,37.4,487,-1,1,0,0,0,0,0,0,86.4
61,2006104877,3,5,2011/10/19,4018,42,5,10.0,11,1,106.0,9.0,0,0,5222,58.0,2,1900,3,124.2,38.9,492,2,0,0,0,0,0,0,0,0.0
62,2006104877,3,5,2011/09/14,3982,44,6,11.0,16,5,59.3,9.0,0,0,5222,56.0,2,2400,4,155.7,39.0,490,0,1,0,0,0,0,0,0,0.0
63,2006104877,3,5,2011/06/10,3885,44,5,11.0,12,12,11.2,5.0,0,0,5222,57.0,2,1600,4,100.0,38.0,490,-5,1,0,0,0,0,0,0,43.2
64,2006104877,3,5,2011/05/02,3846,43,6,10.0,14,3,341.6,9.0,0,0,5222,56.0,2,2400,4,156.8,40.8,495,-6,0,0,0,0,0,1,1,0.0
65,2006104877,3,5,2011/02/16,3767,44,6,11.0,16,8,27.0,9.0,0,0,5222,58.0,2,2000,1,124.1,37.4,501,-2,1,0,0,0,0,0,0,0.0
2,2003106685,3,8,2011/10/06,4005,50,6,10.0,12,11,1.4,1.0,1,1,5259,56.0,2,1700,3,110.3,38.4,509,7,0,0,0,0,0,0,0,300.0
3,2003106685,3,8,2011/08/15,3952,50,6,9.0,10,3,2.8,2.0,1,1,5259,56.0,2,1700,4,109.9,39.1,502,-4,0,0,0,0,0,0,0,350.0
4,2003106685,3,8,2011/07/22,3928,50,5,6.0,5,5,1.6,1.0,1,1,5259,55.0,2,1700,3,110.8,37.6,506,10,0,0,0,0,0,0,0,130.0
5,2003106685,3,7,2010/08/07,3572,2,6,9.0,15,14,73.9,13.0,0,0,1032,54.0,1,2600,4,161.6,37.4,496,0,0,0,0,0,0,0,0,0.0
6,2003106685,3,7,2010/07/11,3545,2,5,9.0,16,3,10.3,5.0,0,0,705,55.0,1,1800,4,112.6,35.2,496,4,0,0,0,0,0,0,0,0.0
47,2007102919,1,4,2011/09/24,3992,54,6,10.0,10,1,9.0,4.0,1,1,5640,55.0,2,1900,3,127.7,40.8,484,2,0,0,0,0,0,0,0,50.0
48,2007102919,1,4,2011/09/10,3978,54,6,10.0,9,2,1.2,1.0,1,1,5640,54.0,2,1400,3,91.7,38.9,482,-2,0,0,0,0,0,0,0,14.0
49,2007102919,1,4,2011/08/27,3964,54,6,10.0,8,3,1.2,1.0,1,1,5640,54.0,2,1400,2,92.0,39.1,484,6,0,0,0,0,0,0,0,14.0
50,2007102919,1,4,2011/08/07,3944,54,6,7.0,8,3,1.1,1.0,1,1,5640,54.0,2,1300,3,86.2,38.4,478,2,0,0,0,0,0,0,0,11.0
51,2007102919,1,4,2011/07/15,3921,54,6,10.0,12,1,2.0,1.0,0,0,5640,55.0,2,1300,4,88.2,43.7,476,-3,0,0,0,0,0,0,0,0.0
62,2007103950,1,4,2011/10/04,4003,46,6,10.0,12,3,458.0,11.0,0,0,655803,52.0,2,2100,4,139.9,42.9,464,1,0,0,0,0,0,0,0,0.0
63,2007103950,1,4,2011/09/23,3991,43,5,11.0,12,10,296.5,9.0,0,0,5342,54.0,2,1800,2,117.2,41.9,463,9,0,0,0,0,0,1,1,0.0
64,2007103950,1,4,2011/08/29,3966,35,6,10.0,12,7,100.1,10.0,0,0,655848,55.0,2,2000,4,131.3,39.8,454,0,0,0,0,0,0,0,0,0.0
65,2007103950,1,4,2011/08/15,3952,35,5,10.0,14,4,566.0,13.0,0,0,655848,52.0,2,1200,4,72.8,36.1,454,-16,0,0,0,0,0,0,0,0.0
66,2007103950,1,4,2011/08/04,3941,50,6,10.0,9,7,70.6,9.0,0,0,0,55.0,2,1700,4,113.2,41.4,470,0,0,0,0,0,0,0,0,0.0
3,2004105184,3,7,2011/10/22,4021,54,5,10.0,7,1,7.7,3.0,0,1,5074,56.0,2,1600,1,105.4,39.7,472,3,0,0,0,0,0,0,0,2.2
4,2004105184,3,7,2011/09/23,3991,43,5,11.0,12,9,322.3,10.0,0,0,655943,56.0,2,1800,2,116.1,41.2,469,-7,0,0,0,0,0,1,1,0.0
5,2004105184,3,7,2011/09/06,3974,46,6,10.0,11,6,185.2,10.0,0,0,0,56.0,2,1900,3,126.0,41.7,476,-2,0,0,0,0,0,0,0,0.0
6,2004105184,3,7,2011/08/26,3963,54,6,9.0,12,7,17.0,5.0,0,1,0,57.0,2,1400,1,91.6,40.0,478,22,0,0,0,0,0,0,0,6.0
7,2004105184,3,7,2011/06/16,3891,30,6,10.0,13,7,699.6,13.0,0,0,0,56.0,2,1200,4,74.2,37.5,456,-1,0,0,0,0,0,0,0,0.0
