,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
6,2013106119,3,6,2019/05/06,43,6,11.0,11,10,1.9,2.0,1,5339,57.0,2,1600,3,100.2,37.7,518,-10,0,0,0,0,1,0,0,6000.0
7,2013106119,3,6,2019/02/17,5,6,11.0,14,3,3.0,2.0,0,5339,57.0,2,1600,4,95.6,34.8,528,14,0,0,0,0,1,0,0,4088.8
21,2015102374,3,4,2019/12/29,44,6,10.0,13,13,35.3,6.0,0,1088,57.0,2,2000,3,126.2,39.5,465,-4,1,0,0,0,1,0,0,400.0
22,2015102374,3,4,2019/11/28,42,5,10.0,12,5,6.8,4.0,0,5212,56.0,2,2000,2,126.2,37.5,469,4,0,0,0,0,0,1,1,700.0
23,2015102374,3,4,2019/11/04,42,6,10.0,11,9,7.4,3.0,0,1093,57.0,2,2000,2,128.4,38.8,465,-7,0,0,0,0,1,0,0,0.0
24,2015102374,3,4,2019/09/28,9,6,11.0,14,6,11.7,6.0,1,1093,55.0,2,2000,4,123.5,36.4,472,-2,0,0,0,0,0,0,0,3651.1
25,2015102374,3,4,2019/07/15,35,6,10.0,14,14,4.3,2.0,0,1093,54.0,2,2000,4,123.9,38.2,474,2,0,0,0,0,0,0,0,230.0
46,2014103477,3,5,2019/12/29,44,6,10.0,13,6,381.0,9.0,0,1025,57.0,2,2000,3,126.7,39.2,481,3,1,0,0,0,1,0,0,0.0
47,2014103477,3,5,2019/11/17,3,6,11.0,15,8,56.0,14.0,0,1025,56.0,2,1700,4,107.4,39.3,478,8,0,0,0,0,0,0,0,0.0
48,2014103477,3,5,2019/10/20,5,6,11.0,16,16,36.8,10.0,0,1096,54.0,2,2100,2,129.3,36.9,470,-14,0,0,0,0,0,0,0,0.0
49,2014103477,3,5,2019/06/01,5,6,11.0,16,5,13.1,6.0,0,422,56.0,2,2100,4,132.2,37.8,484,6,0,0,0,0,0,0,0,0.0
50,2014103477,3,5,2019/04/27,5,4,10.0,12,6,10.3,5.0,1,422,57.0,2,2100,3,131.0,37.6,478,0,0,0,0,0,0,0,0,1847.3
9,2013100291,3,6,2019/12/29,44,6,10.0,13,8,491.3,10.0,0,5524,57.0,2,2000,3,127.3,39.8,502,9,1,0,0,0,1,0,0,0.0
10,2013100291,3,6,2019/12/04,44,6,11.0,16,9,19.6,4.0,0,5524,57.0,2,1800,2,115.8,39.2,493,-9,1,0,0,0,0,0,0,0.0
11,2013100291,3,6,2019/11/07,30,5,12.0,12,7,3.9,2.0,0,5524,56.0,2,2000,3,127.9,40.2,502,2,0,0,0,0,0,0,0,75.0
12,2013100291,3,6,2019/10/09,30,6,12.0,9,8,3.3,2.0,1,5091,58.0,2,1800,1,112.7,37.1,500,6,0,0,0,0,0,0,0,500.0
13,2013100291,3,6,2019/09/12,30,6,11.0,6,6,1.1,1.0,1,5091,58.0,2,1800,3,114.7,38.2,494,-6,0,0,0,0,0,0,0,100.0
10,2013104055,3,6,2019/12/29,44,6,10.0,13,2,3.4,3.0,0,5404,57.0,2,2000,3,128.1,41.9,520,3,1,0,0,0,1,0,0,0.0
11,2013104055,3,6,2019/11/28,42,5,10.0,12,1,4.6,2.0,1,5404,58.0,2,2000,2,125.4,37.6,517,4,0,0,0,0,0,1,1,3500.0
12,2013104055,3,6,2019/01/30,45,6,11.0,11,2,1.2,1.0,0,1014,57.0,2,2100,4,135.5,39.9,513,-1,0,0,0,0,1,0,0,2100.0
13,2013104055,3,5,2018/12/29,44,6,10.0,16,2,2.8,2.0,0,1014,57.0,2,2000,4,126.3,39.4,514,-14,1,0,0,0,1,0,0,1600.0
14,2013104055,3,5,2018/12/02,7,6,11.0,15,8,5.0,2.0,0,1014,57.0,2,1800,4,111.5,36.7,528,10,0,0,0,0,1,0,0,0.0
23,2015110103,3,4,2019/12/29,44,6,10.0,13,1,37.8,7.0,0,666,57.0,2,2000,3,128.3,42.1,506,-10,1,0,0,0,1,0,0,0.0
24,2015110103,3,4,2019/12/19,48,5,11.0,12,9,8.2,5.0,0,1122,56.0,2,2500,3,164.2,40.9,516,2,0,0,0,0,0,1,1,186.0
25,2015110103,3,4,2019/11/17,5,6,10.0,16,15,4.1,2.0,1,1122,55.0,2,2100,4,129.8,38.2,514,6,0,0,0,0,0,0,0,1854.3
26,2015110103,3,4,2019/11/02,5,6,12.0,9,5,5.9,4.0,1,1093,57.0,2,2100,4,130.2,36.1,508,-12,0,0,0,0,0,0,0,1100.0
27,2015110103,3,4,2019/10/19,8,4,12.0,12,12,12.4,3.0,0,1126,57.0,2,1800,1,110.3,36.5,520,4,0,0,0,0,0,0,0,0.0
21,2013105190,3,6,2019/12/29,44,6,10.0,13,4,513.6,11.0,0,5342,57.0,2,2000,3,129.0,40.4,515,-4,1,0,0,0,1,0,0,0.0
22,2013105190,3,6,2019/12/03,44,6,12.0,11,9,148.2,10.0,0,5268,57.0,2,1600,1,103.0,39.5,519,5,1,0,0,0,0,0,0,0.0
23,2013105190,3,6,2019/11/12,44,6,10.0,10,1,86.6,9.0,0,5352,57.0,2,1800,3,116.2,39.1,514,7,1,0,0,0,0,0,0,0.0
24,2013105190,3,6,2019/10/16,44,5,10.0,14,10,87.6,13.0,0,5352,57.0,2,1400,2,89.7,38.4,507,6,1,0,0,0,0,0,0,0.0
25,2013105190,3,6,2019/10/01,44,6,11.0,12,6,129.6,11.0,0,5352,57.0,2,1200,4,75.4,37.7,501,5,1,0,0,0,0,0,0,0.0
3,2013109093,3,6,2019/12/29,44,6,10.0,13,3,523.4,12.0,0,5507,57.0,2,2000,3,129.7,41.6,505,10,1,0,0,0,1,0,0,0.0
4,2013109093,3,6,2019/12/04,44,6,11.0,16,8,628.0,14.0,0,5507,57.0,2,1800,2,117.4,41.3,495,0,1,0,0,0,0,0,0,0.0
5,2013109093,3,6,2019/11/13,44,5,12.0,12,10,162.0,11.0,0,5507,57.0,2,1200,4,73.5,37.5,495,-13,1,0,0,0,0,0,0,0.0
6,2013109093,3,6,2019/09/18,44,3,11.0,15,1,120.0,11.0,0,5404,56.0,2,2400,1,161.1,43.2,508,8,1,0,0,0,0,0,0,0.0
7,2013109093,3,6,2019/08/13,44,6,10.0,14,7,22.5,8.0,0,5269,57.0,2,2400,4,157.1,39.5,500,0,1,0,0,0,0,0,0,0.0
7,2008200010,3,11,2019/12/29,44,6,10.0,13,11,650.0,13,0,655967,57,2,2000,3,131.1,42.8,500,8,1,0,0,0,1,0,0,0.0
8,2008200010,3,11,2019/12/04,44,6,11.0,16,1,729.3,16,0,655967,57,2,1800,2,117.4,40.0,492,-4,1,0,0,0,0,0,0,0.0
9,2008200010,3,11,2019/11/13,44,5,12.0,12,9,267.8,12.0,0,655967,57,2,1200,4,74.9,38.9,496,-2,1,0,0,0,0,0,0,0.0
10,2008200010,3,11,2019/10/16,44,5,11.0,16,6,356.7,16,0,655967,57,2,1600,2,102.6,40.6,498,5,1,0,0,0,0,0,0,0.0
11,2008200010,3,11,2019/10/02,44,6,11.0,15,15,891.3,15,0,655967,56,2,1200,4,73.5,37.8,493,-5,1,0,0,0,0,1,1,0.0
0,2013101999,3,6,2019/12/29,44,6,10.0,13,7,74.7,8.0,0,5203,57.0,2,2000,3,132.3,45.6,519,-7,1,0,0,0,1,0,0,0.0
1,2013101999,3,6,2019/12/01,7,6,11.0,16,15,275.0,14.0,0,5203,57.0,2,1800,4,109.3,36.4,526,12,0,0,0,0,1,0,0,0.0
2,2013101999,3,6,2019/10/14,35,5,11.0,16,14,16.1,3.0,0,5404,57.0,2,1600,4,95.0,37.4,514,-13,0,0,0,0,1,0,0,225.0
3,2013101999,3,6,2019/09/23,43,6,11.0,8,10,13.8,4.0,0,5203,56.0,2,1800,3,112.9,38.0,527,-1,0,0,0,0,0,1,1,1120.0
4,2013101999,3,6,2019/05/18,8,5,11.0,16,16,10.0,5.0,0,1093,56.0,2,1900,4,119.7,38.7,528,0,0,0,0,0,0,0,0,0.0
