,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
11,2016103957,3,6,2022/02/02,45,6,11.0,13,11,188.9,11.0,0,1179,57.0,2,2100,4,137.1,39.8,507,5,0,0,0,0,1,0,0,0.0
12,2016103957,3,5,2021/12/29,44,6,9.0,15,13,225.1,12.0,0,1179,57.0,2,2000,4,126.3,39.2,502,0,1,0,0,0,1,0,0,0.0
13,2016103957,3,5,2021/08/08,2,5,11.0,14,14,124.9,14.0,0,5203,57.0,2,1700,4,106.7,38.7,502,1,0,0,0,0,0,0,0,0.0
14,2016103957,3,5,2021/07/20,35,6,10.0,13,11,5.5,3.0,0,5203,57.0,2,2000,4,127.8,39.4,501,-3,0,0,0,0,0,0,0,230.0
15,2016103957,3,5,2021/05/22,7,5,11.0,16,4,145.1,15.0,0,5203,57.0,2,1900,2,116.4,37.4,504,-2,0,0,0,0,0,0,0,0.0
