,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
0,2011102186,3,7,2018/02/20,6375,44,6,11,16,4,100.1,13,0,655967,55,2,1600,4,103.1,40.0,511,3,1,0,0,0,0,0,0,0.0
1,2011102186,3,7,2018/02/02,6357,45,5,11,13,12,30.6,8,0,5524,56,2,1500,1,96.9,41.5,508,-5,0,0,0,0,0,0,0,0.0
2,2011102186,3,7,2018/01/15,6339,43,6,11,10,3,11.4,6,0,5299,57,2,1600,4,104.1,39.2,513,4,0,0,0,0,0,0,0,30.0
3,2011102186,3,6,2017/12/31,6324,44,5,12,12,2,42.6,8.0,0,5074,55,2,1600,4,102.6,38.8,509,-3,1,0,0,0,0,0,0,0.0
4,2011102186,3,6,2017/12/01,6294,44,5,11,16,2,112.9,15,0,5524,57,2,1400,3,88.1,38.3,512,3,1,0,0,0,0,0,0,0.0
5,2011102186,3,6,2017/11/02,6264,44,6,10,16,7,57.9,10,0,5524,57,2,1600,3,102.3,40.2,509,-4,1,0,0,0,0,0,0,51.0
6,2011102186,3,6,2017/10/06,6237,44,3,11,15,14,110.6,15,0,5524,57,2,1400,2,87.4,38.5,513,3,1,0,0,0,0,0,0,0.0
7,2011102186,3,6,2017/09/06,6206,45,3,11,13,13,33.8,9,0,5524,57,2,1500,2,99.2,42.6,510,3,0,0,0,0,0,0,0,0.0
8,2011102186,3,6,2017/02/16,5999,44,6,12,16,14,99.4,14,0,5524,57,2,1400,4,87.7,38.1,507,1,1,0,0,0,0,0,0,127.5
9,2011102186,3,6,2017/02/03,5986,45,6,11,14,5,68.7,11,0,5524,57,2,1600,4,103.7,39.8,506,-7,0,0,0,0,0,0,0,0.0
10,2011102186,3,5,2016/12/29,5950,44,6,10,14,12,689.6,13,0,5074,57,2,2000,2,131.9,41.4,513,3,1,0,0,0,1,0,0,0.0
