,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
0,2008105433,3,9,2017/04/26,6071,30,5,9,8,7,6.1,4.0,0,5286,57.0,2,1700,3,110.7,,544,17,0,0,0,0,0,0,0,0.0
1,2008105433,3,8,2016/12/06,5927,43,6,11,13,11,15.6,7.0,0,5525,56.0,2,1600,3,105.3,41.8,527,-9,0,0,0,0,0,0,0,40.0
2,2008105433,3,8,2016/11/10,5900,30,6,12,15,15,42.2,6.0,0,5389,56.0,2,2000,2,131.3,44.3,536,21,0,0,0,0,0,0,0,0.0
3,2008105433,3,8,2016/10/10,5869,35,5,11,13,14,604.6,10.0,0,5286,57.0,2,1600,3,97.5,39.5,515,-8,0,0,0,0,1,0,0,0.0
4,2008105433,3,8,2016/09/22,5850,44,5,11,14,5,291.5,9.0,0,5286,56.0,2,1200,1,73.2,38.4,523,-4,1,0,0,0,0,1,1,0.0
5,2008105433,3,8,2016/08/16,5813,35,5,10,14,2,120.8,7.0,0,5286,54.0,2,1200,3,70.7,34.9,527,-3,0,0,0,0,0,0,0,115.0
6,2008105433,3,8,2016/07/07,5773,30,6,12,9,7,5.4,3.0,0,5286,57.0,2,1600,4,102.2,41.5,530,-2,0,0,0,0,0,0,0,37.5
7,2008105433,3,8,2016/05/25,5729,30,6,11,12,12,1.7,1.0,1,5286,57.0,2,1500,4,94.5,37.6,532,0,0,0,0,0,0,0,0,80.0
8,2008105433,3,7,2015/10/28,5515,30,6,11,7,3,1.7,1.0,0,5091,57.0,2,1800,1,113.5,38.5,532,2,0,0,0,0,0,0,0,8.0
9,2008105433,3,7,2015/10/13,5500,30,5,11,8,2,1.5,1.0,0,5091,57.0,2,1800,3,116.4,41.0,530,2,0,0,0,0,0,0,0,16.0
10,2008105433,3,7,2015/03/29,5299,6,4,11,16,10,38.4,11.0,0,1015,57.0,2,1800,4,113.3,38.7,528,2,0,0,0,0,0,0,0,0.0
11,2008105433,3,7,2015/01/11,5219,6,6,11,16,12,32.3,11.0,0,1015,58.0,2,1800,4,113.5,39.6,526,0,0,0,0,0,0,0,0,0.0
12,2008105433,3,6,2014/12/29,5206,44,5,10,16,5,153.0,9.0,0,1015,57.0,2,2000,2,126.7,40.6,526,6,1,0,0,0,1,0,0,0.0
13,2008105433,3,6,2014/11/15,5161,5,6,11,16,16,11.2,8.0,0,1015,56.0,2,1600,4,97.1,38.2,520,-2,0,0,0,0,0,0,0,0.0
14,2008105433,3,6,2014/07/13,5035,2,5,11,13,2,3.2,1.0,1,1015,56.5,2,1700,4,103.4,37.3,522,2,0,0,0,0,0,0,0,2029.4
15,2008105433,3,6,2014/06/29,5020,2,5,11,13,12,14.1,7.0,1,1015,56.0,2,1700,4,104.0,37.0,520,4,0,0,0,0,0,0,0,2028.7
16,2008105433,3,6,2014/02/08,4875,8,5,11,15,1,15.3,6.0,0,1062,56.0,2,1400,2,82.9,36.3,516,-10,0,0,0,0,0,0,0,0.0
17,2008105433,3,5,2013/12/23,4828,6,6,11,16,7,11.4,4.0,0,1015,55.0,2,1800,3,112.2,37.5,526,10,0,0,0,0,0,0,0,0.0
18,2008105433,3,5,2013/10/27,4770,5,6,10,14,7,3.1,1.0,1,660,57.0,2,1600,2,95.2,36.1,516,6,0,0,0,0,0,0,0,1770.1
19,2008105433,3,5,2013/09/29,4741,6,6,10,16,15,6.2,4.0,0,660,57.0,2,1800,4,113.0,38.6,510,-6,0,0,0,0,0,0,0,710.4
20,2008105433,3,5,2013/09/01,4713,2,3,12,13,7,9.6,6.0,1,1015,57.0,2,1700,1,102.0,36.5,516,4,0,0,0,0,0,0,0,1469.4
21,2008105433,3,5,2013/06/30,4649,2,6,10,13,6,21.8,7.0,0,1015,57.0,2,1700,4,105.0,37.2,512,-10,0,0,0,0,0,0,0,364.5
22,2008105433,3,5,2013/06/16,4635,2,5,12,16,3,41.1,12.0,0,1092,57.0,1,1800,4,107.6,37.6,522,-2,0,0,0,0,0,0,0,0.0
23,2008105433,3,4,2012/12/15,4448,6,3,12,16,10,7.8,4.0,0,641,57.0,1,1600,3,94.9,36.7,524,0,0,0,0,0,0,0,0,0.0
24,2008105433,3,4,2012/11/03,4405,5,6,12,13,1,7.1,4.0,0,660,57.0,1,1600,4,93.8,36.2,524,0,0,0,0,0,0,0,0,0.0
25,2008105433,3,4,2012/09/23,4363,6,3,9,12,9,3.6,2.0,0,660,57.0,1,1600,2,95.4,36.7,524,2,0,0,0,0,0,0,0,140.0
26,2008105433,3,4,2012/09/08,4348,6,6,10,15,5,2.8,1.0,0,660,58.0,1,1600,4,93.5,36.3,522,2,0,0,0,0,0,0,0,0.0
27,2008105433,3,4,2012/04/15,4200,6,6,12,14,15,7.7,4.0,0,660,56.0,1,1600,3,95.4,36.6,520,16,0,0,0,0,0,0,0,689.6
28,2008105433,3,3,2011/09/18,3986,6,6,11,17,17,34.6,11.0,0,1092,56.0,1,2200,4,132.1,38.6,504,2,0,0,0,0,0,1,1,0.0
29,2008105433,3,3,2011/08/20,3957,1,6,11,13,3,6.2,3.0,0,705,54.0,1,2000,4,121.9,35.5,502,-2,0,0,0,0,0,0,0,0.0
30,2008105433,3,3,2011/07/02,3908,6,5,9,15,7,28.2,8.0,1,1061,54.0,1,1600,4,92.9,36.4,504,-2,0,0,0,0,0,0,0,1506.4
31,2008105433,3,3,2011/06/12,3887,5,5,6,13,13,6.1,3.0,1,5475,56.0,1,1600,3,95.8,35.8,506,-2,0,0,0,0,0,0,0,700.0
32,2008105433,3,3,2011/05/29,3873,5,3,6,10,9,9.2,3.0,0,5475,56.0,1,1600,1,97.8,37.7,508,0,0,0,0,0,0,0,0,280.0
33,2008105433,3,3,2011/04/09,3822,9,6,7,18,4,13.7,6.0,0,1085,56.0,1,1600,3,97.3,36.7,508,-2,0,0,0,0,0,0,0,0.0
34,2008105433,3,3,2011/02/26,3777,6,6,5,16,8,5.8,3.0,1,1092,56.0,1,1600,4,95.3,35.0,510,0,0,0,0,0,0,0,0,500.0
35,2008105433,3,3,2011/02/12,3763,5,4,6,16,4,3.3,1.0,0,1092,56.0,1,1600,3,97.5,35.7,510,0,0,0,0,0,0,0,0,260.0
