,horse_id,sex,age,date,dateforda,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
0,2014106418,3,4,2018/05/15,6463,45,6,11,14,5,75.7,8.0,0,655839,57,2,1600,3,106.7,42.5,499,-1,0,0,0,0,0,0,0,0.0
1,2014106418,3,4,2018/04/13,6430,43,6,10,11,5,22.9,5.0,0,5524,55,2,1700,4,108.9,39.1,500,2,0,0,0,0,0,0,0,87.5
2,2014106418,3,4,2018/03/16,6402,43,3,11,14,4,13.5,5.0,0,5524,57,2,1600,2,102.3,39.4,498,-10,0,0,0,0,0,0,0,30.0
3,2014106418,3,3,2017/12/29,6322,44,6,10,16,16,550.1,12.0,0,5199,55,2,2000,4,128.1,39.2,508,9,1,0,0,0,1,0,0,0.0
4,2014106418,3,3,2017/11/28,6290,44,5,12,14,1,25.1,8.0,1,5199,57,2,2000,3,129.3,38.3,499,-3,1,0,0,0,0,0,0,350.0
5,2014106418,3,3,2017/11/01,6263,44,6,10,16,12,29.2,8.0,0,817,57,2,1400,3,87.8,38.8,502,10,1,0,0,0,0,0,0,0.0
6,2014106418,3,3,2017/10/04,6235,44,5,10,14,1,29.7,10.0,1,817,56,2,1600,4,102.7,38.9,492,3,1,0,0,0,0,0,0,320.0
7,2014106418,3,3,2017/09/12,6212,44,5,12,15,9,57.0,11.0,0,817,55,2,1200,2,74.9,39.1,489,0,1,0,0,0,0,0,0,0.0
8,2014106418,3,3,2017/08/29,6198,44,6,12,16,15,35.3,8.0,0,5365,56,2,1600,4,103.1,39.8,489,-2,1,0,0,0,0,0,0,0.0
9,2014106418,3,3,2017/08/11,6180,44,5,10,16,16,80.6,12.0,0,5443,56,2,1800,2,118.2,41.7,491,-4,1,0,0,0,0,0,0,0.0
10,2014106418,3,3,2017/07/28,6166,44,6,11,10,4,29.5,6.0,0,655992,54,2,1600,4,104.0,39.7,495,-2,1,0,0,0,0,0,0,0.0
11,2014106418,3,3,2017/04/05,6050,45,6,11,13,14,35.3,8.0,0,5380,55,2,1600,3,106.7,42.7,497,7,0,0,0,0,0,0,0,0.0
12,2014106418,3,3,2017/03/06,6020,44,3,10,11,9,8.8,4.0,0,5380,57,2,1800,3,118.8,41.9,490,3,1,0,0,0,0,0,0,0.0
13,2014106418,3,2,2016/11/16,5906,44,5,11,16,2,11.4,5.0,0,5380,55,2,1600,2,103.4,39.0,487,-7,1,0,0,0,0,0,0,630.0
14,2014106418,3,2,2016/10/25,5884,44,3,8,14,2,2.4,1.0,0,5524,56,2,1600,4,104.8,40.4,494,9,1,0,0,0,0,0,0,70.0
15,2014106418,3,2,2016/09/23,5851,44,5,10,8,4,3.3,2.0,1,5342,54,2,1600,1,103.4,38.4,485,-6,1,0,0,0,0,0,0,280.0
16,2014106418,3,2,2016/08/31,5828,44,6,3,10,8,1.4,1.0,0,5342,54,2,1400,2,90.0,38.3,491,6,1,0,0,0,0,0,0,84.0
17,2014106418,3,2,2016/08/03,5800,44,5,4,12,8,6.5,4.0,0,5342,54,2,1400,2,89.2,39.3,485,-4,1,0,0,0,0,0,0,84.0
18,2014106418,3,2,2016/07/12,5778,44,6,4,11,7,2.2,1.0,0,5396,54,2,1200,4,75.7,39.1,489,-2,1,0,0,0,0,0,0,47.5
19,2014106418,3,2,2016/06/07,5742,44,5,4,6,3,6.0,4.0,0,5396,54,2,1200,4,74.9,38.6,491,0,1,0,0,0,0,0,0,108.0
