,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ドラゴンファイヤー,牡3,53,福永祐一,2:05.1,,1.8,1,472(-2),[東] 久保田貴
1,2,6,8,ラッキーブレイク,牡6,56,幸英明,2:05.3,1,14.2,6,478(-4),[西] 音無秀孝
2,3,1,1,ワンダースピード,牡5,55,小牧太,2:05.4,3/4,13.6,5,458(-14),[西] 羽月友彦
3,4,8,12,アロンダイト,牡4,59,後藤浩輝,2:05.4,クビ,4.9,2,562(+16),[西] 石坂正
4,5,5,7,オースミヘネシー,牡5,54,角田晃一,2:05.7,1.3/4,37.1,8,498(+2),[西] 武邦彦
5,6,8,13,テイエムヤマトオー,牡6,52,内田浩一,2:06.1,2.1/2,188.4,13,516(0),[西] 岩元市三
6,7,4,4,ツムジカゼ,牡7,55,鮫島良太,2:06.1,ハナ,17.3,7,534(+6),[西] 松田国英
7,8,4,5,ヒーローアンセム,セ6,53,長谷川浩,2:06.2,3/4,12.2,4,450(+12),[西] 梅内忍
8,9,7,10,マーブルチーフ,牡7,55,和田竜二,2:06.3,クビ,75.9,12,504(+6),[西] 田所清広
9,10,2,2,マイネルボウノット,牡6,56,佐藤哲三,2:06.8,3,39.4,9,508(-26),[東] 萩原清
10,11,7,11,テンジンムサシ,牡6,54,秋山真一,2:07.1,2,48.9,10,494(-2),[東] 矢野照正
11,12,5,6,ナリタプレリュード,牡5,54,渡辺薫彦,2:07.1,クビ,52.2,11,488(-8),[西] 沖芳夫
12,13,6,9,タガノゲルニカ,牡5,57,太宰啓介,2:08.2,7,10.6,3,482(-4),[西] 池添兼雄
