,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,セイヴァリアント,牡5,57,張田昂,2:06.5,,18.3,9,512(+3),[地] 米田英世
1,2,5,7,ストラトフォード,牝5,55,藤田凌,2:06.7,1,5.1,3,506(-1),[地] 米田英世
2,3,5,6,ジェミニズ,牡7,57,和田譲治,2:06.9,1,13.8,8,527(+7),[地] 坂井英光
3,4,8,12,アエノエンペラー,牡5,55,的場文男,2:07.3,2,11.3,6,475(+2),[地] 的場直之
4,5,8,13,ワンフォーオール,セ7,55,達城龍次,2:07.3,クビ,33.8,12,485(-1),[地] 上杉昌宏
5,6,7,11,ニッポンテイオー,牡6,55,小杉亮,2:07.3,クビ,9.9,4,472(+2),[地] 矢野義幸
6,7,4,4,チチブリュウセイ,牡7,55,本田正重,2:07.5,1.1/4,11.3,5,526(+3),[地] 立花伸
7,8,3,3,ウインハピネス,牡6,55,笹川翼,2:08.4,4,5.0,2,518(-5),[地] 宗形竹見
8,9,6,8,ホワイトヘッド,牡5,57,本橋孝太,2:08.4,アタマ,13.0,7,548(0),[地] 川島正一
9,10,7,10,カズベナートル,牡4,57,真島大輔,2:08.6,1,3.8,1,487(-5),[地] 森下淳平
10,11,6,9,フレアリングダイヤ,牡6,57,今野忠成,2:08.8,1.1/4,182.0,13,503(0),[地] 佐々木洋
11,12,2,2,コウエイスーシェフ,セ6,55,御神本訓,2:09.0,3/4,26.6,11,470(+2),[地] 福田真広
12,13,4,5,クインザヒーロー,牡8,57,澤田龍哉,2:09.0,クビ,21.7,10,466(-1),[地] 新井清重
