,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,サルサディオーネ,牝7,54,矢野貴之,1:53.5,,5.4,2,529(+3),[地] 堀千亜樹
1,2,1,1,ダノンファラオ,牡4,57,横山武史,1:53.6,1/2,6.3,3,537(+3),[西] 矢作芳人
2,3,7,9,メイショウダジン,牡4,56,幸英明,1:53.8,1,11.8,5,472(-6),[西] 松永昌博
3,4,8,11,ラストマン,牡4,56,菅原明良,1:53.9,クビ,19.9,6,481(+2),[東] 戸田博文
4,5,7,8,ノンコノユメ,セ9,57,真島大輔,1:54.0,3/4,10.5,4,461(+5),[地] 荒山勝徳
5,6,2,2,クリソベリル,牡5,58,川田将雅,1:54.3,1.1/2,1.5,1,546(-8),[西] 音無秀孝
6,7,6,7,シュプレノン,セ6,56,小杉亮,1:55.2,4,131.3,7,489(+6),[地] 山中尊徳
7,8,6,6,クラトリガー,牡7,56,本橋孝太,1:56.0,4,431.0,9,506(-1),[地] 矢野義幸
8,9,3,3,クインザヒーロー,牡8,56,澤田龍哉,1:56.2,1,410.2,8,474(+1),[地] 新井清重
9,10,4,4,マイネルキラメキ,牡6,56,川島正太,1:59.0,大,437.3,10,442(+3),[地] 今津博之
10,11,5,5,メイショウオオゼキ,セ11,56,石崎駿,2:01.2,大,437.7,11,470(-9),[地] 今津博之
