,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,マイネルリボーン,牡5,55,矢野貴之,1:55.5,,2.0,1,476(+4),[地] 渡辺和雄
1,2,3,4,キタサンシンガー,牡6,57,真島大輔,1:55.7,1.1/4,46.2,10,506(-2),[地] 米田英世
2,3,5,8,ファルコンクロウ,牡6,55,達城龍次,1:55.8,1/2,15.3,5,474(+4),[地] 岡田一男
3,4,2,2,センノデバギヤ,牡7,57,笹川翼,1:56.2,2,15.3,6,515(-5),[地] 米田英世
4,5,8,13,ケイアイリブラ,牝5,55,岡部誠,1:56.2,ハナ,6.5,3,449(-4),[地] 赤嶺本浩
5,6,4,6,トーセンレディ,牝5,53,坂井英光,1:56.4,1,7.7,4,486(+2),[地] 小久保智
6,7,6,9,トーセンパワフル,牡5,57,的場文男,1:56.4,クビ,22.0,7,514(+2),[地] 小久保智
7,8,6,10,マキノクィーン,牝5,55,今野忠成,1:56.8,2,41.5,9,507(-11),[地] 上杉昌宏
8,9,3,3,ジャクソンライヒ,牡7,55,沢田龍哉,1:56.9,1/2,32.6,8,485(+7),[地] 久保勇
9,10,7,11,ハテンコウ,牡6,55,内田利雄,1:56.9,アタマ,49.1,11,514(-1),[地] 佐野謙二
10,11,7,12,サクラシェンロン,牡5,55,森泰斗,1:57.1,3/4,5.5,2,531(-4),[地] 新井清重
11,12,1,1,キタサンオーゴン,牡5,57,繁田健一,1:57.3,1,49.6,12,479(0),[地] 佐藤賢二
12,13,5,7,ブライティアグラス,牝8,55,楢崎功祐,1:57.8,2.1/2,150.6,13,449(-1),[地] 阪本泰之
13,14,8,14,スマートルシファー,牡7,55,高野誠毅,2:00.9,大,433.1,14,508(+6),[地] 上杉昌宏
