,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,4,コアレスハンター,牡4,55,的場文男,1:47.3,,---,1,477(-4),[地] 高橋三郎
1,2,6,10,シンボリクリヨン,セ5,55,見沢譲治,1:48.0,4,---,3,452(+3),[地] 土屋千賀
2,3,7,12,レインボーレオ,牡6,55,佐藤隆,1:48.1,3/4,---,11,497(0),[地] 函館喜弘
3,4,2,2,メモリーバハマ,牡6,55,的場直之,1:48.2,3/4,---,4,467(-2),[地] 庄子連兵
4,5,5,8,ゴールデンハート,牝6,53,堀千亜樹,1:48.4,3/4,---,9,450(0),[地] 山田秀太
5,6,7,11,タケルナパーク,牡6,55,市村誠,1:48.8,2,---,5,466(+1),[地] 田中利衛
6,7,5,7,リアルアビリティ,牡6,55,沢佳宏,1:48.9,3/4,---,13,512(+1),[地] 辻野豊
7,8,6,9,アカイリュウセイ,牝6,53,達城龍次,1:48.9,アタマ,---,12,450(-1),[地] 高岩隆
8,9,4,6,ハイフレンドナイス,牡5,55,嶋村彰直,1:49.7,4,---,10,503(+18),[地] 竹山隆
9,10,8,13,ウエノマルルドルフ,牡4,55,内田博幸,1:49.8,1/2,---,7,433(+7),[地] 岡部盛雄
10,11,8,14,コーネルダイハード,セ6,55,鈴木啓之,1:49.9,1/2,---,6,473(+2),[地] 久保杉利
11,12,3,3,マスターフェイク,牡5,55,坂井英光,1:49.9,ハナ,---,2,459(+1),[地] 物井栄
12,13,1,1,デンジャーゾーン,牡7,55,金原学,1:50.3,2,---,14,515(+4),[地] 冨田藤男
13,14,4,5,エイユータイガー,牡4,55,神沢和弥,1:50.6,1.1/2,---,8,472(+13),[地] 寺田新太
