,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,エイシンホクトセイ,牡3,55,矢野貴之,1:55.8,,8.0,5,478(+3),[地] 藤田輝信
1,2,6,9,ドゥフトライネン,牡5,56,繁田健一,1:55.9,1/2,15.1,8,487(-2),[地] 嶋田幸晴
2,3,1,1,ハントヴェルカー,牡4,56,森泰斗,1:55.9,ハナ,3.8,2,516(-2),[地] 佐宗応和
3,4,7,10,エフティードリーム,牝4,54,達城龍次,1:56.0,1/2,6.5,3,505(+2),[地] 鷹見浩
4,5,4,5,ナリチュウドラゴン,牡4,56,松崎正泰,1:56.2,1.1/2,7.1,4,498(+10),[地] 岡野尚光
5,6,5,7,マッティナータ,牝3,53,的場文男,1:56.3,1/2,12.4,6,509(+4),[地] 阪本泰之
6,7,4,4,カプレーゼ,牝5,54,本橋孝太,1:56.4,1/2,14.7,7,452(+2),[地] 月岡健二
7,8,8,12,ワタシマッテルワ,牝5,54,楢崎功祐,1:56.8,2,65.6,12,452(+1),[地] 井上弘之
8,9,2,2,ドラゴンロックス,牡4,56,真島大輔,1:57.0,1.1/4,48.4,10,519(-5),[地] 宗形竹見
9,10,6,8,ベニノアロー,牡5,56,坂井英光,1:57.1,1/2,3.8,1,479(+1),[地] 沢佳宏
10,11,5,6,トウカイノーマル,牡7,56,町田直希,1:57.1,アタマ,59.4,11,521(-7),[地] 中村護
11,12,8,13,ジャストロード,牡7,56,笹川翼,1:57.3,3/4,98.4,13,451(+3),[地] 渡部則夫
12,13,3,3,ダイシノキボウ,牡6,56,御神本訓,1:57.5,1,23.4,9,481(+2),[地] 内田勝義
