,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ピースワントゥルー,牡5,57,斉藤雄一,1:40.8,,2.2,1,521(-1),[地] 小西重征
1,2,2,2,オーバートゥループ,牝4,54,山本政聡,1:41.0,1,3.8,2,488(0),[地] 佐藤雅彦
2,3,3,3,ステージアート,牡4,56,木村暁,1:41.4,2.1/2,10.2,5,449(+7),[地] 小西重征
3,4,8,9,ランドグローリー,セ4,56,村上忍,1:41.7,2,4.6,3,480(+6),[地] 千葉幸喜
4,5,7,8,レオパルドゥス,牡7,56,高松亮,1:41.7,アタマ,75.9,10,484(+10),[地] 千葉幸喜
5,6,1,1,コスモグランツ,牡5,56,陶文峰,1:41.9,3/4,29.1,6,515(-2),[地] 葛西勝幸
6,7,7,7,ハンサムボーイ,牡6,56,関本淳,1:42.0,3/4,56.4,8,464(0),[地] 晴山厚司
7,8,8,10,エイシンナナツボシ,牡8,56,山本聡哉,1:42.1,クビ,7.8,4,544(+2),[地] 瀬戸幸一
8,9,6,6,スノウプリンス,牡7,56,松本剛志,1:42.2,3/4,45.6,7,497(-5),[地] 瀬戸幸一
9,10,4,4,クインズトロブラボ,牡4,56,高橋悠里,1:44.6,大,67.1,9,488(+2),[地] 千葉幸喜
