,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ノーウェイ,牡8,56,平瀬城久,1:51.3,,1.4,1,517(+1),[地] 黒木豊
1,2,7,7,サンライズハイアー,牡7,56,松戸政也,1:51.6,1.1/2,4.3,2,490(+10),[地] 井樋一也
2,3,3,3,キープクライミング,牝4,54,藤田弘治,1:51.6,アタマ,5.2,3,430(-1),[地] 中川雅之
3,4,6,6,カズマッカレン,セ7,56,服部大地,1:53.8,大,184.6,8,436(+11),[地] 菅原欣也
4,5,8,9,デビルスダンサー,牝6,54,田知弘久,1:53.8,クビ,141.3,7,427(-6),[地] 金田一昌
5,6,2,2,エイシンヌウシペツ,牝4,54,米倉知,1:53.8,アタマ,21.2,5,438(+4),[地] 中川雅之
6,7,8,10,エイシンウィンク,牝5,54,栗原大河,1:53.9,1/2,257.9,9,420(0),[地] 菅原欣也
7,8,7,8,ノボリターン,セ7,56,吉田晃浩,1:54.2,1.1/2,33.1,6,475(+1),[地] 佐藤茂
8,9,5,5,ナムラアイアイサー,牡7,56,堀場裕充,1:54.2,アタマ,306.6,10,478(-3),[地] 中川雅之
9,10,1,1,ジュエルケイヴ,牝5,54,甲賀弘隆,1:54.9,3,14.8,4,468(-4),[地] 黒木豊
