,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,キングセイバー,牡3,56,酒井忍,2:08.0,,---,7,480(-8),[地] 八木仁
1,2,8,16,ジェネスアリダー,牡3,56,桑島孝春,2:08.0,クビ,---,5,463(+3),[地] 八木正喜
2,3,6,11,プリンシパルリバー,牡3,56,石崎隆之,2:08.4,2,---,1,425(+2),[地] 栗田裕光
3,4,7,13,シャイニングボス,牡3,56,鷹見浩,2:08.6,1,---,9,479(-1),[地] 小野寺孝
4,5,1,1,ノムラリューオー,牡3,56,張田京,2:08.6,アタマ,---,4,513(-1),[地] 川勝歩
5,6,3,6,バックギアー,牡3,56,Ｍデムー,2:08.7,1/2,---,6,512(-6),[地] 川島正行
6,7,4,8,ホシノスナ,牡3,56,内田博幸,2:08.9,1.1/2,---,8,520(+6),[地] 矢作和人
7,8,8,15,ウエノマルクン,牡3,56,的場直之,2:09.2,1.1/2,---,13,435(-3),[地] 岡部盛雄
8,9,6,12,エスプリシーズ,牡3,56,今野忠成,2:09.3,3/4,---,2,515(+9),[地] 武井栄一
9,10,1,2,ダイワミズリー,牡3,56,的場文男,2:09.3,アタマ,---,3,507(-5),[地] 矢作和人
10,11,5,10,タヤスエイト,牡3,56,金子正彦,2:09.4,1/2,---,15,493(-1),[地] 八木仁
11,12,2,3,ウィンメッセージ,牝3,54,左海誠二,2:10.1,4,---,10,465(+2),[地] 高橋三郎
12,13,2,4,ダイワボンバー,牡3,56,宗形竹見,2:10.6,2.1/2,---,16,495(-3),[地] 佐藤寿
13,14,4,7,トキノアジュディ,牡3,56,森下博,2:11.2,3,---,12,480(-6),[地] 長谷川蓮
14,15,7,14,アサティスダイオー,牡3,56,戸崎圭太,2:11.3,3/4,---,14,455(-3),[地] 庄子連兵
15,16,3,5,スオウリージェント,牡3,56,堀千亜樹,2:12.4,5,---,11,458(-3),[地] 庄子連兵
