,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,ホシノスナ,牡3,55,内田博幸,1:54.3,,---,1,514(-6),[地] 矢作和人
1,2,5,7,ブルーマドンナ,牝3,54,左海誠二,1:54.3,アタマ,---,2,451(+1),[地] 熊坂光広
2,3,1,1,ワタシノデバン,牝3,55,今野忠成,1:54.9,3,---,6,412(+3),[地] 田中康弘
3,4,4,5,アートブライアン,牝3,54,石崎隆之,1:55.3,2,---,7,447(-11),[地] 出川克己
4,5,4,6,トートカッパドキヤ,牡3,55,市村誠,1:55.4,1/2,---,9,474(-11),[地] 柏木一夫
5,6,8,14,マルニキャプテン,牡3,55,鷹見浩,1:55.9,2.1/2,---,11,475(-3),[地] 福永二三
6,7,5,8,スーパーリターン,牝3,54,松浦裕之,1:56.6,3,---,4,476(-4),[地] 松浦備
7,8,7,11,ダイワボンバー,牡3,55,桑島孝春,1:56.8,1,---,8,496(-3),[地] 佐藤寿
8,9,2,2,ビーピーマカーニ,牝3,54,的場文男,1:57.1,1.1/2,---,5,456(-7),[地] 飯野文明
9,10,3,4,パシフィックルビー,牡3,55,吉井竜一,1:57.2,3/4,---,3,462(+3),[地] 飯野貞次
10,11,3,3,アルスパルパドー,牡3,55,早田秀治,1:57.4,3/4,---,10,477(-3),[地] 飯野文明
11,12,6,10,マイグッドネスミー,牝3,55,張田京,1:57.5,3/4,---,12,456(+1),[地] 小林文治
12,13,6,9,キクサンスキー,牝3,54,坂井英光,2:00.2,大,---,13,420(-4),[地] 久保杉利
13,除,8,13,ケイアイレーシング,牡3,55,森下博,,,---,0,424(-2),[地] 高柳恒男
