,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ユキノサンロイヤル,牡8,57,小野次郎,2:33.3,,32.8,5,468(-6),[東] 増沢末夫
1,2,3,3,トウショウナイト,牡4,56,武士沢友,2:33.3,ハナ,5.1,3,482(-6),[東] 保田一隆
2,3,8,12,オペラシチー,牡4,56,佐藤哲三,2:33.5,1.1/4,2.8,2,496(0),[西] 佐々木晶
3,4,5,6,アンフィトリオン,牡6,57,蛯名正義,2:33.6,3/4,97.7,8,488(-8),[西] 橋口弘次
4,5,4,4,スパークホーク,牡8,57,菊沢隆徳,2:33.8,1.1/4,220.4,11,464(-14),[東] 河野通文
5,6,6,9,コスモバルク,牡4,57,千葉津代,2:33.9,クビ,1.9,1,494(-4),[地] 田部和則
6,7,5,7,ウエノマルクン,牡6,57,鈴木啓之,2:34.0,3/4,282.8,12,444(-1),[地] 岡部盛雄
7,8,6,8,アクティブバイオ,牡8,57,田中勝春,2:34.2,1,47.1,7,506(-8),[西] 崎山博樹
8,9,8,13,テンジンムサシ,牡4,56,北村宏司,2:34.2,クビ,35.8,6,504(+2),[東] 矢野照正
9,10,2,2,クラクエンリーグ,牡7,57,熊沢重文,2:34.3,1/2,306.2,13,454(-12),[西] 石坂正
10,11,7,11,プラズマ,牡4,56,柴田善臣,2:34.7,2.1/2,16.9,4,494(-6),[東] 萩原清
11,12,4,5,グラスボランチ,牡6,57,勝浦正樹,2:34.8,クビ,99.1,9,462(0),[東] 尾形充弘
12,13,7,10,イサオヒート,牡7,57,横山典弘,2:38.5,大,131.3,10,514(+24),[東] 奥平雅士
