,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,3,エスポワールシチー,牡4,57,佐藤哲三,1:35.4,,1.9,2,500(+14),[西] 安達昭夫
1,2,4,6,サクセスブロッケン,牡4,57,内田博幸,1:36.1,4,1.8,1,520(-2),[西] 藤原英昭
2,3,7,12,メイショウバトラー,牝9,55,武豊,1:36.5,2.1/2,50.1,6,510(+1),[西] 高橋成忠
3,4,1,1,トーセンブライト,牡8,57,安藤勝己,1:37.0,3,26.5,5,493(-9),[東] 加藤征弘
4,5,2,2,ブルーコンコルド,牡9,57,幸英明,1:37.4,2.1/2,9.8,3,499(-9),[西] 服部利之
5,6,5,9,マヨノエンゼル,牡3,55,小林俊彦,1:38.9,9,146.2,7,407(+5),[地] 葛西勝幸
6,7,7,13,オヤマハリケーン,セ8,57,菅原俊吏,1:39.9,6,884.4,12,499(+4),[地] 伊藤和
7,8,8,15,ジョインアゲン,牡7,57,阿部英俊,1:39.9,クビ,970.6,14,492(-13),[地] 雑賀正光
8,9,4,7,ソフトパワー,牡7,57,村上忍,1:40.1,3/4,747.4,8,501(0),[地] 佐藤雅彦
9,10,8,14,オグリオトメ,牝4,55,佐藤友則,1:40.7,4,895.0,13,412(-9),[地] 山中輝久
10,11,3,5,リワードパットン,牡8,57,中西達也,1:41.0,1.3/4,751.1,9,472(+7),[地] 雑賀正光
11,12,3,4,ボンネビルレコード,牡7,57,岩田康誠,1:41.0,ハナ,16.9,4,487(-4),[東] 堀井雅広
12,13,6,10,オグリスキー,牡9,57,尾島徹,1:42.5,9,754.9,11,444(-10),[地] 山中輝久
13,14,6,11,グッドストーン,牡6,57,村松学,1:42.7,1.1/2,999.9,15,473(-1),[地] 佐々木修
14,15,5,8,ニシノデュー,牡8,57,吉井友彦,1:44.1,9,751.1,9,478(+5),[地] 山中輝久
