,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,グランユニヴェール,牡6,56,山本聡哉,1:38.8,,3.4,3,512(+1),[地] 櫻田康二
1,2,1,1,スカイサーベル,牡5,56,高橋悠里,1:40.4,10,3.1,2,478(-3),[地] 小林俊彦
2,3,8,9,ヤマニンボアソルチ,牡6,56,菅原俊吏,1:40.7,1.3/4,2.6,1,455(+3),[地] 伊藤和忍
3,4,7,7,マーブルフラッシュ,牡5,56,鈴木祐,1:40.8,1/2,7.7,4,465(-17),[地] 櫻田康二
4,5,4,4,ビービーパドル,セ5,56,陶文峰,1:41.1,1.1/2,26.6,6,477(-1),[地] 菅原右吉
5,6,2,2,レッドダニエル,セ8,56,阿部英俊,1:41.8,4,26.4,5,451(0),[地] 佐々木由
6,7,5,5,ウインプラージュ,牝5,53,岩本怜,1:41.8,クビ,32.7,7,433(-2),[地] 三野宮通
7,8,3,3,ヒワラニ,牝6,51,塚本涼人,1:42.3,3,61.5,8,493(-2),[地] 佐藤雅彦
8,9,7,8,スギノハヤブサ,牡4,56,小林凌,1:43.1,5,97.2,10,505(-6),[地] 板垣吉則
9,10,6,6,アルタモーダ,牡6,56,坂口裕一,1:44.3,7,73.3,9,518(-2),[地] 村上昌幸
