,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,エーシンスピーダー,牡3,54,太宰啓介,1:51.0,,10.4,5,460(-6),[西] 西園正都
1,2,4,7,コルージャ,セ4,57,国分優作,1:51.5,3,12.3,6,484(-2),[西] 田島良保
2,3,2,3,アドマイヤケルソ,牡4,57,小牧太,1:51.5,クビ,4.4,2,484(-8),[西] 橋田満
3,4,6,11,ゴールデンアタック,牡4,57,幸英明,1:51.6,クビ,7.2,4,482(-4),[西] 北出成人
4,5,5,8,サダルメリク,牡5,57,北村友一,1:51.8,1.1/2,18.7,8,484(-4),[西] 武田博
5,6,7,13,サイモンロード,牡4,57,岩田康誠,1:51.9,1/2,2.7,1,510(0),[西] 友道康夫
6,7,8,15,スカイスクレイパー,牡4,57,国分恭介,1:52.1,1.1/2,6.6,3,466(-4),[西] 橋口弘次
7,8,7,12,ロットトゥウィン,牡4,57,和田竜二,1:52.3,1.1/4,12.8,7,486(-2),[西] 宮本博
8,9,4,6,ヒミノキンカメ,牡4,57,丸山元気,1:52.6,1.3/4,105.7,11,478(-2),[西] 川村禎彦
9,10,2,2,ヤマニンフリスキー,牡5,54,中井裕二,1:52.6,ハナ,77.1,10,460(+2),[西] 野村彰彦
10,11,3,4,マヤノクレド,牡4,57,松山弘平,1:53.0,2.1/2,189.3,13,486(+8),[西] 梅内忍
11,12,8,14,コスモアンノーン,牡3,53,高倉稜,1:53.4,2.1/2,209.5,14,482(-2),[西] 西園正都
12,13,3,5,ピエナセレブ,牡4,57,秋山真一,1:54.0,3.1/2,301.2,15,428(-2),[西] 谷潔
13,14,1,1,オリエンタルコール,牡5,57,酒井学,1:54.8,5,160.9,12,432(-10),[西] 田所秀孝
14,15,5,9,シアフォース,牡5,57,川田将雅,1:56.9,大,74.7,9,496(+14),[西] 藤原英昭
