,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,モエレトレジャー,牡5,59,永島太郎,1:35.3,,2.4,2,440(-6),[地] 曽和直栄
1,2,4,4,セトノグリーン,牡5,53,川原正一,1:35.8,3,2.1,1,487(-2),[地] 田中範雄
2,3,5,5,エイシンハクサン,牡6,55,村井裕章,1:36.0,1.1/4,38.2,7,494(+6),[地] 松浦正勝
3,4,6,6,ビゼンカミカゼ,牡6,54,田中学,1:37.0,6,6.7,4,443(-1),[地] 保利幸作
4,5,8,9,シンボリシャイアン,牡9,53,竹村達也,1:37.3,1.3/4,35.3,6,473(+4),[地] 寺嶋正勝
5,6,3,3,ピットサンデー,牡4,55,谷川真生,1:37.7,2.1/2,61.1,9,470(-5),[地] 山口益巳
6,7,1,1,マイネルエクソン,牡6,53,下原理,1:38.1,2.1/2,6.5,3,510(+3),[地] 寺嶋正勝
7,8,7,7,ベルモントバーディ,牝6,54,松平幸秀,1:38.3,1,55.6,8,439(-7),[地] 黒田隆男
8,9,8,10,タガノサンデー,牡9,54,広瀬航,1:38.6,1.3/4,166.6,10,480(-9),[地] 国沢利照
9,10,2,2,エイシンフジサン,牡8,53,米田幸治,1:38.8,1.1/2,25.5,5,483(-4),[地] 橋本和男
