,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ビューティフルアイ,牝5,53.0,本田優,1:45.2,,8.9,6,450(0),[西] 橋本寿正
1,2,5,7,ベルーガ,牡4,57.0,横山典弘,1:45.2,ハナ,5.5,2,504(+4),[東] 尾形充弘
2,3,8,12,サンエムテイオー,牡4,54.0,松永幹夫,1:45.5,1.3/4,10.7,7,476(0),[西] 松田正弘
3,4,5,6,マイネルボウノット,牡4,57.5,福永祐一,1:45.6,1/2,5.4,1,530(+14),[東] 萩原清
4,5,6,9,メーンエベンター,牡5,54.0,川島信二,1:45.6,クビ,11.2,8,454(0),[西] 安田隆行
5,6,3,3,ヤマノサップ,牡5,56.0,五十嵐冬,1:45.8,1,18.0,10,478(0),[東] 畠山吉宏
6,7,7,10,サンマルアンサー,牝4,54.0,小林徹弥,1:45.8,クビ,7.2,4,490(+6),[西] 梅田康雄
7,8,4,5,キュアノス,セ5,53.0,四位洋文,1:46.0,1,29.2,11,462(+8),[西] 谷潔
8,9,4,4,グランパティシエ,牡4,57.5,藤田伸二,1:46.0,クビ,7.2,3,484(0),[西] 福永甲
9,10,6,8,アサカユウジーン,牡6,52.0,菊沢隆徳,1:46.3,1.3/4,91.0,13,516(0),[東] 奥平雅士
10,11,8,13,スパークルキャット,牡4,56.0,北村宏司,1:46.4,1/2,15.8,9,528(0),[東] 増沢末夫
11,12,2,2,スプリットメイド,牝3,50.0,津村明秀,1:47.1,4,43.9,12,478(+2),[東] 境征勝
12,13,7,11,メイショウポパイ,牡5,57.0,佐藤哲三,1:47.3,1.1/2,7.6,5,532(+8),[西] 南井克巳
