,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,スマートファルコン,牡6,57,武豊,2:02.1,,1.2,1,510(+3),[西] 小崎憲
1,2,7,9,トランセンド,牡5,57,藤田伸二,2:02.3,1,2.4,2,521(+3),[西] 安田隆行
2,3,1,1,シビルウォー,牡6,57,吉田豊,2:03.0,3.1/2,29.2,3,472(+7),[東] 戸田博文
3,4,8,11,グランシュヴァリエ,牡6,57,本橋孝太,2:05.3,大,270.9,8,496(-5),[地] 雑賀正光
4,5,8,12,テラザクラウド,牡4,57,今野忠成,2:05.4,クビ,59.8,4,514(+3),[地] 荒山勝徳
5,6,3,3,フィールドルージュ,牡9,57,酒井学,2:05.7,1.3/4,298.5,9,509(+1),[西] 西園正都
6,7,5,5,ボンネビルレコード,牡9,57,的場文男,2:05.9,1,111.7,5,492(+9),[地] 庄子連兵
7,8,2,2,サイレントスタメン,牡5,57,金子正彦,2:06.9,5,541.3,10,497(+5),[地] 足立勝久
8,9,5,6,タガノサイクロン,牡8,57,木村健,2:07.0,クビ,257.5,7,499(-10),[地] 森沢友貴
9,10,6,7,スウィングベル,牝4,55,宮川実,2:08.6,8,237.5,6,480(-4),[地] 松木啓助
10,11,6,8,コロニアルペガサス,牝4,55,吉井友彦,2:09.7,5,638.1,11,472(+8),[地] 山中輝久
11,12,4,4,アプローチアゲン,牡7,57,永森大智,2:09.7,アタマ,740.2,12,464(-8),[地] 雑賀正光
