,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,ワイルドコットン,牡6,56,中西達也,1:31.7,,12.6,5,492(-2),[地] 松木啓助
1,2,5,5,グレイスフルデイズ,セ7,56,宮川実,1:32.2,2.1/2,11.3,4,495(-13),[地] 打越勇児
2,3,3,3,サチノシェーバー,牡9,56,永森大智,1:32.2,ハナ,4.8,3,498(-2),[地] 雑賀正光
3,4,8,11,セイヴァイタル,牡4,56,妹尾浩一,1:32.5,1.1/2,39.3,8,490(-2),[地] 打越勇児
4,5,2,2,サクラビクトワール,セ7,56,中田貴士,1:32.6,1/2,2.7,1,475(0),[地] 田中守
5,6,5,6,サトノキングリー,セ7,56,西川敏弘,1:32.8,1,2.8,2,477(-3),[地] 松木啓助
6,7,6,7,スクワドロン,牡7,56,岡村卓弥,1:32.9,クビ,45.2,9,515(0),[地] 雑賀正光
7,8,8,12,ドラゴンテリー,牡4,56,嬉勝則,1:33.2,1.1/2,70.4,10,462(+1),[地] 松木啓助
8,9,4,4,フジノフェアリー,牡9,54,木村直輝,1:33.2,ハナ,17.5,6,496(-5),[地] 田中守
9,10,7,10,キッズアベリア,牝6,54,佐原秀泰,1:33.6,2,36.9,7,493(0),[地] 松木啓助
10,11,1,1,デロニクスレギア,牡5,55,林謙佑,1:33.6,アタマ,85.8,11,479(+5),[地] 松木啓助
11,12,7,9,ストリートハンター,牡8,56,倉兼育康,1:36.0,大,177.7,12,513(+2),[地] 松木啓助
