,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,ムーンバレイ,牡5,55,倉地学,1:42.1,,---,1,510(0),[地] 角田輝也
1,2,8,9,フィールドクラウン,牡4,53,山本茜,1:42.7,3,---,2,474(-1),[地] 原口次夫
2,3,8,10,スズノブルーグラス,牡4,55,大畑雅章,1:43.0,1.1/2,---,3,485(0),[地] 錦見勇夫
3,4,1,1,マグマチャンプ,牡6,54,宮下瞳,1:44.2,6,---,4,442(0),[地] 栗田和昌
4,5,2,2,ギンブラ,牝4,53,小山信行,1:44.5,1.1/2,---,6,407(-2),[地] 伊藤定幸
5,6,4,4,スズランマック,牝7,53,大原浩司,1:44.6,1/2,---,7,459(+6),[地] 山中輝久
6,7,3,3,マル,牝5,53,宇都英樹,1:44.9,1.1/2,---,5,483(+2),[地] 山本敏男
7,8,6,6,ヒカリノサンフォー,牝5,53,柴田直樹,1:45.1,1.1/2,---,7,454(+2),[地] 竹口勝利
8,9,7,7,スズヨワージブ,牡7,55,尾崎章生,1:45.1,ハナ,---,10,447(0),[地] 山本功
9,10,7,8,フロリアード,牝6,53,筒井勇介,1:45.6,2.1/2,---,9,455(-4),[地] 田口輝彦
