,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,リュウノボサツ,牝6,54,上田将司,1:30.7,,2.4,1,451(-6),[地] 国沢輝幸
1,2,8,9,スターファンタジア,牝6,53,別府真衣,1:31.3,3,2.9,2,496(-6),[地] 細川忠義
2,3,7,7,クルトメッシュ,牡5,56,中西達也,1:31.4,クビ,4.9,3,489(+2),[地] 川野勇馬
3,4,5,5,クレイアートビュン,牡11,56,永森大智,1:31.9,2.1/2,12.4,5,447(-4),[地] 雑賀正光
4,5,4,4,ヒシコモンズ,牡9,56,遠藤健太,1:32.1,1,50.5,9,482(-4),[地] 細川忠義
5,6,2,2,バウンサー,牡7,56,西川敏弘,1:32.2,1/2,111.4,10,507(+3),[地] 打越勇児
6,7,8,10,タイヨウシーカー,牡6,56,西山裕貴,1:32.3,クビ,32.9,6,455(+1),[地] 松木啓助
7,8,1,1,アドマイヤジャガー,牡8,56,宮川実,1:32.4,1/2,8.8,4,465(-4),[地] 打越勇児
8,9,6,6,サクラシリアス,牡8,55,下村瑠衣,1:32.8,2,44.7,8,481(-1),[地] 那俄性哲
9,10,3,3,エクストラトーン,牡6,56,佐原秀泰,1:32.9,1/2,41.7,7,502(-2),[地] 那俄性哲
