,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,リバーキンタロー,牡6,57,佐々木国,1:12.0,,16.7,5,502(+10),[地] 若松平
1,2,5,6,ケイアイクライム,牡7,56,岩橋勇二,1:12.0,クビ,6.7,4,528(+4),[地] 安田武広
2,3,6,8,シセイカイカ,牡5,55,宮崎光行,1:12.1,1/2,3.9,2,518(+20),[地] 原孝明
3,4,7,10,グランヴァン,牡5,55,井上俊彦,1:12.1,クビ,2.0,1,490(+4),[地] 恵多谷豊
4,5,2,2,オグリタイム,牡4,57,石川倭,1:12.2,1/2,6.7,3,488(+4),[地] 米川昇
5,6,4,4,グランドラッチ,牡9,55,松井伸也,1:12.8,3,62.6,9,570(+8),[地] 斉藤正弘
6,7,6,7,ドラゴンウィスカー,牡6,57,亀井洋司,1:12.8,クビ,43.9,7,532(+10),[地] 若松平
7,8,1,1,エリモサプライズ,セ7,54,伊藤千尋,1:13.1,1.1/2,72.5,11,556(+2),[地] 佐久間雅
8,9,8,11,サマーウインド,牡9,58,坂下秀樹,1:13.5,2,65.5,10,518(-6),[地] 原孝明
9,10,5,5,ラシーク,牝5,53,井上幹太,1:13.6,3/4,44.4,8,490(0),[地] 千葉津代
10,11,8,12,アーリーロブスト,牡8,58,高松亮,1:14.0,2,22.1,6,494(-4),[地] 田中淳司
11,12,7,9,ベイリングボーイ,牡10,56,水野翔,1:14.7,3,224.8,12,474(+10),[地] 千葉津代
