,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,キタノオトメ,牝4,54,松本剛志,1:31.2,,2.8,1,452(-1),[地] 加藤幸保
1,2,5,6,ネイバルエンスン,セ9,56,黒澤愛斗,1:31.8,3,12.3,5,458(-1),[地] 大橋敬永
2,3,7,9,ミニマムーン,牝4,54,藤原幹生,1:32.0,1,5.6,3,448(+7),[地] 川嶋弘吉
3,4,7,10,グローリーシーカー,セ6,56,加藤利征,1:32.1,クビ,19.5,7,415(-2),[地] 藤田正治
4,5,8,11,ペタル,牝3,54,岡部誠,1:32.2,1/2,3.3,2,381(0),[地] 伊藤強一
5,6,5,5,マーメイドモアナ,牝6,53,東川慎,1:32.5,1.1/2,31.7,9,404(+1),[地] 後藤正義
6,7,4,4,ビップアトレー,牝3,52,塚本征吾,1:32.8,1.1/2,21.3,8,422(+2),[地] 藤田正治
7,8,3,3,リュウノポートガス,牡4,56,馬渕繁治,1:32.9,3/4,41.4,10,510(-7),[地] 加藤幸保
8,9,8,12,キタノイットウセイ,牡11,54,細川智史,1:33.4,2.1/2,87.8,11,507(+7),[地] 栗本陽一
9,10,2,2,ネモフィラブルー,牡4,56,大原浩司,1:33.4,アタマ,162.9,12,448(+5),[地] 伊藤強一
10,11,6,8,パルスレート,牝5,50,深澤杏花,1:34.1,3,9.9,4,467(-3),[地] 水野善太
11,12,1,1,サプライズドルチェ,牝4,54,森島貴之,1:35.2,5,13.3,6,449(+4),[地] 栗本陽一
