,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,スターリングローズ,牡5,56,福永祐一,1:22.9,,1.3,1,518(+6),[西] 北橋修二
1,2,8,13,ヤマカツスズラン,牝5,55,池添謙一,1:23.0,3/4,15.8,5,500(+6),[西] 池添兼雄
2,3,4,5,メイショウキオウ,牡5,56,宝来城多,1:23.3,2,12.5,4,502(-8),[西] 福島勝
3,4,1,1,シンコウスプレンダ,牡8,57,河内洋,1:23.8,3,19.7,6,494(-12),[東] 古賀史生
4,5,2,2,キタサンチャンネル,牡4,58,吉田稔,1:24.0,1,27.4,7,486(0),[西] 橋口弘次
5,6,6,8,ホーマンスピリット,牡7,56,秋山真一,1:24.2,1.1/4,107.4,10,464(0),[西] 安田隆行
6,7,3,3,サンフォードシチー,牡7,57,幸英明,1:24.3,1/2,10.7,3,472(-11),[西] 安達昭夫
7,8,5,7,ブラウンシャトレー,牡5,57,安部幸夫,1:24.4,3/4,33.3,9,454(0),[地] 国光徹
8,9,5,6,レイズスズラン,牡8,58,芹沢純一,1:24.6,1.1/4,125.9,11,500(-2),[東] 増沢末夫
9,10,4,4,ゲイリーエクシード,牡5,56,武豊,1:24.9,2,8.1,2,502(-4),[西] 増本豊
10,11,7,10,ワシントンカラー,牡8,57,武幸四郎,1:25.0,クビ,30.2,8,498(-6),[東] 松山康久
11,12,6,9,ブラウンライアン,牡4,56,兒島真二,1:25.4,2.1/2,167.4,12,448(+2),[地] 国光徹
12,13,8,12,ゲイリーアリエス,牡6,56,平松徳彦,1:26.6,7,243.7,13,492(-1),[地] 富吉誠次
