,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,7,ポイントプラス,牡8,55,左海誠二,1:49.9,,59.4,7,498(-1),[地] 林正人
1,2,2,2,アサヤケ,牡6,55,吉原寛人,1:49.9,アタマ,6.1,3,577(+3),[地] 石井勝男
2,3,1,1,エンパイアペガサス,牡4,56,森泰斗,1:50.0,1/2,1.6,1,530(-4),[地] 平山真希
3,4,8,9,センティグレード,牡6,55,笹川翼,1:50.1,1/2,8.0,4,536(+2),[地] 稲益貴弘
4,5,7,8,コンドルダンス,牡5,57,真島大輔,1:50.1,アタマ,5.0,2,488(+5),[地] 斉藤敏
5,6,4,4,インサイドザパーク,牡7,57,山口達弥,1:51.6,7,317.3,9,472(+15),[地] 林正人
6,7,5,5,グランフィデリオ,牡6,55,中野省吾,1:53.1,7,33.4,6,449(+4),[地] 渡辺貴光
7,8,6,6,アンコイルド,牡8,57,服部茂史,1:53.4,1.1/2,197.1,8,490(+7),[地] 岡林光浩
8,9,8,10,ヴァーゲンザイル,セ9,57,秋元耕成,1:53.6,1,351.3,10,443(-1),[地] 冨田敏男
9,10,3,3,ヒラボクマジック,牡9,57,沢田龍哉,1:54.0,2,11.1,5,514(-2),[地] 岡林光浩
