,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,2,タガノジョーカー,牝4,51,川須栄彦,1:44.7,,41.5,11,456(-10),[西] 五十嵐忠
1,2,7,14,テツキセキ,牡5,55,太宰啓介,1:44.7,クビ,7.0,3,436(-2),[西] 吉田直弘
2,3,1,1,ハジメレンジャー,牡5,55,武幸四郎,1:44.8,1/2,11.4,6,476(-4),[西] 小野幸治
3,4,2,3,エターナルロブロイ,牡4,54,和田竜二,1:44.9,3/4,9.5,5,504(0),[西] 浅見秀一
4,5,5,10,ハリマノワタリドリ,牡5,54,丸山元気,1:45.1,1,15.5,7,466(-2),[東] 相沢郁
5,6,6,11,エーシンマダムジー,牝5,54,勝浦正樹,1:45.3,1,3.2,1,468(-4),[西] 松元茂樹
6,7,4,7,パルクエスト,牝5,51,川島信二,1:45.5,1.1/2,66.7,12,512(-6),[西] 鮫島一歩
7,8,8,16,ヨクバリ,牡6,54,柴原央明,1:45.6,1/2,91.4,14,484(+14),[西] 田中章博
8,9,2,4,ルナキッズ,牡5,55,荻野琢真,1:45.8,1,4.8,2,466(0),[西] 田所秀孝
9,10,3,5,レッドサーパス,牡5,56,上村洋行,1:46.1,2,23.1,9,496(-6),[西] 橋口弘次
10,11,6,12,トーホウボガード,牡6,53,藤岡康太,1:46.1,クビ,38.8,10,474(-4),[西] 柴田光陽
11,12,4,8,メイショウタカチホ,牡5,51,田中克典,1:46.2,1/2,168.9,15,476(-6),[西] 高橋隆
12,13,5,9,ツヨイキモチ,牝4,51,丸田恭介,1:46.2,クビ,7.8,4,490(+4),[西] 梅田智之
13,14,8,15,ステキナシャチョウ,牡4,55,大下智,1:46.5,1.3/4,15.9,8,470(+8),[西] 野中賢二
14,15,7,13,カンファーネオ,牡4,54,長谷川浩,1:46.5,ハナ,85.4,13,468(0),[西] 大根田裕
15,16,3,6,ゼンノモナルカ,牡7,53,松山弘平,1:47.5,6,184.7,16,462(-6),[西] 藤岡範士
