,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,17,ペールギュント,牡5,58,上村洋行,1:07.3,,3.5,1,516(+2),[西] 橋口弘次
1,2,8,16,スピニングノアール,牡6,57,福永祐一,1:07.4,1/2,10.1,5,472(-6),[西] 長浜博之
2,3,7,14,ヴリル,牡6,55,幸英明,1:07.4,ハナ,20.1,7,502(+2),[東] 国枝栄
3,4,3,5,エムオーウイナー,牡6,57,小牧太,1:07.4,アタマ,3.6,2,514(+8),[西] 服部利之
4,5,2,3,マイネルハーティー,牡5,55,角田晃一,1:07.5,1/2,23.0,8,494(0),[西] 中村均
5,6,7,13,アズマサンダース,牝6,54,藤岡佑介,1:07.5,ハナ,19.9,6,496(+10),[西] 藤岡健一
6,7,3,6,タガノバスティーユ,牡4,56,池添謙一,1:07.6,クビ,36.0,10,504(-6),[西] 池添兼雄
7,8,5,10,オグリホット,牡4,55,岡部誠,1:07.6,アタマ,184.2,16,472(+9),[地] 山中輝久
8,9,7,15,ロイヤルキャンサー,牡9,56,佐藤哲三,1:07.7,クビ,107.1,13,460(-2),[西] 森秀行
9,10,6,11,ナイトフライヤー,牡8,55,柴原央明,1:07.7,クビ,182.7,15,492(0),[西] 田中章博
10,11,2,4,アンバージャック,牡4,58,小野次郎,1:07.8,クビ,7.0,4,516(+2),[東] 中野隆良
11,12,5,9,テイエムチュラサン,牝5,53,田嶋翔,1:07.8,ハナ,38.5,12,486(-6),[西] 小島貞博
12,13,6,12,ラッシュライフ,牝4,53,四位洋文,1:07.8,ハナ,6.1,3,488(-4),[東] 伊藤圭三
13,14,4,8,シルクアヴァロン,牡4,55,飯田祐史,1:08.1,2,37.7,11,472(-4),[西] 大久保龍
14,15,1,1,ダイワパッション,牝4,56,長谷川浩,1:08.1,アタマ,33.3,9,476(+4),[東] 増沢末夫
15,16,1,2,ウイニングウインド,牡6,55,吉田稔,1:08.3,1,166.4,14,490(-1),[地] 原口次夫
16,17,8,18,トニービーバー,牡10,55,尾島徹,1:08.9,3.1/2,364.1,18,474(-3),[地] 加藤幸保
17,18,4,7,ルナアーケード,牝4,53,安部幸夫,1:08.9,クビ,201.2,17,394(-14),[地] 角田輝也
