,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,4,ダノンジュピター,牡4,57,佐藤哲三,1:46.1,,8.9,4,486(-4),[西] 佐々木晶
1,2,7,14,サンライズラッシュ,牡4,57,北村友一,1:46.1,ハナ,6.0,2,452(-12),[西] 音無秀孝
2,3,8,15,アイノレグルス,牡4,57,上村洋行,1:46.3,1.1/4,25.3,9,458(-2),[西] 藤沢則雄
3,4,3,6,タガノショータイム,牡5,57,赤木高太,1:46.4,1/2,11.3,6,508(0),[西] 吉田直弘
4,5,5,10,テンザンコノハナ,牝5,55,四位洋文,1:46.7,2,17.6,7,500(-2),[西] 松永昌博
5,6,4,8,トーセンマンボ,牡6,57,西田雄一,1:46.8,1/2,7.0,3,538(0),[東] 保田一隆
6,7,2,3,マイグローリアス,牡7,57,勝浦正樹,1:47.0,1.1/4,71.7,14,516(-4),[西] 西浦勝一
7,8,7,13,ラガーチトセオー,牡7,57,川田将雅,1:47.0,アタマ,107.1,15,476(-2),[西] 大久保龍
8,9,6,11,キクノプログレッソ,牡6,57,幸英明,1:47.1,クビ,37.6,12,510(-4),[西] 南井克巳
9,10,4,7,ブレイバー,牡6,57,岩田康誠,1:47.2,3/4,11.1,5,478(+2),[東] 和田正道
10,11,6,12,ブロックバスター,牡4,57,福永祐一,1:47.6,2.1/2,48.8,13,496(-3),[東] 尾関知人
11,12,1,2,タンゴノセック,牡5,55,荻野琢真,1:47.7,クビ,31.3,10,472(-6),[西] 坂口正則
12,13,3,5,ブルーフェアプレー,牝6,55,中村将之,1:47.7,クビ,146.5,16,488(0),[西] 武田博
13,14,1,1,ニューロザリオ,牡4,57,池添謙一,1:47.9,1.1/4,32.1,11,480(+6),[西] 池添兼雄
14,15,8,16,アップカントリー,牡4,57,内田博幸,1:48.9,6,20.4,8,498(-4),[西] 池江泰寿
15,16,5,9,ルシフェリン,牡4,57,横山典弘,1:55.7,大,2.7,1,460(+2),[東] 二ノ宮敬
