,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,ウェイトアンドシー,セ7,57,今野忠成,1:27.8,,1.4,1.0,493(-4),[地] 小久保智
1,2,4,4,サンデンバロン,牡6,57,丹羽克輝,1:27.9,1/2,101.8,9.0,478(+4),[地] 塚田隆男
2,3,8,10,メモリートニック,牡4,57,友森翔太,1:27.9,クビ,26.0,7.0,461(+3),[地] 塚田隆男
3,4,2,2,サトノタイガー,牡10,57,岡部誠,1:28.1,3/4,19.9,5.0,461(-22),[地] 小久保智
4,5,3,3,ストーミーワンダー,牡4,57,藤原幹生,1:28.2,1/2,18.1,4.0,469(-3),[地] 笹野博司
5,5,7,7,ナガラオリオン,牡9,57,吉原寛人,1:28.2,同着,9.1,3.0,475(+1),[地] 金田一昌
6,7,8,9,ポルタディソーニ,牝4,55,宮下瞳,1:28.3,クビ,20.0,6.0,443(+6),[地] 瀬戸口悟
7,8,5,5,メモリージルバ,牡9,57,今井貴大,1:28.5,1.1/2,88.6,8.0,474(-4),[地] 塚田隆男
8,9,6,6,サトノプリンシパル,セ8,57,服部茂史,1:28.7,1,4.0,2.0,553(+1),[地] 田中淳司
9,取,1,1,センペンバンカ,牡5,57,鴨宮祥行,,,---,,計不,[地] 有馬澄男
