,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,バウチェイサー,牡3,56,笹田知宏,2:04.8,,3.3,1,494(-5),[地] 新子雅司
1,2,5,6,ニフティスマイル,牝3,54,井上幹太,2:05.5,4,15.7,7,485(+7),[地] 田中一巧
2,3,1,1,ローグネイション,牡3,56,杉浦健太,2:05.5,クビ,6.7,4,511(-1),[地] 田中範雄
3,4,8,11,ベラジオボッキーニ,牡3,56,吉村智洋,2:06.1,3.1/2,10.1,5,486(-2),[地] 坂本和也
4,5,6,8,サヨノハッピー,牡3,56,田野豊三,2:06.3,1.1/4,47.9,8,474(+1),[地] 有馬澄男
5,6,4,4,ニネンビーグミ,牝3,54,廣瀬航,2:06.4,クビ,11.1,6,418(+6),[地] 松平幸秀
6,7,2,2,ベルレフォーン,牡3,56,下原理,2:06.9,3,3.9,2,496(+1),[地] 新子雅司
7,8,7,10,ダイヤモンドダスト,牝3,54,松木大地,2:06.9,ハナ,118.6,11,453(0),[地] 雑賀伸一
8,9,6,7,エイシンクエーサー,牡3,56,田中学,2:07.2,1.1/2,4.1,3,484(-1),[地] 橋本忠明
9,10,3,3,シェナパリ,牡3,56,大柿一真,2:07.8,3.1/2,229.9,12,443(-3),[地] 山口浩幸
10,11,8,12,アンサン,牝3,54,大山真吾,2:08.2,2.1/2,113.6,10,463(+6),[地] 木村健
11,12,7,9,ウーニャ,牝3,54,赤岡修次,2:08.8,3.1/2,58.9,9,453(0),[地] 盛本信春
