,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,アッパレイモン,牡8,57,丸山侯彦,1:36.0,,---,3,499(-7),[地] 金田一昌
1,2,8,10,オピニオンリーダー,牡5,54,福元弘二,1:36.5,2.1/2,---,2,516(-1),[地] 酒井一則
2,3,2,2,マキバスナイパー,牡9,57,茂呂菊次,1:36.7,1,---,1,517(-2),[地] 法理勝弘
3,4,4,4,ソーウンムテキ,牡7,56,内田利雄,1:37.9,6,---,9,452(-3),[地] 井田荘一
4,5,6,6,ブラックベス,牡7,57,久保田政,1:38.1,1,---,6,485(-3),[地] 一倉昌行
5,6,3,3,コイノボリ,牡6,56,赤見千尋,1:38.8,3,---,10,467(-6),[地] 一倉昌行
6,7,7,7,カサイグローリア,牡8,57,鈴木正,1:38.9,クビ,---,8,444(-9),[地] 川嶋弘吉
7,8,5,5,シルヴァーゼファー,セ6,57,金井正幸,1:39.0,クビ,---,4,476(-24),[地] 法理勝弘
8,9,7,8,ジーガーストーム,牡7,57,高橋文雄,1:39.7,3,---,5,503(+7),[地] 金田鼎
9,中,8,9,ジーナ,牝7,55,早川順一,,,---,7,472(-6),[地] 野村正直
