,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,レイナワルツ,牝5,55,兒島真二,1:26.6,,---,3,504(+4),[地] 瀬戸口悟
1,2,8,10,ヨシノイチバンボシ,牡4,57,吉田稔,1:26.6,アタマ,---,1,497(-8),[地] 錦見勇夫
2,3,2,2,レジェンドハンター,牡8,57,安藤光彰,1:26.8,3/4,---,2,535(-3),[地] 大橋敬永
3,4,7,8,キジョージャンボ,牡5,57,丸野勝虎,1:28.0,6,---,4,510(-2),[地] 井上正
4,5,4,4,ユウキュウ,牡6,57,宇都英樹,1:28.1,3/4,---,5,521(+2),[地] 角田輝也
5,6,6,6,ストロングライフ,セ10,57,戸部尚実,1:28.6,2.1/2,---,6,481(-2),[地] 塚田隆男
6,7,8,9,キングソロモン,牡5,57,倉地学,1:28.6,クビ,---,7,512(-3),[地] 角田輝也
7,8,7,7,シルクセレクション,牡7,57,加藤誓二,1:28.8,1.1/2,---,9,482(-2),[地] 坂口義幸
8,9,1,1,アパティア,牡8,57,佐藤友則,1:29.0,1,---,10,438(+3),[地] 藤田正治
9,10,3,3,タケイチショウリ,牡8,57,清家義徳,1:29.3,1.1/2,---,8,451(-2),[地] 山本健二
