,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,10,ビシャモンテン,牡4,56,矢野貴之,1:53.6,,4.9,3,509(+1),[地] 福田真広
1,2,2,3,ハーシェル,牡6,56,西啓太,1:53.7,1/2,12.6,4,481(+2),[地] 三坂盛雄
2,3,2,4,コスモハヤテ,牡6,56,的場文男,1:54.7,5,21.8,7,483(0),[地] 佐々木洋
3,4,7,13,マイネルパイオニア,牡5,56,吉井章,1:54.8,3/4,33.9,10,486(+1),[地] 松浦裕之
4,5,1,2,ミストラルウインド,牡5,56,和田譲治,1:55.4,3,14.0,5,465(0),[地] 高野毅
5,6,3,6,バジルフレイバー,牝4,54,本田正重,1:55.4,ハナ,14.1,6,474(-3),[地] 月岡健二
6,7,1,1,オーシャンバローズ,セ5,56,今野忠成,1:55.7,1.1/2,76.5,13,470(-13),[地] 福永敏
7,8,6,12,スミソニアン,牡4,56,福原杏,1:56.2,2.1/2,105.4,14,452(+3),[地] 宗形竹見
8,9,8,16,ムゲンノカノウセイ,牡7,56,森泰斗,1:56.2,クビ,25.8,9,469(+2),[地] 辻野豊
9,10,3,5,ゴールドカラー,牡7,56,安藤洋一,1:56.5,1.1/2,227.3,16,506(+5),[地] 鷹見浩
10,11,8,15,ゲンキチボン,牡5,56,江里口裕,1:57.0,2.1/2,24.3,8,510(-6),[地] 三坂盛雄
11,12,7,14,フレアリングキング,牡5,56,藤田凌,1:57.1,1/2,38.3,11,513(+1),[地] 佐々木洋
12,13,4,7,キングイモン,牡6,56,達城龍次,1:57.1,クビ,46.6,12,476(-2),[地] 佐宗応和
13,14,5,9,ネオファルコン,牝6,54,藤本現暉,1:59.5,大,205.0,15,452(-5),[地] 蛯名雄太
14,15,6,11,トウキョウドライヴ,牡4,56,御神本訓,1:59.6,3/4,3.1,1,468(+2),[地] 藤田輝信
15,16,4,8,リュミエール,セ4,56,笹川翼,1:59.6,ハナ,3.7,2,461(-1),[地] 福永敏
