,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ブラックバゴ,牡8,57,関本淳,1:46.0,,25.0,6,527(-9),[地] 佐野謙二
1,2,7,10,フジノロケット,牡3,55,菅原辰徳,1:46.1,クビ,8.9,5,450(+8),[地] 米川昇
2,3,3,3,アップクォーク,セ7,57,鈴木祐,1:46.1,クビ,2.6,1,491(-1),[地] 新井隆太
3,4,6,8,ロードヴァンドール,牡7,57,水野翔,1:46.2,1/2,4.5,3,502(+7),[地] 佐々木仁
4,5,4,4,ロワアブソリュー,牡7,57,村上忍,1:46.6,2.1/2,3.9,2,511(-1),[地] 櫻田康二
5,6,5,7,ランガディア,牡6,57,山本聡哉,1:46.7,クビ,5.6,4,485(+10),[地] 板垣吉則
6,7,5,6,コスモリョウゲツ,牡6,57,山本政聡,1:47.1,2.1/2,37.4,7,472(-5),[地] 板垣吉則
7,8,6,9,サンマルティン,セ8,57,福原杏,1:47.4,1.3/4,41.9,8,492(-10),[地] 水野貴史
8,9,7,11,スタークニナガ,セ5,57,高橋悠里,1:47.9,3,310.6,12,442(-2),[地] 伊藤和忍
9,10,1,1,マツリダレーベン,牡4,57,坂口裕一,1:48.1,1.1/2,174.9,11,488(-4),[地] 菅原勲
10,11,4,5,メルヴィンカズマ,牡6,57,高松亮,1:48.3,1.1/2,131.1,10,510(-8),[地] 櫻田康二
11,12,8,12,エスティーム,牡6,57,陶文峰,1:49.0,4,625.3,13,532(+5),[地] 三野宮通
12,13,8,13,ビービーブレスユー,牡7,57,松本剛志,1:49.4,2.1/2,121.4,9,481(-1),[地] 加藤幸保
