,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,セトノヒット,牡8,56,西山裕貴,1:48.7,,2.1,1,506(+8),[地] 松木啓助
1,2,7,8,ロマンタッチ,牡7,55,宮川実,1:48.7,ハナ,40.0,7,469(-1),[地] 打越初男
2,3,5,5,コスモジャイブ,牡8,54,別府真衣,1:48.8,クビ,42.9,8,494(0),[地] 田中守
3,4,2,2,ケイエスショーキ,牡5,55,實川純一,1:48.8,クビ,8.9,4,506(+6),[地] 雑賀正光
4,5,6,6,プラネットワールド,牝5,54,高橋利幸,1:48.9,1/2,57.9,10,424(-2),[地] 田中守
5,6,8,9,ロードバクシン,牡11,55,目迫大輔,1:48.9,ハナ,7.0,3,446(-4),[地] 田中守
6,7,4,4,サンエムウルフ,牡9,55,赤岡修次,1:49.1,3/4,49.3,9,516(-1),[地] 別府真司
7,8,7,7,トサローラン,牡7,55,中西達也,1:49.2,クビ,2.7,2,500(+4),[地] 松木啓助
8,9,8,10,オオキナキタイ,牡7,55,永森大智,1:49.3,1/2,9.1,5,498(0),[地] 大関吉明
9,10,3,3,スパイナルコード,牡5,55,西川敏弘,1:49.3,クビ,24.2,6,466(-4),[地] 大関吉明
