,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,12,クールファンタジー,牝5,54,笹田知宏,1:28.8,,18.3,6,474(+1),[地] 有馬澄男
1,2,5,6,エリンソード,牡5,56,大山真吾,1:29.1,2,3.0,2,461(0),[地] 森澤友貴
2,3,7,9,モズキングタイド,牡5,57,吉村智洋,1:29.7,4,3.8,3,473(-1),[地] 飯田良弘
3,4,2,2,ジャックビーンズ,牡4,56,田中学,1:29.8,1/2,9.2,4,479(-7),[地] 碇清次郎
4,5,6,8,ヴァーゲンザイル,セ11,56,中田貴士,1:29.9,1/2,47.9,9,451(+5),[地] 山口浩幸
5,6,1,1,リュウノタケシツウ,牡9,56,小谷周平,1:30.2,1.1/2,88.0,10,475(+5),[地] 中塚猛
6,7,3,3,エフヨンエフ,牝5,55,池田敦,1:30.3,1/2,2.9,1,495(+2),[地] 住吉朝男
7,8,7,10,トウショウチャート,牡7,56,永島太郎,1:30.8,3,28.3,7,465(+2),[地] 雑賀伸一
8,9,6,7,ブラディーリッパー,牝5,54,竹村達也,1:31.2,2.1/2,147.9,11,477(-4),[地] 田村彰啓
9,10,4,4,ラピッドハーバー,牝4,54,山田雄大,1:31.6,2.1/2,41.4,8,486(+7),[地] 諏訪貴正
10,11,8,11,マルカライン,牡7,56,大柿一真,1:31.9,1.3/4,17.7,5,535(+12),[地] 橋本忠明
11,12,5,5,ナンヨーファミユ,牡6,56,長谷部駿,1:32.7,5,154.2,12,483(+1),[地] 土屋洋之
