,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,メイショウエンジン,牡7,53.0,木幡初広,1:51.9,,343.0,15,480(-14),[西] 増本豊
1,2,6,10,アストレーション,牡5,55.0,柴田善臣,1:51.9,クビ,15.2,6,498(+2),[東] 二ノ宮敬
2,3,3,4,グリッターウイング,牡4,57.5,福永祐一,1:52.0,クビ,3.2,1,516(0),[西] 友道康夫
3,4,7,13,トーセンアレス,牡4,58.0,田辺裕信,1:52.7,4,3.9,2,474(0),[東] 鈴木康弘
4,5,7,12,フォーティファイド,牡6,56.0,吉田豊,1:52.7,アタマ,11.2,5,494(-4),[西] 石坂正
5,6,5,8,ラルーチェ,牝5,52.0,藤懸貴志,1:52.7,ハナ,62.7,10,492(+2),[西] 平田修
6,7,2,2,ポイマンドレース,牡5,55.0,江田照男,1:52.7,クビ,32.8,8,518(-12),[西] 友道康夫
7,8,4,6,トーセンスターン,牡6,54.0,北村宏司,1:52.7,アタマ,81.6,12,476(+2),[西] 大久保龍
8,9,2,3,トーセンアドミラル,牡4,57.5,高倉稜,1:52.8,1/2,5.2,4,516(+12),[東] 加藤征弘
9,10,8,14,マリアージュ,牝6,52.0,村田一誠,1:52.9,1/2,28.8,7,448(+4),[東] 池上昌弘
10,11,8,15,サンマルセイコー,牝8,50.0,平野優,1:52.9,アタマ,322.1,14,496(+14),[東] 鈴木勝美
11,12,6,11,タイセイレジェンド,牡4,57.5,石橋脩,1:53.0,クビ,5.1,3,522(+6),[西] 矢作芳人
12,13,3,5,ヤマニンバッスル,牡5,55.0,伊藤工真,1:53.0,ハナ,69.7,11,504(+2),[東] 鈴木康弘
13,14,5,9,トウカイプライム,牡6,53.0,武士沢友,1:53.1,3/4,249.6,13,552(-6),[東] 成島英春
14,15,1,1,プラチナメーン,牡6,54.0,中舘英二,1:56.0,大,43.4,9,500(-4),[西] 森秀行
