,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,ユートピア,牡4,57,横山典弘,1:35.9,,---,2,474(0),[西] 橋口弘次
1,2,8,11,アドマイヤドン,牡5,57,武豊,1:36.0,1/2,---,1,452(0),[西] 松田博資
2,3,8,12,ビッグウルフ,牡4,57,板垣吉則,1:36.5,3,---,5,438(0),[西] 中尾正
3,4,5,5,トップオブワールド,牡3,55,四位洋文,1:36.7,1.1/4,---,3,472(+15),[西] 藤岡健一
4,5,7,10,ウツミジョーダン,牡4,57,小林俊彦,1:36.9,1.1/2,---,7,467(-2),[地] 村上佐重
5,6,4,4,ニホンピロサート,牡6,57,小牧太,1:37.2,1.1/2,---,4,517(+7),[西] 目野哲也
6,7,5,6,コアレスハンター,牡7,57,御神本訓,1:37.3,1/2,---,6,486(0),[地] 高橋三郎
7,8,7,9,シルクディヴァイン,牡7,57,村上忍,1:37.6,1.1/2,---,11,493(+6),[地] 小西重征
8,9,3,3,トキオパーフェクト,セ9,57,陶文峰,1:37.7,1/2,---,8,435(+4),[地] 桜田浩三
9,10,6,7,ストロングボス,牡6,57,宮川実,1:38.1,2.1/2,---,9,551(+7),[地] 打越初男
10,11,6,8,ユウキュウ,牡5,57,吉田稔,1:38.5,2.1/2,---,10,514(+3),[地] 角田輝也
11,12,1,1,ガリョウテンセイ,牡7,57,大畑雅章,1:42.2,大,---,12,510(-2),[地] 錦見勇夫
