,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,オーロマイスター,牡4,57,内田博幸,1:53.6,,2.3,1,494(0),[東] 大久保洋
1,2,7,13,ロラパルーザ,牡3,54,吉田豊,1:53.8,1.1/4,3.8,2,490(+2),[東] 田村康仁
2,3,8,16,ニードルポイント,牡5,55,横山典弘,1:54.1,2,25.7,6,490(-10),[東] 奥平雅士
3,4,4,8,ロリンザーユーザー,牡5,55,勝浦正樹,1:54.4,1.3/4,60.7,12,496(-8),[西] 池江泰寿
4,5,2,3,カネスラファール,牡5,55,佐藤聖也,1:54.4,アタマ,52.5,9,486(-4),[東] 根本康広
5,6,5,10,グランドバイオ,牡5,55,加藤士津,1:54.8,2.1/2,89.9,13,498(+4),[東] 松山将樹
6,7,6,12,セイカアレグロ,牡4,54,津村明秀,1:55.0,1.1/4,29.3,7,494(+4),[東] 稲葉隆一
7,8,3,6,ミンティエアー,牝5,54,田中勝春,1:55.1,1/2,37.1,8,474(+16),[東] 勢司和浩
8,9,4,7,サンマルセイコー,牝6,51,嘉藤貴行,1:55.4,1.3/4,56.3,11,496(+2),[東] 鈴木勝美
9,10,2,4,ミダースタッチ,牡4,57,松岡正海,1:55.4,クビ,8.3,4,538(0),[西] 松田国英
10,11,1,1,ロールオブザダイス,牡4,58,柴田善臣,1:55.5,1/2,12.2,5,446(+2),[西] 角居勝彦
11,12,3,5,ゲンパチタキオン,牡5,54,蛯名正義,1:55.6,1/2,54.6,10,530(0),[東] 中川公成
12,13,5,9,プラテアード,牡5,56,北村宏司,1:56.2,3.1/2,6.9,3,526(-4),[東] 藤沢和雄
13,14,8,15,レツィーナ,牝5,50,伊藤工真,1:56.5,2,106.6,14,458(-12),[東] 古賀慎明
14,15,6,11,セレスケイ,牡6,55,南田雅昭,1:57.2,4,335.4,16,554(+6),[東] 和田正道
15,16,1,2,ランキング,牡6,51,高山太郎,1:57.2,アタマ,169.2,15,478(+4),[東] 嶋田功
